,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2017-10-14,고속도로 2차 사고 막는 '안전조끼'…효과는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=056&aid=0010512001,KBS,"<앵커 멘트>강변북로 사고 소식 보셨지만, 교통사고 수습하다 더 큰 2차 사고를 당하는 경우는 고속도로에서 가장 많이 일어나죠.야간에 특히 더 심한데, 어쩔수 없이 차 밖으로 나가야 하는 상황이 되면 반드시 눈에 잘 띄는 안전 조끼 챙겨입으시기 바랍니다.조끼 하나만 걸쳐도 사고 위험성을 확 줄일 수 있다고 합니다.황진우 기자입니다.<리포트>심야에 운전자가 앞에 나타난 사람을 언제 알아채는지, 실험해 봤습니다.어두운 색 옷을 입힌 인형은 부딪히기 직전에서야 운전자 눈에 뜨인 반면,  안전 조끼를 입힌 인형은 멀리서도 운전자 눈에 쉽게 띕니다.운전자 25명에게 시속 50킬로미터로 달리게 했습니다.인형에게 검정색 옷을 입혔을 때는 평균 45미터 앞에서 브레이크를 밟기 시작합니다.흰색 옷 인형은 평균 60미터 앞에서 운전자들이 알아챘습니다.안전 조끼를 입혔을 때는 평균 160미터 앞에서 속도를 줄이기 시작했습니다.안전 조끼를 입은 것만으로 심야에 눈에 띄는 정도가  4배 가까이 증가해  자동차 사고나 고장 등으로 사고 처리를 위해 안전삼각대나 불꽃 신호기를 설치할 때 2차 사고 위험성이 대폭 낮아집니다.<인터뷰> 홍성민(박사/교통안전공단) : ""이 조끼를 착용함으로써 (안전삼각대나 불꽃신호기를) 설치하는 동안 운전자의 안전을 확보할 수 있도록 하는 것이 목적이 되겠습니다.""최근 3년 동안 고속도로에서 일어난 2차 사고 치사율은 54.2%로, 일반 사고 치사율 9.3%보다 6배 가까이 높습니다.<녹취> 박완수(국회 국토교통위원회 위원) : ""(2차 사고) 치사율을 줄이기 위해서는 야광 조끼와 같은 안전 의복을 차내에 의무적으로 배치하기 위한 법률 제정이 꼭 필요합니다.""독일과 프랑스 등 상당수 OECD 회원국들은 차량 내부에 안전조끼를 비치하고 비상시 운전자가 착용하도록 의무화 하고 있습니다.KBS 뉴스 황진우입니다.황진우기자 (simon@kbs.co.kr)"
1,2017-10-14,中 19차 당대회 앞두고 '시진핑 띄우기' 노골화,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=056&aid=0010511993,KBS,"<앵커 멘트>영토분쟁이나 북핵 문제 등으로 나라밖 상황이 복잡한 중국의 내부를 좀 들여다보겠습니다.다음주 수요일, 새로운 공산당 지도부를 구성하기 위한 19차 당 대회가 열리는데, 이에 맞춰 시진핑 주석 띄우기가 한창입니다.거의 우상화하는 정도라고 하는데요.베이징, 강민수 특파원이 전해왔습니다.<리포트>19차 당대회를 며칠 앞두고 시진핑 주석의 지난 5년 집권기를 평가하는 전시회가 열렸습니다.과학 기술을 발전시키고 경제를 육성했다며 전 세계 외교관들을 불러모아 자화자찬하고 나섰습니다.어딜 둘러봐도 시 주석 얼굴이고 어록들로 가득합니다.<녹취> 안내원 : ""시 주석이 베이징 중난하이 투표소에서 인민대회 투표를 하는 모습입니다.""노골적인 시 주석 띄우기는 지난해부터 시작됐습니다.전국인민대표대회장에 시진핑 얼굴 배지가 등장했는가 하면,  올해 초 방영된 시 주석 다큐멘터리에서는 상식을 넘어선 발언이 여과없이 방송되기도 했습니다.<녹취> 시진핑(저장성 서기 당시/2003년 11월) : ""(문화혁명 하방시절)저녁에 가축을 지키는 등 온갖 일을 다했습니다. 100kg의 밀 자루를 들고 어깨를 바꿔 메지도 않은 채 5km의 산길을 갔습니다.""이번 19차 당대회에선 공산당의 당헌 격인 당장에 시진핑의 정치이념이 공식 반영될 것으로 보입니다.공산당 정치국 상무위원의 수를 7명에서 5명으로 줄이는 등 집단 지도체제를 사실상의 1인 지배 체제로 바꾸는 것 아니냐는 전망도 나옵니다.베이징 곳곳에는 이렇게 시 주석을 핵심으로 단결하자는 구호가 써있습니다.총서기에 이어 핵심 지도자로 불리고 있는 시 주석은 이제 신중국을 세운 마오저뚱의 반열에까지 오르려는 것 같습니다.KBS 뉴스 강민수입니다.강민수기자 (mandoo@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]"
2,2017-10-14,대학에 멧돼지…유리문 파손 난동 부리다 사살,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=422&aid=0000281974,연합뉴스TV,"대학에 멧돼지…유리문 파손 난동 부리다 사살경기도 화성의 한 대학에 멧돼지가 나타나 소동을 벌이다가 사살됐습니다.오늘(14일) 오전 9시10분쯤 수원과학대에 멧돼지 1마리가 나타나 도서관 유리문을 깨고 들어간 뒤 난동을 피우다가 남자화장실로 들어갔습니다.멧돼지는 화장실에 들어가 빠져나오지 못하고 있다가 신고를 받고 출동한 엽사의 총을 맞고 죽었습니다.멧돼지는 몸무게 150kg짜리 수컷으로, 몇몇 학생들이 멧돼지를 목격하고 우왕좌왕하기는 했지만, 다행히 다친 사람은 없었습니다.연합뉴스TV : 02-398-4441(기사문의·제보) 카톡/라인 jebo23▶ 연합뉴스TV 생방송 시청▶ 뉴스스탠드 구독▶ 대한민국 뉴스의 시작, 연합뉴스TV 앱 다운받기"
3,2017-10-14,"저녁 줄였는데 누구는 살 빠지고, 난 안 빠지고…이유는",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000576628,SBS,"<앵커>늦은 시간에 야식 먹으면 다 살로 간다고 하죠? 그래서 야식 증후군이란 말까지 생겼습니다. 또 아침은 많이 먹고 저녁은 되도록 적게 먹는 것이 다이어트의 지름길이라고 생각하기도 합니다. 이게 다 얼마나 맞는 말일까요?조동찬 의학전문기자가 따져봤습니다.<기자>올해 44세 정기성 씨는 남의 옷을 입은 듯 바지가 헐렁합니다.2달 만에 14㎏을 감량한 건데, 일주일에 두 차례 운동하고 저녁을 적게 먹었다는 겁니다.[정기성/몸무게14kg 감량 : 저녁 식단은 보통 채소 위주로 가고요. 열량 좀 되게 낮은 것, 보통 채소가 대부분입니다.]직장인 진재형 씨도 다이어트를 시작하면서 술 약속을 한 달에 한 번으로 줄였습니다.[진재형/직장인 : (덜먹으려고 노력 중이신가요?) 저녁 같은 경우는요.]그런데도 체중과 체지방 비율은 줄지 않았습니다.[(저녁) 먹는 것에 비해 체중이 많이 나오니까 억울합니다.]미국 하버드대 연구팀이 마른 사람과 뚱뚱한 사람을 대상으로 저녁 식사 시간과 양을 조사했더니 별 차이가 없는 것으로 나타났습니다.바이오 리듬이 사람마다 달라서 시계가 저녁 일곱 시를 가리킨다고 해서 모든 사람의 생체시계가 저녁 일곱 시는 아니라는 겁니다.국내 조사에서도 저녁 6시 이후에 먹은 양이 하루 섭취량의 절반만 넘지 않으면 복부비만 위험을 높이지 않는 것으로 나타났습니다.오히려 공복 시간이 지나치게 길면 더 살찔 수도 있습니다.[신현영/명지병원 가정의학과 교수 : 대사 활동이 저해되면서 오히려 지방을 체내에 더 흡수시키려는 속성들이 강해지면서 오히려 살찌는 체질로 변화할 수 있는 우려가 있습니다.]따라서 전체적인 식사량을 줄이되 저녁 식사량이 하루 섭취량의 절반 이상만 넘지 않도록 주의하는 게 좋습니다.(영상취재 : 박승원, 영상편집 : 이재성)조동찬 기자(dongcharn@sbs.co.kr)☞ [나도펀딩] 병원 어린이 환아복 후원하기☞ [취재파일 스페셜] 5.18 헬기 사격, 조종사의 증언※ © SBS & SBS I&M. : 무단복제 및 재배포 금지"
4,2017-10-14,"""호날두와 같은 무대에""…한국에 온 난민 소년의 '꿈'",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000165206,JTBC,"[앵커]전쟁과 박해로 집을 잃고 떠도는 난민들. 한 곳에 정착을 했더라도 타국에서의 삶, 특히 아이들의 삶이 쉽지만은 않습니다. 우리 주변에도 이런 난민 어린이들이 있습니다. 이들에게 지원은 부족하고 앞날도 불투명합니다. 꿈을 포기하지 않고 미래를 그리는 건 여느 어린이들과 다르지 않습니다.박창규 기자가 만나봤습니다.[기자]소년은 지금 특별한 하루를 시작합니다.오랫동안 마음 속에 그리던 꿈에 오늘(14일) 한걸음 다가갑니다.이 리포트는 그 꿈에 대한 이야기입니다.[전쟁과 박해로 떠도는 난민 어린이 전 세계 860만 명][이 가운데 350만명은 한 번도 학교에 못 가봤고 대부분 방임 학대 노동착취에 시달립니다][축구 선수 꿈꾸는 난민 소년 아유브]공을 잡고 도는 동작은 성인 선수 못지 않습니다.몰던 공에 탄력을 붙인 뒤 강하게 슛을 날립니다.프로 선수가 보여주는 동작을 유심히 바라보고 곧잘 흉내도 냅니다.아유브는 꼭 닮고 싶은 우상이 있습니다. 세계 최고 축구 선수 호날두.그래서 골 세리머니도 등에 새긴 번호도 호날두와 같습니다.매일 밤 언젠가 같은 무대에 서는 꿈을 꿉니다.오늘(14일) 아유브는 한 프로구단 훈련장에서 일일 교육을 받습니다.선수들 유니폼을 입고 좋은 축구화도 처음 신었습니다.직업 선수들과 함께 뛰고 감독에게 직접 기술을 배웁니다.자주 오지 않을 기회입니다.아유브의 고향은 리비아입니다. 3살 때 한국에 왔습니다.기억 속 리비아는 아련하고 따뜻했습니다. 파란 바다에서 아빠와 자주 물놀이했고, 그때 아이는 많이 웃었습니다.내전은 모든 걸 바꿔놨습니다. 정부군과 IS, 카다피 잔당들은 뒤섞여 싸웠습니다.아유브 가족은 매일 '넌 누구 편이냐'는 질문 앞에 삶과 죽음 사이를 오갔습니다.부모는 아들을 데리고 무작정 집을 떠났고, 기약 없는 떠돌이 생활 끝에 한국까지 왔습니다.착하고 순한 아들을 바라보는 엄마는 미안하고 또 미안합니다.축구 선수 꿈을 이뤄주고 싶지만 매일 생활을 이어가는 것조차 위태롭습니다.수입은 적고 그나마 불안정합니다.[파티마 / 아유브 엄마 : 그래도 아유브는 착한 아이예요. 항상 웃어요. 난 아들을 믿어요.]소년이 가진 건 딱 두 가지. 희망과 축구에 대한 열정입니다.가능성은 아직 열려 있습니다.[서정원 / 수원삼성 감독 : 기본기와 공 가지고 노는 감들이 상당히 소질이 있어 보이고요.]어떤 상황에서도 모든 아이들은 꿈꿀 자격이 있습니다.[저 자신있어요. 호날두처럼 될 거예요. 잘할 수 있어요.][지금까지 한국에 온 난민은 2만 1983명, 그 중 631명만 심사를 통과했습니다.][아이들 대부분은 희망을 품을 기회조차 얻지 못했습니다.](영상디자인 : 김준수·김충현, 영상취재 : 공영수·김준수, 영상편집 : 임인수)박창규(park.changkyu@jtbc.co.kr)▶ JTBC 뉴스 공식 SNS[트위터][페이스북][유튜브]Copyright by JTBC(http://jtbc.joins.com)and JTBC Content Hub Co., Ltd. All Rights Reserved. 무단 전재 및 재배포 금지"
5,2017-10-14,EMP 충격기·생존가방까지…'국감 소품' 열전,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=449&aid=0000139451,채널A,"올해 국정감사에는 초반부터 많은 이색 소품들이 등장해 화제입니다.전자기파 충격기는 물론, 생존가방과 몰래카메라, 짝퉁 명품 가방까지 동원됐는데요.최석호 기자가 취재했습니다.[리포트][송희경 / 자유한국당 의원(과기부 국감)]""휴대폰이 EMP 공격에 어떻게 차단되는지 보시기 바랍니다.""[진선미 / 더불어민주당 의원(경찰청 국감)]""물도 마실 수 있는데요, 이것을 내리면 카메라가 설치돼 있습니다.""[이찬열 / 국민의당 의원(산자부 국감)]""이것, 우리 김수민 의원님 시집갈 때 하나 준비를 해가시면.""10분이 채 안 되는 시간동안 돋보이는 질의를 위해 국회 의원들이 이색 소품들까지 들고 나왔습니다.[송희경 / 자유한국당 의원(과기부 국감)]""지금 벌써 화면이 망가지고 있죠. 화면이 꺼졌습니다. 보셨죠?""북한의 전자기파 EMP 공격 위험성을 알리기 위해 인터넷에 퍼져 있는 제조법에 따라 직접 만든 전자기파 충격기로 시선을 모으고,[진선미 / 더불어민주당 의원(경찰청 국감)]""이 현장에 설치한 위장용 카메라를 통해서 청장님 쪽을 촬영한 영상입니다. 어디 있는지 알고, 상상이 가십니까? (모르겠습니다.)""몰래카메라 범죄의 심각성을 알리려 경찰청 국감 현장에 직접 설치해두기도 했습니다.직접 사온 생존 배낭으로 국민의 불안감을 알리고,[윤영석 / 자유한국당 의원(외교부 국감)]""생존배낭이 불티나게 팔린다는 겁니다. 정부가 전쟁 막기 위한 대응책을 못 내놓고 국민불안은 극심합니다.""짝퉁 명품 가방의 거래 실태도 고발합니다.[이찬열 / 국민의당 의원(산자부 국감)]""(정상) 가격은 가죽 두께에 따라서 350만 원에서 400만 원. 요건 현재 54만5천 원. 보니까 휴대폰으로도 와요.""이색 소품으로 끌어모은 시선은 정책 질의에 대한 관심으로 이어지기도 합니다.[송희경 / 자유한국당 의원]""전화도 많이 받았고 댓글도 많이 올라왔습니다. 많은 분들이 관심 가져 주시고 알아봐 주시고.""다만, 보여주기에만 치중해선 안된다는 지적도 나옵니다.채널A 뉴스 최석호입니다.최석호 기자 bully21@donga.com영상취재 : 박희현영상편집 : 김태균꿈을 담는 캔버스 채널A  ⓒCHANNEL A(www.ichannela.com), 무단 전재 및 재배포 금지"
6,2017-10-14,"軍 ""北 이동식 발사차량 여러 대 이동 포착""…내주 고비",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=055&aid=0000576617,SBS,"<앵커>한동안 잠잠하다 싶었는데 북한 내부에서 이동식 발사 차량 여러 대가 움직인 정황이 포착됐습니다. 군 당국은즉각적인 도발 징후는 없다고 밝혔지만 다음 주 한미 연합훈련을 앞두고 긴장를 늦추지 않고 있습니다.강청완 기자입니다.<기자>최근 북한 지역 곳곳에서 이동식 발사 차량 여러 대가 격납고를 나와 이동하는 모습이 미 정찰위성에 포착됐다고 군 관계자가 밝혔습니다.추석 연휴 직전에도 그런 정황이 포착됐다면서 아직 특별한 움직임은 없다고 덧붙였습니다. ICBM급 미사일 발사 같은 즉각적인 도발 징후는 아니라는 겁니다.하지만 군 당국은 경계를 늦추지 않고 있습니다. 지난달 북한이 화성-12형 미사일을 이동식 발사 차량에서 곧바로 쏜 것처럼 도발은 언제든 이뤄질 수 있기 때문입니다.특히 다음 주 한반도 해역에서 펼쳐지는 한미 연합 해군 훈련을 시작으로 중국 당 대회, 트럼프 대통령의 한·중·일 순방 등 이어지는 빅 이벤트도 북한 추가 도발의 분수령으로 꼽힙니다.[김용현/동국대 북한학과 교수 : 한미연합훈련이나 미국의 전략자산 전개, 이런 것 들에 대한 맞대응 성격으로서 북한의 도발 가능성은 배제할 수 없습니다.]이런 가운데 송영무 국방장관은 국회 국방위원들과 어제 부산에 입항한 미국의 핵 추진 잠수함 미시간 함을 방문해 한미 공조 태세를 재확인했습니다.정경두 합참의장과 던 포드 미 합참의장도 어젯밤 전화 통화를 갖고 한미 연합 방위태세를 논의했습니다.(영상편집 : 이정택)강청완 기자(blue@sbs.co.kr)☞ [나도펀딩] 병원 어린이 환아복 후원하기☞ [취재파일 스페셜] 5.18 헬기 사격, 조종사의 증언※ © SBS & SBS I&M. : 무단복제 및 재배포 금지"
7,2017-10-14,"伊전역서 중·고교생 대규모 시위…""학생 착취 인턴십에..""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0009605915,연합뉴스,"(로마=연합뉴스) 현윤경 특파원 = 정부가 주도한 인턴십 프로그램 등에 뿔이 난 이탈리아 중·고교생들이 이탈리아 전역에서 대규모 시위를 펼치며 분노를 표출했다.13일 수도 로마를 비롯해 밀라노, 나폴리, 살레르노 등 이탈리아 주요 도시 70여 곳의 거리로 총 20만 명(주최측 추산)에 달하는 학생들이 속속 쏟아져 나왔다.이탈리아 학생들이 '학교를 바꾸기 위한 반항의 세대'라는 문구가 적힌 현수막을 펼쳐든 채 13일 로마 도심에서 행진을 벌이고 있다. [EPA=연합뉴스]이들은 마테오 렌치 전 총리 시절 채택된 인턴십을 포함한 청년 취업 알선 정책부터 대학 입학 시험, 자금 부족에 허덕이는 국립 학교 문제, 열악한 교육 시설에 이르기까지 전반적인 교육 환경에 불만을 표출하며 개선을 요구했다.소셜 미디어로 시위를 조직해 거리를 점령한 학생들은 ""우리는 학생이지 사업체의 손아귀에 놓인 상품이 아니다"", ""공짜 노동을 통한 착취 그만"" 등의 문구가 적힌 현수막을 들고 행진을 벌였다.북부 밀라노에서는 일부 학생들이 상공회의소 건물, 맥도날드 매장과 패션업체 자라 매장 등에 계란과 토마토 등을 던지는 등의 과격 행위로 경찰과 충돌했다. 또, 집권 민주당의 당사에는 페인트와 연막탄이 투척되기도 했다. 남부 시칠리아 섬의 팔레르모에서도 맥도날드 매장 밖에서 격렬히 시위하던 학생들이 경찰에 일시적으로 체포됐다가 풀려났다.밀라노의 맥도날드 매장 앞에서 시위를 벌이는 이탈리아 학생들 [EPA=연합뉴스]이날 시위 참가자들은 특히 정부 주도의 인턴십 프로그램에 대해 특히 강한 불만을 드러냈다.학생들은 현지 언론과의 인터뷰에서 ""우리는 지금은 착취 당하고 있고, 미래엔 완전히 불안정한 고용에 처하게 될 것""이라고 목소리를 높였다.쥐꼬리만한 급료에 햄버거를 나르고, 화장실 청소를 하고, 신발을 파는 따위의 허드렛일을 떠맡는 현재의 인턴십 프로그램은 향후 경력에 실질적인 도움을 전혀 주지 못한 채 굴욕감만을 주고 있다고 이들은 주장했다.이탈리아 정부는 취업에 필요한 기술과 경험을 제공한다는 취지로 맥도날드, 자라 등의 거대 기업들과 손잡고 고교 과정 마지막 3년 동안 학생들이 이들 업체에서 견습생으로 일할 수 있는 프로그램을 도입한 바 있다.한편, 학생들의 반발에 놀란 발레리아 페델리 교육부 장관은 ""취업 알선 프로그램의 질을 높일 수 있는 방안을 위해 노력하고 있다""며 문제 해결을 위해 조만간 모든 당사자들과 만나 이야기할 것이라고 밝혔다.ykhyun14@yna.co.kr기자가 기다려요. 기사 문의 및 제보는 여기로(클릭!)최신 유행 트렌드 총집결(클릭!)"
8,2017-10-14,"송영무 국방장관, 美 핵잠수함 방문 ""철저한 대비태세 유지""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=018&aid=0003943979,이데일리,"송영무 국방부 장관이 13일 부산에 입항한 미국의 핵추진 잠수함 ‘미시건호’를 둘러보고 있다. 사진=국방부[이데일리 경계영 기자] 송영무 국방부 장관은 14일 김영우 국방위원장을 포함한 국회 국방위원과 함께 전날 부산에 입항한 미국 핵추진 잠수함 ‘미시건호(SSGN-727)’를 방문했다.국방부는 이날 송 장관이 부산 해군작전사령부와 미시건호를 찾아 한·미 해군의 연합작전 대비태세를 확인하고 장병들의 노고를 치하했다고 밝혔다.송 장관은 “북한의 위협이 계속되는 상황에서 지금이야말로 긴밀한 한·미 공조의 힘을 보여줄 때”라고 말했다.그는 “미국 전략자산의 정례적 순환배치 강화는 한반도 방어에 대한 한·미의 강력한 의지를 나타내는 것”이라며 “향후에도 이같은 대북 확장억제 실행력을 지속적으로 강화하겠다”고 덧붙였다.송 장관과 국회 국방위원은 미시건호 내부를 둘러보고 작전 능력을 보고 받으며 “북한의 지속적 도발이 예상되는 만큼 철저한 대비 태세를 유지해달라”고 당부했다. 이들은 동맹국인 우리나라를 위해 헌신하는 미국 해군 승조원 또한 격려했다.송 장관은 김영우 국방위원장에게 굳건하고 상호보완적인 한·미동맹의 발전과 동맹현안에 대해 설명하고, 국회 차원에서의 적극적 지원과 협력을 요청했다.경계영 (kyung@edaily.co.kr)▶사진으로 보는 핫이슈▶[페이스북] 보러가기~♥|[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
9,2017-10-14,"군함도 생존자 ""강제 징용자 비참한 생활 계속 알릴 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0009605787,연합뉴스,"부산 일제강제동원역사관서 '군함도 증언 및 간담회' 개최(부산=연합뉴스) 김재홍 기자 = ""몽둥이를 맞으며 고통스러워 하던 강제 징용자들의 비명을 잊을 수가 없습니다.""아흔을 바라보는 구연철(87·부산) 씨가 일제 강점기 조선인 강제 징용 현장인 일본 나가사키현 군함도에 입도한 것은 70여년 전인 1939년이다.군함도 사진전 관람하는 생존자(부산=연합뉴스) 김재홍 기자 = 일제강점기 조선인 강제징용의 현장인 일본 군함도(하시마)의 생존자 구연철(87·부산) 씨가 14일 부산시 남구 일제강제동원역사관에서 열리고 있는 이재갑 초대전 '군함도-미쓰비시 쿤칸지마'에 전시된 군함도 전경 사진을 관람하고 있다. 구씨는 군함도에 먼저 간 아버지가 불러 할머니·어머니와 함께 군함도에 들어가 9∼15살까지 어린시절을 보내고 해방을 맞아 귀국했다. 2017.10.14pitbull@yna.co.kr구씨는 군함도에 먼저 간 아버지가 불러 할머니·어머니와 함께 입도했다.구씨의 아버지는 당시 징용으로 끌려간 광부가 아닌 '모집 광부'로 조선에서 먹고 살길이 막막했던 가족들과 군함도에서 살기로 했다.구씨는 가족들과 부산에서 관부 연락선을 탄 뒤 사흘여 만에 군함도 관리사무실에서 아버지와 재회했다.양복과 넥타이를 맸던 아버지의 마지막 모습을 기억하던 소년은 일본의 전통 남성 속옷인 훈도시만 입고 온몸에 석탄 가루를 뒤집어쓴 아버지를 보고 눈물을 쏟았다.그는 ""의자에 앉아 일하던 관리사무소 직원 중에 아무리 찾아도 아버지가 안 보여 두리번거리는데 온몸이 시커먼 남자가 다가와 '철아∼'라고 불러 고개를 들어보니 아버지였다""고 울먹였다.그렇게 재회한 구씨 가족은 군함도에서 6년 정도 살다가 1945년 해방을 맞아 귀국했다.군함도 생존자 구연철 씨(부산=연합뉴스) 김재홍 기자 = 일제강점기 조선인 강제징용의 현장인 일본 군함도(하시마)의 생존자 구연철(87·부산) 씨가 14일 부산시 남구 일제강제동원역사관에서 군함도의 생활 등을 증언하고 있다. 구씨는 군함도에 먼저 간 아버지가 불러 할머니·어머니와 함께 군함도에 들어가 9∼15살까지 어린시절을 보내고 해방을 맞아 귀국했다. 2017.10.14pitbull@yna.co.kr구씨는 14일 오후 부산시 남구 일제강제동원역사관에서 열리고 있는 사진작가 이재갑 초대전 '군함도-미쓰비시 쿤칸지마'의 연계 행사인 '군함도 증언 및 간담회'에 참석해 당시 상황을 증언했다.어린 소년의 눈에 비친 20대 전후의 조선인 청년들은 인간 이하의 대우를 받았다.관리사무소와 식당 주변에서 이들이 수시로 몽둥이 등에 맞는 장면을 목격하고 거친 비명을 거의 매일 들으며 학교와 집을 오갔다.강제징용 피해자들은 콩에서 기름을 짜고 남은 찌꺼기인 콩깻묵 찐 것을 밥 대신 먹었다.배가 고파도 먹을 게 없어 찐 콩깻묵을 먹어야 했고 어김없이 설사가 계속됐다고 한다.강제 징용 피해자들은 일본인들이 사는 번듯한 주거시설의 지하에 살았다. 이들의 주거공간에는 통풍이 안 돼 습기가 가득했다.구씨는 지난해 해방 이후 처음으로 군함도를 다시 찾았지만 강제 징용 피해자들이 생활했던 주요 공간은 공개가 안 돼 볼 수가 없었다.그는 ""어렵게 군함도에 갔지만, 결과적으로 아무것도 못 본 셈""이라며 ""강제 징용 피해자들의 비참한 생활을 알리기 위해 계속 증언을 할 것""이라고 말했다.pitbull@yna.co.kr기자가 기다려요. 기사 문의 및 제보는 여기로(클릭!)최신 유행 트렌드 총집결(클릭!)"
