,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2011-10-11,한 장 한 장 손으로…다시 지핀 '숭례문 혼불',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000214393,SBS,"<8뉴스><앵커>한창 복원중인숭례문에 얹어질 2만2000장의 전통 기와, 하나하나 손으로 만든다는 사실알고 계셨나요? 정성이 대단하죠. 이 기와를 구워낼 가마에 오늘(11일) 처음 불을 붙였습니다.권란 기자입니다.<기자>소나무 장작에 불을 붙여 가마 속으로 밀어 넣습니다.빨갛게 춤추는 불꽃과 함께 가마도 새 생명을 얻었습니다.숭례문 기와를 만들 가마에 오늘 첫 불이 들어갔습니다.창건 당시 모습 그대로 복구하기 위해 가마도 조선 시대 방식으로 만들었습니다.가마 양쪽에서 불을 넣어 서너 시간이면 기와가 다 구워지는 일반 가마와는 달리, 전통 가마는 뒤쪽에 기와를 쌓고 앞에서만 불을 때기 때문에 기와를 굽는 데만 사나흘이 걸립니다.기와 굽는 내내 혹시 연기가 새어 나가진 않는지, 또 일곱 가지로 나타나는 불꽃 색깔 변화는 어떤지 지켜봐야만 합니다.그래야만 은은한 은회색을 띠는 전통 기와가 나옵니다.[한형준 제와장/무형문화재 제91호 : 기와 잘 만들어지고 못 만들어지는 건 불에 달려 있는데, 불이 좀 나쁘면 기와가 나쁘게 나옵니다.]기와 한 장 한 장, 손으로 치고 다듬어야 불순물이 빠지고 밀도도 높은 단단한 기와가 나옵니다.이 흙이 불과 만나 앞으로 수천 년의 세월 동안 숭례문을 감쌀 이런 기와로 탄생이 되게 됩니다.이 가마에서는 모두 2만2000장의 이런 숭례문 기와가 만들어지게 됩니다.흙과 바람의 조화, 사람의 정성, 또 하늘의 보살핌까지.천지인이 하나가 되어 상처받은 숭례문에 혼을 불어넣게 됩니다.기와는 내년 3월쯤 숭례문에 올려질 예정입니다.(영상취재 : 박대영, 영상편집 : 박진훈)권란harasho@sbs.co.kr관/련/정/보◆ 숭례문 복원, 어떻게 진행되고 있나◆ [U포터] 2012년 복원완공 앞둔 숭례문, 복원현장에 다녀오다◆ [뉴스속으로] 숭례문 소실 3년…복구율 40%◆ 화재 3년…전통 방식 그대로 다시 서는 '숭례문'☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
1,2011-10-11,"""가로수 과일 지켜라"" 비상…주민들 밤샘 감시",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000214405,SBS,"<8뉴스><앵커>길가다 이렇게 가로수에 탐스럽게 열린 사과를 보면 저도 사실 딸까 말까 고민스럽긴 합니다. 그런데 이걸 아무 고민도 않고 마구 따가는 사람이 적지 않습니다. 다 모아서 불우이웃들에게 선물 할 것들인데, 좀 자제하셔야죠. 충북 충주와 보은의 사례를 보겠습니다.현장 줌 인, 이용식 기자입니다.<기자>사과의 고장, 충주시내 진입로입니다.가로수마다 주렁주렁 매달린 빨간 사과가 탐스럽습니다.사과나무 가로수 길은 무려 5km, 모두 850그루의 사과나무가 잘익은 사과를 매달고 장관을 연출합니다.사과나무 가로수 길은 이곳 자치단체가 지역 특산품인 사과를 홍보하기 위해 1997년에 조성했습니다.그런데 사과가 익기 시작하면서 몰래 따가는 사람이 많아 주민들이 골치를 앓고 있습니다.낯선 사람이 사과나무에 접근하자 경비를 서는 주민이 바로 제지합니다.[따지 마세요, 따면 안 돼요.]달리던 차량이 잠시 멈추면 곧바로 감시의 눈초리가 집중됩니다.[김서운/사과 지킴이 : 차 대놓고 따가려고 할 때 호루라기 불면 가는 분도 있고 얼른 따갖고 도망가시는 분도 있고.]가로수에 열린 사과는 대략 3t 정도, 주민들은 5곳에 초소까지 설치해 24시간 경비를 서지만 새벽이나 안개 낀 날엔 지키기가 쉽지 않습니다.[이현필/사과 지킴이 : 여기에 약 40~50개 달려 있어야 돼요. 다 따가지고 이것밖에 없으니까.]충북 보은군의 대추나무 가로수 길도 비상입니다.통제선을 치고 현수막을 20장이나 내걸었지만 별 소용이 없습니다.[이병임/대추 지킴이 : 어제도 붙들어 가지고 그냥 야단만 치고 보냈는데.]가로수 사과와 대추는 모두 수확해 불우이웃과 복지시설에 보낼 예정인데 도난사건은 줄지않아 주민들의 안타까움만 커지고 있습니다.(영상취재 : 강윤구)이용식yslee@sbs.co.kr관/련/정/보◆ 이봉서 전 장관 집 '대낮에 털렸다'◆ 찜질방서 스마트폰 '슬쩍'…해외로 밀수출까지◆ 도난당한 피카소 그림…3년 8개월 만에 찾았다!◆ 경찰, 렌터카 7대 빌려 잠적 30대 추적☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
2,2011-10-11,"가출 10대들 '어설픈 퍽치기'…""방값 구하려고""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000214408,SBS,"<8뉴스><앵커>가출한 10대 3명이 퍽치기를 시도한 혐의로 경찰에 붙잡혔습니다. 하룻밤 새 9번이나 시도했지만 다행히 모두 실패로 끝났습니다.박원경 기자입니다.<기자>여자 한 명이 길을 지나자, 차 뒤에 있던 남자 한 명이 움직이기 시작합니다.이 남자는 거리를 두고 여자 뒤를 계속 쫓아갑니다.반대편에 선 남자 2명은 밀고, 발길질하는 시늉을 합니다.여성을 넘어뜨린 뒤 가방을 빼앗아 오라는 신호를 보낸 겁니다.CCTV에 찍힌 남자들은 18살 심모 군 등 10대 3명.인터넷 채팅으로 만난 이들은 지난 1일 밤 10시부터 다음 날 아침까지 서울 자양동과 성수동 일대에서 모두 9차례에 걸쳐 '퍽치기' 범행을 한 혐의를 받고 있습니다.야밤엔 취객을, 새벽엔 출근하는 여성을 범행 대상으로 했습니다.[피의자 : 저희가 가출했는데요, 돈도 없고 해서… 그냥 원룸 하나 잡고 저희끼리 놀려고 했어요.]10대들이 범행을 한 현장입니다.뒤쪽에는 지하철역이 있어 아침에는 출근하는 시민들이 주로 이용하는 거리이고, 반대편에는 CCTV도 달려있습니다.9번 모두 돈을 빼앗는데는 실패했습니다.아침에 범행을 하려다 지나가는 사람을 만나자 황급히 달아난 적도 있고, 반항하는 여성 한 명과 몸싸움을 하다 달아나기도 했습니다.[피의자 : 그때는 힘이 없었고… 그래서 잘 안 된 것 같아요. (CCTV가) 있는지도 몰랐어요.]경찰은 CCTV와 주변 탐문 수사를 통해 이들의 신원을 파악한 뒤, 휴대전화 위치추적 등을 통해 검거했습니다.(영상취재 : 김태훈, 영상편집 : 서진호)박원경seagull@sbs.co.kr관/련/정/보◆ 고시원 방값 구하려 10대들 '퍽치기' 시도◆ 용산서 주한미군 자녀 5명…'퍽치기' 범행◆ 날치기에 강도짓까지…10대 범죄 갈수록 대담◆ 가출 청소년들 취객에 성매매 미끼 강도☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
3,2011-10-11,`공짜문자 서비스` iOS5 내일 배포,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0002551736,매일경제,"앞으로 애플 아이폰 아이패드 아이팟터치를 PC와 연결해 앱, 연락처 등을 저장(백업)할 필요가 없어진다. 또 사용자들 사이에 무료로 문자메시지를 주고받을 수 있게 된다.애플이 아이폰 등의 운영체제(OS)인 iOS의 최신 버전 iOS5를 12일(현지시간) 배포하면서 한국에서도 13일 새벽부터 iOS5 업데이트가 가능해졌기 때문이다.iOS5 업데이트는 아이폰3GSㆍ4와 아이패드 1ㆍ2, 아이팟터치 3ㆍ4세대를 대상으로 하고 아이튠스가 깔려 있는 PC에 기기를 연결하면 자동 업데이트된다.미국, 일본 등에서 14일 출시되는 아이폰4S에는 iOS5가 탑재돼 있다.iOS5의 가장 큰 특징은 애플 기기에 저장된 콘텐츠가 아이튠스와 자동으로 동기화된다는 점. 아이폰 아이패드 아이팟터치 간에도 콘텐츠가 동일하게 유지된다.그동안 애플 기기 사용자는 PC의 아이튠스에 연결해야만 앱, 연락처, 사진, 일정 등을 백업할 수 있었다. 동기화하는 동안 다른 기능을 쓸 수 없어 불편함이 컸다.이런 자동 동기화는 iOS5에 포함된 '아이클라우드' 기능으로 가능해졌다. 아이클라우드는 인터넷상에 콘텐츠를 저장해 놓고 언제 어디서나 내려받을 수 있는 '클라우드컴퓨팅' 개념을 애플 기기에 적용한 것이다.인터넷에 콘텐츠가 보관돼 있어 아이폰 아이패드 아이팟터치 맥PC 등에서 따로 저장하거나 전송하는 과정을 거치지 않아도 된다. 만약 아이폰으로 찍은 사진을 아이클라우드에 올려놓는다면 그 사진이 아이패드 아이팟터치에도 자동으로 나타난다.아이메시지 기능도 큰 변화다. '카카오톡'과 비슷한 아이메시지는 전화번호가 부여되지 않은 아이패드(와이파이모델)나 아이팟터치 간에도 문자메시지를 주고받을 수 있다. 3G나 와이파이에서 모두 쓸 수 있다.이와 함께 아이폰 카메라도 잠김 상태에서 외부 음량 버튼을 통해 찍을 수 있게 됐다. 또 트위터가 기본 탑재돼 아이폰에서 한 모든 작업을 쉽게 트위터로 공유할 수 있다.캘린더, 일정 등을 등록해 놓으면 소리 등으로 알려주는 '미리알림' 서비스와 이용자가 설정해 놓은 매체를 정기 구독하게 해주는 '뉴스가판대'도 새로운 기능이다.이메일 문자 친구요청 등 다양한 알림을 한 번에 확인할 수 있는 '알림센터'도 생겼다. 어떤 화면에서든 위에 있는 바를 아래로 끌어당기면 알림센터가 나타난다. 안드로이드 OS와 비슷한 UI(사용자인터페이스)를 도입한 것이다.메일 서비스도 개선돼 전체 메시지를 검색하면서 주소를 가져오거나 '중요' 표시 기능이 포함됐으며, 아이패드에서 쉽게 타이핑할 수 있는 새 키보드도 탑재했다.이 밖에 iOS5에 포함된 '게임센터'에서는 프로필 사진을 올릴 수 있고 게임 상대를 추천받을 수도 있다.지난 6월 세계개발자콘퍼런스(WWDC)2011에서 스콧 포스톨 애플 iOS 담당 부사장은 ""iOS5에는 알림센터, 뉴스가판대, 트위터 통합 기능, 미리알림, 아이메시지 등 새로운 기능이 200개 추가된다""고 소개한 바 있다.애플코리아 관계자는 ""아직 iOS5 업데이트 시작 시간이 확정되지 않았다""면서 ""13일 오전에는 가능할 것""이라고 말했다.[황지혜 기자]▶[화보] `하의실종` 송혜교 뜨자 해운대 들썩?▶나경원 vs 박원순 관훈토론회▶`슈스케` vs `나가수` 월요 음원 전쟁 승자는? `슈스케 독식-김경호 고군분투`▶`하이킥3`, 전편 `하이킥2` 신세경 결말 깨알등장…백진희 아이디어?▶판빙빙 탕웨이 과거사진 충격, `모태 여신 탕웨이에 판빙빙 대굴욕`[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
4,2011-10-11,러 지방정부 “설인(雪人) 예티 존재 확인됐다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=081&aid=0002234717,서울신문,"[서울신문 나우뉴스]100년 넘게 전설로만 전해내려오는 미지의 설인(雪人)인 예티가 실제 존재한다는 러시아 시베리아 지방정부의 발표가 나와 무성한 뒷말을 낳고 있다.러시아 시베리아 남부 케메로보 지방정부는 10일(현지시간) 공식 웹사이트에서 “쇼리아 산맥에 예티가 살고 있다는 ‘부인할 수 없는 증거’가 발견됐다.”는 충격적인 주장을 내놨다.예티는 1899년 처음 히말라야 산맥에서 발자국이 발견됐지만 실체는 한번도 파악되지 않은 전설의 설인. 시베리아 지방에서도 “키 2m의 설인을 봤다.” 혹은 “예티가 가축을 잡아갔다.”는 등의 목격담이 흘러나왔지만 정확한 모습이 사진이나 영상에 찍힌 적은 한번도 없었다.케메로보 지방정부는 예티가 시베리아에 존재하는 지를 확인하기 위해 지난 6일부터 3일간 대규모 조사를 실시한 바 있다. 이 조사에는 러시아, 미국, 중국 등 7개국 과학자들이 참여, 1958년 실시된 조사 이후 최대 규모로 진행돼 화제를 낳았다.그 결과 조사팀은 아자스카야 동굴에서 예티의 증거를 발견했다고 밝혔다. 동굴 여기저기에 나뭇가지가 꺾여있고 바닥에 짧고 굵은 회색 털이 떨어져 있는 것으로 미뤄 이곳에 예티가 주로 서식한다는 것. 또 동굴 주변에 남겨진 커다란 발자국이 예티의 것으로 의심된다며 예티 존재설에 힘을 실었다.이에 대해 이정도 증거는 예티 존재를 확신하긴 어렵다는 의견이 빗발치고 있다. 주류 생물학계는 “제시된 증거들은 예티가 아닌 다른 짐승의 것으로 보기에도 무방하다.”면서 “예티의 것으로 의심되는 털에 대한 DNA조사 결과가 나오기 전까지는 이 주장을 믿을 수 없다.”고 부정적인 견해를 밝혔다.또 일각에서는 이번 발표가 예티를 이용해서 이 지역을 관광지로 주목받게 하려는 지방정부의 속셈으로 비쳐진다고 의심하기도 했다.강경윤기자newsluv@seoul.co.kr나우뉴스 공식 SNS 계정: 트위터http://twitter.com/SEOUL_NOWNEWS[ 관련기사 ]☞ 유명휴양지 해안서 네시 닮은 괴물 출몰☞ 수심 514m 호수서 거대뱀 닮은 정체불명 괴수 포착☞ 콩고괴물 ‘모켈레 므벰베’ 실존?…美탐사대 전격 파견☞ 동족 새우 잡아먹는 팔뚝 만한 거대 ‘괴물 새우’ 충격☞ 美 아이다호서 빅풋 찍혔다?…발자국도 발견별난 세상 별난 뉴스(nownews.seoul.co.kr) [서울신문 나우뉴스 통신원 모집] [신문 구독신청]- Copyrights ⓒ서울신문사. 무단 전재 및 재배포 금지 -"
5,2011-10-11,홈플러스 PB 고춧가루에 식중독균… 긴급 회수,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=015&aid=0002556440,한국경제,"[한경속보]식품의약품안전청은 홈플러스가 판매하는 자체상표(PB) 고춧가루 제품에서 식중독균인 클로스트리디움 퍼프린젠스가 검출돼 판매를 금지시키고 회수조치를 취했다고 11일 발표했다.문제가 된 제품은 홈플러스가 진미농산에 위탁 생산하는 PB 고춧가루(사진) 가운데 제조일자가 올 6월2일인 제품 1720봉지(430㎏)다.클로스트리디움 퍼프린젠스는 섭취 후 8∼24시간 안에 심한 복통과 설사를 유발하는 식중독균이다.식약청은 해당 제품을 구매한 소비자는 즉시 홈플러스로 반품해 줄 것을 당부했다.홈플러스는 지난 8월 오징어포 PB 제품에서도 대장균이 검출돼 회수조치를 받았다.임현우 기자 tardis@hankyung.com<성공을 부르는 습관>ⓒ 한국경제신문, 무단 전재 및 재배포 금지<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
6,2011-10-11,아기 얻으려 만삭여성 납치 살해한 美 엽기녀,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0005310956,연합뉴스,"10일 법정에 출두한 모랄레스-로드리게스(AP=연합뉴스)임부·태아 숨지게 해… ""임신했다"" 거짓말이 살인으로 커져(밀워키·시카고 AP·AFP=연합뉴스) 미국에서 남자친구에게 임신했다고 거짓말한 여성이 태아를 훔치려고 만삭의 임신 여성을 공격, 배에서 태아를 꺼냈다가 임부와 태아를 모두 숨지게 한 혐의로 체포됐다고 현지 경찰이 10일(이하 현지시간) 밝혔다.사건 기록에 따르면 아넷 모랄레스-로드리게스(33)는 지난 6일 위스콘신주(州) 밀워키의 비영리 의료시설에서 만삭의 마리타 라미레스-크루스(23)에게 차에 태워주겠다고 제안했다.로드리게스는 신발을 갈아신어야 한다며 크루스를 자신의 집으로 유인해 야구 방망이를 휘두르고 목을 졸라 크루스를 기절시키고 흉기로 배를 갈랐다.하지만, 태아가 숨을 쉬지 않자 로드리게스는 크루스의 피를 허벅지에 묻혀 자신이 출산한 것처럼 위장한 다음 구급차를 불러 '아이를 낳았지만 사산됐다'고 말했다.그러나 다음날 태아 부검 결과 아이가 정상 분만으로 나온 것이 아니란 사실이 밝혀졌고 경찰은 검사를 통해 로드리게스가 아이를 낳지 않았다는 것이 드러나자 그를 체포했다.숨진 라미레스-크루스는 푸에르토리코 출신으로 세 아이를 뒀으며 이번 주에 아들을 출산할 예정이었다.모랄레스-로드리게스는 남자친구가 아들을 원했지만, 아이가 생기지 않자 임신했다고 속였다가 출산 예정일이 다가오자 두려움에 빠져 2주 전부터 범행을 계획했다고 경찰에 진술했다.그는 디스커버리채널 방송에서 본 제왕절개 수술 장면을 따라 하려 했다고 말했다.로드리게스의 이웃으로 가깝게 지냈다는 마리아 가르시아는 로드리게스가 임신한 줄 알고 배를 쓰다듬은 적도 있다면서 ""무슨 생각을 했는지 모르겠다""고 말했다.크루스와 태아를 살해한 혐의로 유죄가 인정되면 로드리게스는 종신형을 선고받을 것으로 보인다.미국에서 이와 비슷한 사건은 2009년 매사추세츠와 오리건주에서도 일어났으며 펜실베이니아(2007), 일리노이(2006), 미주리(2004)에서도 유사한 사건이 있었다.kimyg@yna.co.kr<연합뉴스 모바일앱 다운받기><포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>"
7,2011-10-11,"심훈 육필원고, 일본이 '백지수표' 건네며 탐내는 이유",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=047&aid=0001987719,오마이뉴스,"[오마이뉴스 심규상 기자]▲소설 <상록수>의 저자 심훈의 3남 심재호씨(76)ⓒ 심규상""아버지가 남긴 육필원고를 당진군에 다 드리고 갑니다. <상록수>의 주인공도, 친필원고의 주인도 여러분입니다. 자랑스럽게 지켜주실 것이라 생각합니다."""
8,2011-10-11,미국 순방길 오르는 이명박 대통령,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0004127229,뉴시스,"【성남=뉴시스】서재훈 기자 = 4박 6일간 미국을 국빈 방문하는 이명박 대통령이 11일 오후 경기도 서울공항을 통해 순방길에 오르고 있다. 이 대통령은 우리 시각으로 내일 새벽 워싱턴에 도착해 동포 간담회를 시작으로 미국 국빈 방문 공식 일정에 들어갈 예정이다.jhseo@newsis.com★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ '한국언론 뉴스허브' 뉴시스통신사. 무단전재-재배포 금지.>"
9,2011-10-11,미시령 계곡으로 추락한 트럭,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0005311277,연합뉴스,(고성=연합뉴스) 이종건 기자 = 11일 오전 6시34분께 강원 고성군 토성면 원암리 미시령동서관통도로 울산바위전망대 인근에서 내리막길을 운행하던 25t 화물트럭이 80여ｍ 계곡으로 추락해 운전자가 숨지는 사고가 발생한 가운데 계곡으로 떨어진 트럭이 처참한 모습을 하고 있다. 2011.10.11 <<지방기사 참고>>momo@yna.co.krhttp://blog.yonhapnews.co.kr/misonews/<연합뉴스 모바일앱 다운받기><포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>
