,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2013-11-20,日 '케네디 대사' 열풍…'속전속결' 특별 대우,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=055&aid=0000266274,SBS,"<앵커>이틀 뒤면 케네디 전 미국 대통령이 암살된 지 50주년이 됩니다. 케네디의 딸 캐롤라인 케네디가 때마침 일본 주재 미국 대사로 부임했습니다. 아주 칙사 대접을 받고 있습니다.도쿄 김승필 특파원입니다.<기자>캐롤라인 케네디 신임 주일 미국대사가 부임 나흘만인 어제(19일) 일왕에게 신임장을 전달하기 위해 관례대로 마차를 타고 왕궁으로 향합니다.거리에는 수천 명의 시민이 몰렸고 일본 방송은 이 장면을 생중계했습니다.케네디 대사는 오늘은 아베 총리를 만났습니다.[케네디/주일 미국대사 :(오바마 대통령을 대신해서) 총리와 일본 정부와 함께 일하게 돼 대단한 영광입니다.]신임장 제정, 총리 면담이 모두 일본에 도착한 지 닷새 만에 이뤄졌습니다.이병기 주일대사가 신임장 제정에 36일, 아베 총리 면담에 162일이 걸린 것과는 비교가 되지 않는 특별 대우입니다.명문가문의 유명인사를 유달리 좋아하는 일본의 분위기에다, 가장 중요한 동맹국인 미국 대사라는 점 등이 고려됐습니다.오바마 대통령의 측근인 케네디 대사가 개인적으로 관계가 서먹서먹한 아베 총리와 오바마를 잇는 소통창구 역할을 해줄 거라는 아베 정권의 기대도 깔려 있습니다.스위트 캐롤라인이란 노래의 주인공이었던 캐롤라인 케네디는 전 국민의 재롱둥이였던 시절 아버지를 총격에 잃는 비운을 겪었지만 변호사 생활을 거쳐 화려하게 외교 무대에 등장했습니다.진보적인 성향인 만큼 아베 정권의 기대와는 달리 오히려 일본의 우경화를 견제할 것이라는 분석도 나오고 있습니다.(영상취재 : 안병욱, 영상편집 : 박진훈)김승필 기자kimsp@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
1,2013-11-20,[앵커&리포트] 역이민 급증…국내 ‘동포 타운’에 관심 고조,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0000019391,KBS,"<앵커 멘트>지금으로부터 111년 전, 우리나라 최초의 이민선이 하와이로 떠나면서 미주 한인의 역사가 시작됐습니다.그런데 최근 고령자를 중심으로 이민의 상징이었던 미국에서 다시 고국의 품으로 돌아오는 역이민이 늘고 있습니다.지난해 미국 이민자는 445명으로 2005년의 10분의 1로 급감한 반면, 같은 기간 미국에서 우리나라로의 역이민은 꾸준한 증가세를 보이고 있습니다.이런 귀국동포 유치에 지자체들이 적극 나서고 있습니다. 홍석우 기자가 보도합니다.<리포트>미국 로스앤젤레스에 있는 한인타운입니다.의류 공장을 운영하는 이성구 씨는 26년 전 무일푼으로 건너와 직원 40명 규모의 회사를 일궜습니다.그런데 힘들게 자리 잡은 미국을 떠나 한국에서 여생을 보내기로 결심했습니다.<인터뷰> 이성구(67세/의류업) : ""살아보니 이게 아니구나라고 느껴요....어떤 점이냐 하면, 우선 언어가 안 통하잖아요. 그리고 문화가 너무 차이가 나요.""이 씨처럼 고국을 다시 찾는 교포들이 어려움 없이 정착할 수 있는 고국 거주단지 분양 설명회도 열립니다.은퇴를 앞둔 중.장년층을 중심으로 그 동안 천여 명이 계약했습니다.<인터뷰> 신현성(59세/이민 경력 30년) : ""지금은 한국 너무 잘 살아요. 한국에 가면 굉장히 편안하고, 옛날에 그리던 그런 (은퇴) 생활을 할 수 있을 것 같아서....""특히, 한국의 건강보험 혜택을 받을 수 있어 노년에 비싼 미국 의료비를 걱정하지 않아도 된다는 점 또한 역이민을 결심하는 한 요인입니다.지자체들도 경기 활성화를 위해 역이민을 비롯해 자금력 있는 해외동포들의 국내 투자를 권유하고 있습니다.<인터뷰> 박병근(인천경제청 기획정책과장) : ""해외동포가 약 700만 명, 보유하고 있는 자산은 2000조 원으로 추산하고 있습니다.""국내 동포타운 사업은 경기도 의왕과 경남 남해 등 10여 곳에서 추진되고 있지만, 침체된 부동산 경기가 변수입니다.지난 수십년 동안 한국의 위상이 크게 높아지면서 잘사는 나라 미국으로 떠났던 교포들을 다시 고국으로 불러들이고 있습니다.로스앤젤레스에서 KBS 뉴스 홍석우입니다.홍석우▶  KBS뉴스 SNS -[트위터][페이스북][미투데이][저작권자ⓒ KBS(www.kbsnews.com) 무단복제-재배포 금지]"
2,2013-11-20,"미 고교생이 8년간 손수 만든 위성, 우주로…'꿈을 쏘다'",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=437&aid=0000015381,JTBC,"[앵커]미국 고등학생들이 8년에 걸쳐 만든 인공위성이 오늘(20일) 로켓에 실려 발사됐습니다.이상복 특파원입니다.[기자]미 항공우주국 나사가 발사한 미노타우로스 로켓. 이 로켓엔 미국 토머스제퍼슨 과학기술고 학생들이 8년에 걸쳐 만든 초소형 인공 위성이 실렸습니다.육면체 모양으로 장난감 큐브 퍼즐보다 약간 큰 이 위성은 지구 상공 500km 위 궤도를 돌며 학생들과 교신할 예정입니다.나사는 청소년들이 만든 위성이 실제로 지구 궤도에서 활동하는 건 처음이라고 밝혔습니다.[로헨 푸누스/위성준비팀 학생 대표 : 앞으로 더 많은 작업들이 준비돼 있어요. 다만 지금은 이번 위성이 제대로 작동되느냐에만 집중할 겁니다.]학생들의 꿈을 지원하기 위해 인공위성 관련 기업인 '오비털 사이언스'사가 위성 개발 자금을 후원했고, 나사는 로켓을 빌려줬습니다.학생들은 보답 차원에서 모든 정보를 공개할 방침입니다.[애덤 캠프/지도교사  : 전 세계의 다른 고등학생들이 우리 데이터를 쓸 수 있게 할 겁니다.]고등학생이 인공위성을 쏘아올릴 수 있는 나라, 부인할래야 부인할 수 없는 미국 과학기술의 현주소입니다.이상복Copyright by JTBC & Jcube Interactive. All Rights Reserved."
3,2013-11-20,[뉴스플러스] 겨울 자동차 화재 빈번…공회전 20초만에 '엔진과열',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=214&aid=0000302115,MBC,"[뉴스데스크]◀ＡＮＣ▶본격적인 겨울 추위가 시작됐는데요.날이 추울 땐 차량 화재 사고가 자주 일어납니다.왜 겨울에 차량 화재가 유독 많은 지, 또 어떻게 막을 수 있는지, 뉴스플러스에서 알아보겠습니다.먼저 손병산 기자입니다.◀ＶＣＲ▶신호를 기다리던 마을버스에서 갑자기 불이 나고, 달리던 자동차에서도 불길이 치솟습니다.정차 중 혹은 주행 중에 난데 없이 불이 나는 차량 화재.이 가운데 40%는 겨울철에 일어납니다.지난 10일 대전의 주차장.서 있던 차에서 불이 나면서 주변에 있던 차까지 7대가 탔습니다.처음 불이 난 승용차에는 20대 남성이 운전석에서 잠을 자고 있었습니다.시동을 걸어놓고 공회전 상태에서 잠을 자다 잠결에 발로 가속 페달을 밟아 엔진이 과열된 것으로 추정됩니다.날이 추워지면서 주행을 하지 않을 때에도 시동을 걸어놓고 히터까지 켠 차량이 많습니다.◀ＳＹＮ▶ 박관봉/서울 은평구""추우니까 어쩔 수 없고 타시는 분들도 따뜻해야 하니까...""하지만 이럴 경우, 화재 위험이 증가합니다.공회전 상태에서 히터를 켜고 엔진을 열화상 카메라로 촬영했습니다.20초 만에, 엔진 온도가 측정 가능치인 150도까지 치솟으며 엔진 주위는 온통 시뻘건 색으로 나타납니다.이런 상황에서 가속 페달까지 밟는 경우를 가정해, 벽돌로 페달을 눌러봤습니다.불과 3분도 안돼, 엔진이 연기에 휩싸이며 불이 나버립니다.이렇게 차가 공회전 할때에는 바깥 공기가 차 안으로 잘 들어가지 않아 엔진 온도가 올라가게 됩니다.이 상태에서 히터를 오래 켜놓으면 엔진을 식히기는 더 어렵습니다.만일 가속페달까지 밟으면 차에 화재가 날 수도 있습니다.◀ 박민주 기자 ▶차량 화재 원인이 공회전과 히터 때문만은 아닙니다.지난주 도로를 달리던 차에서 불이 나는 모습인데요.이 차는 공회전 상태도 아니었는데, 왜 불이 났을까요 ?차량 화재를 일으키는 다른 위험 요인은 어떤게 있는지 손령 기자가 전합니다.◀ＶＣＲ▶주행 중에 불이 난 이 고급 외제차의 화재 원인은 배기가스를 뽑아내는 배기관에 기름 때가 끼었기 때문인 것으로 추정됩니다.기름 때가 얼마나 위험한지 실험해봤습니다.엔진 주변에 기름 때를 묻히고,공회전 상태에서 가속페달을 밟아 엔진의 온도를 높였습니다.10분이 지나자 차량 밑 배기관에서 불꽃이 일더니, 순식간에 엔진은 물론, 차량 전체가 불길에 휩싸입니다.◀ＩＮＴ▶ 김흥열 교수/한국건설기술연구원 교수""배기가스가 배기통을 통해 나가면서 주위에 있는 플라스틱이라든지 기름때에 착화돼 화재가 일어난 것으로 판단(됩니다)""낡은 전기 배선도 문젭니다.지난 4일 대구에서 일어난 차량 화재.소방당국은 전기 배선이 낡아 벗겨져 합선을 일으킨 것으로 추정하고 있습니다.이런 상황을 가정해, 엔진룸에 있는 전선 피복을 벗겨 내고 전기선을 서로 맞대봤습니다.순식간에 불꽃이 일더니 엔진에서부터 불이 나기 시작합니다.특히 겨울에는 전선이 딱딱해져 피복이 벗겨지기 쉬운데다, 공기까지 건조해 전선 합선이 자주 일어납니다.결국 차량 화재를 막으려면, 차 엔진 주변에 기름때가 끼었는지, 전선 피복이 벗겨지진 않았는지 확인하고, 부동액이 충분한지도 점검해야 합니다.또 계기판 엔진 온도가 붉은색을 가리키면 곧바로 시동을 꺼야 하고, 오래 달려 엔진이 뜨거운 상태에선 마른 낙엽 위에 주차해서도 안됩니다.◀ＩＮＴ▶ 김필수 교수/대림대학교 자동차학과""엔진 온도라든지 배기관 쪽 온도가 높기 때문에 주차할 때 바닥에 있는 낙엽에 의해 화재가 일어날 가능성이 (있습니다)""점검만 잘하면 차량 화재는 충분히 예방할 수 있습니다.하지만 차를 정기적으로 점검하는 운전자는 전체의 절반도 되지 않고, 이 때문에 해마다 2백명 이상이 차량 화재로 죽거나 다치고 있습니다.MBC뉴스 손령입니다.(손병산 기자 san@mbc.co.kr)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
4,2013-11-20,"물도, 종이도, 벽도 '손가락 터치'…공상영화 현실로?",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=214&aid=0000302144,MBC,"[뉴스데스크]◀ＡＮＣ▶스마트폰 화면 손가락 터치로 움직이죠.하지만 이젠 액정 화면만이 아닙니다.◀ＡＮＣ▶물이나 종이, 벽에서도 가능하다고 합니다.진화하는 터치 기술을 전동혁 기자가 보도합니다.◀ＶＣＲ▶물 위에 둥둥 떠다니는 영상.손가락으로 물에 비친 영상을 확대하고, 돌리고, 움직이게 만듭니다.사방으로 물이 튀는 효과까지 더해 다채로운 영상이 손 끝에서 펼쳐집니다.이젠 종이도 스마트폰 화면처럼, 터치가 됩니다.손가락으로, 인쇄물 사진을 오려 복사하고, 제목을 클릭해 추가 정보를 불러옵니다.터치 센서가 있는 액정화면에서만 가능했던 손가락 터치는 이젠 물이든 종이든, 벽이든, 영상을 띄울 수 있는 모든 곳에서 가능할 전망입니다.터치 센서가 없어도, 손가락의 공간 위치를 정교하게 파악하는 기술들이 속속 개발되기 때문입니다.◀ＳＹＮ▶ 다이치 무라세/일본 후지츠연구소""영상 처리로 저장해, (손가락과 배경의) 접합 지점과 3차원 위치를 정확하게 계산하고 있습니다.""터치 화면을 투명한 재질로 만드는 기술도 국내외에서 개발중입니다.상대방과 교감할 수 있어서, 관공서 창구의 문턱이 사라지고, 직장내 협업도 더욱 원활하게 할 수 있습니다.◀ＩＮＴ▶ 박지형 박사/한국과학기술연구원""서로 대화하면서 일하는 분위기에서 좋은 역할을 할 수 있는 디스플레이가 될 것으로 생각됩니다.""공간과 장소의 구애를 받지 않고, 많은 사람이 함께 교감하는 손가락 터치 기술.허공에 영상을 띄워 손으로 조작하는 공상영화같은 일도 머잖아 가능할 전망입니다.MBC뉴스 전동혁입니다.(전동혁 기자 dhj@mbc.co.kr)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
5,2013-11-20,떼까마귀 5만마리 비행쇼…알고보면 계획적 '생존전략',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000302135,MBC,"[뉴스데스크]◀ＡＮＣ▶때이른 추위에 울산 태화강 대숲에는 수만 마리의 떼까마귀가 몰려들어 화려한 군무를 선보이고 있는데요.5만 마리 떼까마귀들의 이 비행쇼는 알고보면 철저한 생존 전략이라고 합니다.유영재 기자입니다.◀ＶＣＲ▶떼까마귀의 국내 최대 월동지인 울산 태화강 대숲.떼까마귀가 펼치는 화려한 비행쇼가 시작됩니다.예측할 수 없는 비행 궤도. 그 기세는 마치 몰아치는 회오리 같아, 수리 부엉이와 황조롱이 같은 천적이 감히 달려들지 못합니다.해가 지고 어둠이 깔린 뒤에야 군무를 멈추고 잠자리인 대숲으로 돌아갑니다.◀ＩＮＴ▶ 김성수 박사/경북대 조류생태연구소""해가 지고 어둠이 살짝 있을 때 (대숲으로) 들어갑니다. 이때도 마찬가지로 내가 자는 곳을 포식자한테 알려주지 않게 하기 위한 행동으로..""올해는 추위가 일찍 시작된 탓에 몽고와 시베리아에 서식하던 떼까마귀가 경기도 철원 등을 거쳐 따뜻한 울산에 일찍 도착했습니다.지난 달 중순 처음 나타난 뒤,  그 수는 벌써 5만 마리까지 늘었습니다.떼까마귀는 이렇게 낮 동안에는 대나무숲을 텅 비우고 여러 지역으로 흩어져 먹이 활동을 합니다.겨울 진객 까마귀의 화려한 비상은 내년 4월까지 감상할 수 있습니다.MBC뉴스 유영재입니다.(유영재 기자)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
6,2013-11-20,불길 속 쓰러진 운전자…시민이 살렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000266286,SBS,"<앵커>사고가 나서 불이 붙은 차 안에 정신을 잃고 쓰러진 운전자를 지나던 시민들이 구해냈습니다.UBC 이준흠 기자의 보도입니다.<기자>승용차 한 대가 거센 불길에 휩싸였습니다.운전자는 차 안에 몸이 낀 채 정신을 잃은 위급한 상황.주변을 지나던 사람들이 달려들어 차문과 의자를 부수고 운전자를 구해냅니다.[됐다. 됐다. 이쪽으로.][황영규/당시 구조자 : 사람이 고개가 이렇게 꺾여 있는 거에요. 죽은 것 같았어요. 처음에는. 그래서 죽었나? 나올려고 그랬는데 신음 소리를 내는 거에요. 살았구나. 살려야 내겠다.]사고가 난 곳은 울주군 청량면 삼정리 부산-울산 고속도로, 청량IC에서 울산 방향 2.2km 지점이었습니다.운전자 30살 전모 씨가 앞서 가던 트레일러를 들이받고 중앙분리대에 부딪힌 뒤 불길에 휩싸인 승용차 안에 정신을 잃고 갇힌 겁니다.사고가 났던 현장입니다.고속도로 한복판인 데다 차가 폭발할 수도 있는 위험한 상황이었지만 시민들은 망설이지 않고 운전자 구조에 나섰습니다.[박용식/당시 구조자 : 이 소화기는 나를 위해 쓰는 게 아니고 상대방을 위해서 쓰는 거에요. 다른 타인이 사고가 났을 때 이 것을 가지고 다니면서 사용을 해서 인명을 살리는.]전 씨는 현재 뇌출혈과 골절상 등으로 수술을 받고 있지만, 생명에는 지장이 없는 걸로 알려졌습니다.(영상취재 : 주언태 UBC)☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
7,2013-11-20,"[단독] 방화문 없는 정부청사, 준공 허가한 구청마저…",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000266287,SBS,"<앵커>대형 건물마다 반드시 설치돼야 하는 방화문이 정부종합청사에 가봤더니 없거나 제대로 운영되지 않고 있습니다. 준공 검사를 통과할 수 없는 수준입니다. 이 문제를 알아보려고 준공 허가 내주는 구청에 찾아갔더니 거기도 부실하기는 마찬가지였습니다.기동취재, 채희선 기자의 단독 보도입니다.<기자>[당시 SBS 8 뉴스 화면/2008년 2월, 정부종합청사 화재 : 오늘 새벽 종합청사에서 불길이 치솟았습니다. 불은 대통령 비서실 팀이 있는 6층으로 번져 나갔습니다.]지난해 10월에는 한 60대 남성이 종합청사에 불을 지르고 투신했습니다.서울 세종로 청사에 찾아갔습니다.2층 피난계단으로 연결된 출입구입니다.방화문이 있지만 제대로 닫히질 않습니다.아예 닫히지 않도록 걸쇠에 못을 꽂아놨습니다.불이 나면, 유독가스와 불길이 계단통로를 타고 사무실로 번지게 됩니다.[이용재/경민대 소방안전관리과 교수 : 불이 나면 피난통로를 확보하는 것이 가장 중요한데 만약에 방화문이 없다고 하면 계단이 연기로 오염되게 되고 대규모 인명피해를 가져올 가능성이 높습니다.]이번엔 피난계단과 연결된 1층 로비 출입구입니다.여긴 아예 방화문이 없습니다.문 위쪽에 철제 셔터가 달려 있는데, 더 위험합니다.셔터를 내려 막아버리면 위층에서 피난계단을 통해 내려온 사람들이 유독가스가 가득한 계단 통로에 갇히게 되는 겁니다.[소방관 : 위험하죠. (구조) 시간도 오래 걸리고 (화재) 진압이 늦어지면 산소가 부족해지기 때문에….]방화문 실험입니다.컨테이너에 불을 붙이자 순식간에 불길이 치솟고 시커먼 연기가 가득 찹니다.하지만, 방화문 너머는 멀쩡합니다.방화문의 위력입니다.이 때문에 건축법에서는 5층 이상 일반 건축물에는 화재에 대비해 피난 계단과 연결된 각 층에 방화문을 설치하게 돼 있습니다.안전행정부에 요청해 정부종합청사 준공 당시 도면을 받아봤습니다.1층 피난계단 연결통로에 방화문이 표시돼 있습니다.1970년, 청사를 준공한 뒤 불법으로 용도를 변경하고는 수십 년간 방치한겁니다.[안전행정부 직원 : 건축법에 따르면 (피난 계단 연결 통로에) 방화문이 들어오는 것이 맞아요.]준공 당시 협의 후 허가를 내줬던 종로구청을 찾아갔습니다.이런 사실조차 모르고 있습니다.[종로 구청 직원 : (정부종합청사가 방화문을) 최근에 없앤 것이 아니지 않습니까? 그래서 정확한 내용은 알지 못합니다.]종로구청에는 방화문이 있을까?혹시나 했더니, 역시 구청의 1층 피난계단 출입구에는 방화문이 설치돼 있지 않습니다.취재팀이 동대문구청과 종로 세무서 등 관공서들을 찾아 취재한 결과 하나같이 1층에 있어야 할 방화문이 없었습니다.[구청직원 : 설계안대로만 (청사를) 준공했기 때문에 저희는 (방화문 설치 기준에 대해서는) 잘 모릅니다.]불특정 다수가 드나드는 정부청사와 공공기관, 그리고 건축 인허가를 내주는 구청마저도 법을 지키지 않거나 아예 모르고 현실입니다.취재가 시작되자, 정부 종합청사와 문제의 관공서들은 방화문을 제대로 설치하는 등 잘못된 점을 바로잡겠다고 밝혔습니다.(영상취재 : 박진호·최준식, 영상편집 : 박선수)채희선 기자hschae@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
8,2013-11-20,병력 증원·신무기 배치… ‘한반도의 화약고’,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=081&aid=0002377501,서울신문,"[서울신문]2010년 11월 23일 북한의 연평도 포격도발 이후 남과 북은 서북도서 전력 증강에 매진했다. 병력 증원은 물론 사거리와 파괴력을 더한 신무기와 각종 정찰장비가 촘촘하게 배치된 서북도서 지역은 한반도에서 국지전 발발 가능성이 가장 큰 ‘화약고’가 됐다.우리 군 당국의 서북도서 전력보강 사업은 마무리 단계다. 2011년 6월 서북도서방위사령부(서방사)가 창설됐고, 예하에 해병대 6여단과 연평부대 등 병력 1200여명이 추가 배치됐다. 3년 전 우리 군의 유일한 공격수단으로 북한의 무도와 옹진군 개머리 포진지에 대응사격을 했던 K9 자주포(사거리 40㎞)는 당시 6문에 불과했지만, 지금은 2~3배 증강됐다.군은 또 북한 해안포를 정밀 타격하기 위해 300여억원을 들여 이스라엘제 스파이크 미사일(사거리 25㎞)을 도입했다. 지난 5월 연평부대 등에 배치된 스파이크 미사일은 갱도 속 해안포를 정밀 타격할 수 있다. 한 발 가격이 2억~3억원에 이른다. 3년 전 도발 당시 제 기능을 못 했던 레이더도 보강됐다. 지난해 540억여원을 들여 포격 도발 시 위치를 탐지하는 대포병탐지레이더(ARTHUR)를 배치했다. 수㎞ 상공에 지상과 연결된 비행체를 띄워 북한군 동향을 24시간 감시하는 전술비행선 도입 사업도 새달 혹은 내년 초에 마무리될 예정이다. 지난 5월 도입된 이후 검사 과정에서 결함이 발생해 전력화가 불투명했지만, 주계약 업체가 SK텔레콤으로 바뀌면서 사업이 다시 탄력을 받고 있다.북측의 전력 증강도 만만치 않다. 김정은 국방위원회 제1위원장이 서해 북방한계선(NLL) 인근의 무도와 장재도·월내도 등을 올 들어 세 차례 시찰할 만큼 각별한 관심을 쏟는 것과 무관하지 않다. 올 초부터 서해 최전방 부대를 중심으로 사거리가 65~70㎞에 이르는 개량형 240㎜ 방사포를 배치하고 있다. 하반기에는 이 지역을 관장하는 4군단 예하 포병부대에 기존 76.2㎜ 해안포(사거리 12㎞)보다 정확도가 높은 122㎜(사거리 20㎞) 방사포 50~60여문을 새로 배치한 것으로 알려졌다.백령도와 연평도 북쪽의 월내도와 무도·대수압도 등에서는 육상 포병부대 병력이 이동하는 교통로(막사의 병력이 포진지로 이동하는 통로)와 포진지를 콘크리트나 흙더미로 덮는 ‘유개화’ 작업도 이뤄졌다. NLL에 인접한 태탄 비행장에는 특수부대 병력을 태우고 저고도 침투가 가능한 MI2 헬기 수십 대를 전개해 놓고 있다.군의 한 관계자는 “3년 전에는 서북도서의 대응전력이 K9 자주포뿐이었지만 지금은 다연장 로켓과 스파이크 미사일, 코브라 공격 헬기 등으로 다양해졌다”고 말했다. 반면 또 다른 군 관계자는 “대응사격을 할 수 있는 화기는 충분하지만, (섬이라는) 지역적인 특성이 있는 만큼 극복할 수 없는 부분도 있다”면서 “숫자를 늘리는 것만이 답은 아니다”라고 밝혔다.임일영 기자 argus@seoul.co.kr[서울신문을 마이뉴스로 설정하고 문화상품권 받자][서울신문 다른기사 보러가기]☞ 평양 곳곳에 아찔한 여성 속옷이…무슨일☞ 클라라, 화끈한 비키니 자태☞ 미코 출신 오현경 '1년 365일 날씬한 이유' 언급으로..화제!☞ 새신랑 알고보니 ‘변태카페 회원’ 경악‘맛있는 정보! 신선한 뉴스!’ 서울신문(www.seoul.co.kr) [신문 구독신청]- Copyrights ⓒ서울신문사. 무단 전재 및 재배포 금지 -"
9,2013-11-20,"밟을때는 낭만, 쓸어보니 낭패",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=081&aid=0002377500,서울신문,"[서울신문]“좀 과장하면 백사장에서 모래 한 삽 뜨는 기분이죠. 낙엽은 치우면 금세 또 떨어져요.”20일 오전 5시 서울 종로구의 창경궁 옆 돌담길. 형광색 작업복 차림의 종로구청 소속 환경미화원 2명이 분주히 빗질을 했다. 밤사이 거리에 소복이 쌓인 낙엽을 치우기 위해서다.미화원 100여명이 투입돼 직장인이 출근을 시작하는 오전 7~8시쯤 1차 청소를 마쳐야 한다. 30년차 환경미화원 이치헌(60)씨는 “낙엽이 쏟아지는 11월부터 12월 초까지가 가장 바쁜 시기”라고 말했다. 낙엽이 바람에 날려 주행 중인 차창을 때리거나 행인이 밟고 넘어질 위험이 있어 쌓일 틈 없이 치워야 한다. 기자도 겨울 문턱에 벌이는 ‘낙엽과의 전쟁’을 체험하기 위해 미화원 복장에 빗자루, 쓰레받기를 들고 종로구 와룡동, 청운동, 인사동 거리를 돌았다. 이날 서울 기온은 올가을 이후 가장 추운 영하 3도까지 떨어졌다. 오전 5시 무렵 창경궁로는 플라타너스 낙엽이 바닥에 가득 쌓여 운치가 있었다. ‘낙엽 밭’을 밟을 때의 서걱거림이 마치 아무도 밟지 않은 눈밭을 지날 때의 느낌과 흡사했다.하지만 빗질을 시작한 지 20분도 안 돼 낭만은 사라졌다. 대나무 살로 만든 특수 빗자루로 낙엽을 쉴 새 없이 쓸어 모으고 나서 포대에 주워담는 일을 반복하자 추운 날씨에도 이마에 땀이 맺혔다. 미화원인 양행술(50)씨는 “언뜻 눈 치우는 일이 더 고될 것 같지만 그렇지 않다”고 귀띔했다. 눈은 제설 차량 등의 도움을 받을 수 있고, 집 앞 눈은 주인이 치우도록 서울시 조례가 개정되면서 시민들도 적극적으로 나선다. 하지만 낙엽 제거는 오롯이 미화원의 몫이다. 이씨는 “가끔 송풍기 바람을 이용해 낙엽을 모으지만 미세먼지가 많이 날려 비 오는 날에만 간간이 쓴다”면서 “낙엽 청소에는 빗질밖에 없다”고 말했다.가로수뿐 아니라 인근 인왕산과 북한산의 낙엽도 가을 바람을 타고 길거리로 밀려온다. 고동석 종로구청 청소행정과 계장은 “낙엽을 다 치우기도 어렵고 ‘가을에는 낙엽 밟는 것이 낭만’이라는 시민들의 생각도 있어 말끔히 없애지 않고 일부를 남겨둔다”고 말했다.청소 시작 1시간 만에 200ℓ짜리 포대 15자루가 가득 찼다. 고 계장은 “오전 5시부터 오후 3시까지 종로구 관내 23.91㎢을 청소하면 매일 낙엽 1500자루가 수거된다”고 밝혔다. 전국에서 걷히는 낙엽의 양은 집계조차 안 되지만 종로구에서만 매일 75t의 낙엽이 수거된다. 가을 내내 종로에서 걷히는 낙엽은 1100~1500t에 이른다.가을철에는 낙엽·낙과와 관련된 민원도 끊이지 않는다. 고 계장은 “하이힐을 신은 여성이 젖은 낙엽을 밟아 미끄러졌다거나 떨어진 은행 때문에 악취가 진동한다는 민원 등이 많이 접수된다”고 전했다. 때문에 환경미화원들은 지난달 말부터 이달 초까지 은행을 집중적으로 따 450㎏가량을 인근 노인복지관 등에 전달하기도 했다.낙엽은 다른 쓰레기와 달리 귀한 대접을 받는다. 거리에서 모은 낙엽 포대는 쓰레기 ‘적환장’에 집결됐다가 구청과 협약을 맺은 수도권의 배추·사과 농가 등에 비료로 배달된다. 또 송파구는 수거한 은행나뭇잎을 강원 춘천시 남이섬에 깔아 ‘송파 은행길’을 조성했고, 충북 제천시 등 일부 지방자치단체는 주민이 주워온 낙엽을 ㎏당 300원쯤에 사들이는 ‘낙엽 수매제’도 시행하고 있다.유대근 기자 dynamic@seoul.co.kr[서울신문을 마이뉴스로 설정하고 문화상품권 받자]‘맛있는 정보! 신선한 뉴스!’ 서울신문(www.seoul.co.kr) [신문 구독신청]- Copyrights ⓒ서울신문사. 무단 전재 및 재배포 금지 -"
