,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2013-11-09,하루 18시간 훈련…새내기 소방관이 간다!,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0000018179,KBS,"<앵커 멘트>오늘은 11월 9일 소방의 날입니다.지금 소방학교에서는  시민들의 안전을 지킬 신임 소방관들이 하루 16시간의 강도 높은 훈련을  받고 있는데요.이재희 기자가 만나봤습니다.<리포트>소방학교의 화재 진압 훈련.뿌연 연기가 가득 찬 건물 안으로 새내기 소방관들이 투입됩니다.훈련이라지만 실제 상황을 방불케 할 정도로 긴박합니다.<인터뷰> 우승기(98기 신임소방관) :  ""저희는 항상 실제 사고가 일어났다고 생각을 하고 실전과 같은 마음가짐으로 훈련에 항상 임하고 있습니다.""새내기 소방관들이 훈련을 시작한 지 오늘로 138일째.이곳 소방학교에서 신임 소방관들은 시민의 안전을 지키기 위해 하루 16시간씩 고된 훈련을 받고 있습니다.위험한 곳을 누벼야 하는 소방관에게 강한 체력은 기본입니다.구보를 할 때도 화재 현장에서 생명의 끈이 돼 줄 방화복과 공기 호흡기를 벗지 않습니다.신음소리가 절로 새나올 정도로 힘든 훈련이지만 남녀 구분은 없습니다.소방학교를 졸업하면 남성들과 똑같이 화재 진압 현장에 투입될 여성 소방관들은 남다른 각오를 다집니다.<인터뷰> 박혜영(98기 신임소방관) : ""체력적으로 조금 힘든 부분이 있지만 시민의 생명을 구하는 데는 남녀 성별이 없다고 생각합니다. 모든 훈련에 최선을 다합니다.""다음달 9일, 신임 소방관들은 반년 동안의 훈련을 마치고 일선 소방서 등에 정식 배치돼 시민의 안전을 책임지게 됩니다.KBS 뉴스 이재희입니다.이재희▶  KBS뉴스 SNS -[트위터][페이스북][미투데이][저작권자ⓒ KBS(www.kbsnews.com) 무단복제-재배포 금지]"
1,2013-11-09,"""자살 소동 왜 말해"" 파출소에서 흉기 난동",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000265446,SBS,"<앵커>한 30대 남성이 파출소에서 흉기를 휘두르며 난동을 부렸습니다. 자신의 자살 소동을 경찰이 어머니에게 알렸다는 게 이유였습니다.한세현 기자입니다.<기자>파출소 안으로 들어온 한 남성이 뭔가 소리를 지르더니 갑자기 상의를 벗어 던집니다.경찰관이 다가서자 준비한 흉기를 꺼내 휘두르며 대치합니다.37살 김 모 씨는 어젯(8일) 저녁, 부산에 있는 한 파출소에서 흉기를 들고 난동부리다 체포됐습니다.이에 앞서, 김 씨는 집에서 자살소동을 벌였는데 경찰이 이 사실을 어머니에게 알린 데 화가 나 이 같은 소동을 벌인 것으로 조사됐습니다.흉기를 빼앗는 과정에서 한 경찰관이 다쳤습니다.[허용환 경감/부산 망미2파출소 : 칼을 빼앗는 과정에서 칼날 끝에 약간 스쳤습니다.]경찰은 김 씨를 특수공무집행방해치상 혐의로 입건했습니다.---상습 성폭행 혐의로 10년을 복역한 40대 남성이 전자발찌 전원을 끈 채 도심을 활보하다가 경찰에 붙잡혔습니다.43살 나 모 씨는 지난 7월부터 최근까지 모두 6차례에 걸쳐 전자발찌를 충전하지 않아 위치추적을 할 수 없게 한 혐의를 받고 있습니다.나 씨는 전자발찌를 충전하라고 계속 전화를 걸어 지시한 보호관찰관을 찾아가 때린 혐의도 받고 있습니다.(영상취재 : 박동률·KNN 국주호, 영상편집 : 박춘배)한세현 기자vetman@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
2,2013-11-09,"[집중취재] 갤럭시 S3 '배불뚝이 배터리' 속출…""폭발 위험""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=214&aid=0000297670,MBC,"[뉴스데스크]◀ＡＮＣ▶최근 들어 삼성전자의 스마트폰 갤럭시 S3의 배터리가 부풀어 오르는 현상이 빈번하게 발생해 고객들이  불편을 겪고 있습니다.이 문제로 워낙 많은 고객들이 서비스센터를 찾다보니 재고도 바닥난 상태입니다.이남호 기자입니다.◀ＶＣＲ▶전 세계에 6천 5백만대, 국내서도 5백만대가 넘게 팔리며 인기를 끌었던 갤럭시S3.그런데 최근 들어 배터리가 부풀어 오르는 사례가 잇따르고 있습니다.윤모씨도 1년 전 구입한 휴대전화의 배터리에서 이런 현상을 발견했습니다.◀ＩＮＴ▶ 윤모씨/소비자""배터리가 좀 부푼 것 같아요. 그래서 너무 빨리 방전되고 네트워크도 금방 끊어져버리고.""눈으로 쉽게 구분되진 않지만 정밀하게 측정하면 정상 제품보다 2mm 가까이 부풀어 올라있습니다.이러다 보니 배터리 뚜껑도 제대로 닫히지 않습니다.배터리가 부풀어 오르게 되면 화면에 가로줄이 생기거나 사용 도중 통신이 끊기는 오작동들이 일어나기도 합니다.사용 가능 시간을 측정해봤습니다.정상 배터리와 불량 배터리를 장착한 갤럭시s3를 2대를 놓고 동시에 동영상을 재생시켜 봤더니 불량 제품은 2시간여만에 휴대폰이 꺼집니다.정상 배터리는 아직 74%나 용량이 남아있습니다.전문가들은 안전에도 문제가 있을 수 있다고 경고합니다.◀ＩＮＴ▶ 강기석 교수/서울대 재료공학부""배부름 현상이 나타난 상태에서 내부에 쇼트가 일어나면 폭발할 수도 있기 때문에 사용을 중단하시는게 좋습니다.""삼성전자는 이 문제로 찾아오는 소비자들에게 새 배터리를 구매하게 했다가 항의가 잇따르자 지난주 무상교환으로 입장을 바꿨습니다.◀ＩＮＴ▶ 이준호 차장/삼성전자 커뮤니케이션팀""안전성과는 무관한 것으로 서비스센터에서 무상교환을 해주고 있습니다.""하지만 이미 물량이 바닥나 새 배터리를 구하기도 쉽지 않습니다.◀ＳＹＮ▶ 삼성전자 서비스센터 직원""배터리같은 경우는 지금 갤럭시S3가 자재가 바로 없어요. 저희 쪽에.""(새로 살 수도 없어요?)""네. 전국에 재고가 없어서.""삼성전자는 얼마 전 중국에서 스마트폰 불량 문제가 불거지자 공개적으로 사과하고, 무상교환 방침을 밝혔습니다.하지만 국내에선 공식 입장은 물론 불량 건수가 얼마나 되는지 조차 밝히지 않고 있습니다.MBC뉴스 이남호입니다.(이남호 기자 namo@mbc.co.kr)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
3,2013-11-09,322톤 대형 예인선 육지로 돌진 ‘아수라장’,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0000018183,KBS,"<앵커 멘트>오늘 부산에서는 대형 선박이 육지로 돌진하는 어처구니 없는 사고가 발생했습니다.사상자는 없었지만 전봇대가 쓰러지는 등 아수라장이 됐습니다.이이슬기 자입니다.<리포트>대형 배가 느닷없이 육지로 돌진합니다.선착장에 있던 사무실이 순식간에 무너져 내리고, 전봇대도 힘없이 쓰러집니다.주차된 차량 석대도 종잇장처럼 부서졌습니다.오늘 오후 2시쯤, 선장 63살 이모 씨가 몰던 322톤짜리 예인선이 육지로 돌진하면서 이 일대가 아수라장이 됐습니다.다행히 인명 피해는 없었습니다.<인터뷰> 서승현 (목격자) : ""배가 들어오면 안 된다고 이렇게 손짓했는데 배에 사람이 많았거든요. 그런데도 자기들이 감당할 수 없는 처지였나봐요.""수리한 배를 시운전 중이던 선장은 사고를 낸 뒤 현장을 피해 달아났다, 뒤늦게 해경에서 조사를 받고 있습니다.해경은 선장 이모 씨를 상대로, 운항 상의 실수인지, 엔진 결함인지에 대해 조사할 예정입니다.편의점 문이 통째로 떨어져 나가고, 냉장고 유리는 산산조각이 났습니다.오늘 새벽 0시쯤 승용차 한 대가 편의점 문을 뚫고 돌진해 차를 몰던 우즈베키스탄 근로자 22살 B 씨가 숨지고, 또다른 외국인 1명이 크게 다쳤습니다.<인터뷰> 목격자 : ""차 정지하는 소리가 끽 나는데, 그리고 뻥했는데 보니까 아무 물체가 안 보여요 연기만 나고....""경찰은 운전자 B씨가 무면허 운전한 것을 확인하고, 음주 여부를 조사하고 있습니다.KBS 뉴스 이이슬입니다.이이슬▶  KBS뉴스 SNS -[트위터][페이스북][미투데이][저작권자ⓒ KBS(www.kbsnews.com) 무단복제-재배포 금지]"
4,2013-11-09,제본 대신 통째로 '북 스캔'…저작권 문제는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000265435,SBS,"<앵커>대학 시절, 비싼 전공서적을 복사 가게에서 제본해서 봤던 분들 계실 겁니다. 요즘엔 책을 통째로 스캔해 아이패드 같은 태블릿 PC로 보는 사람이 늘고 있습니다. 문제는 저작권입니다.엄민재 기자입니다.<기자>한 대학의 전공 수업시간입니다.책 대신 노트북 PC나 태블릿 PC를 쓰는 학생들이 눈에 띕니다.[(수업이나 프레젠테이션할 때 태블릿 PC나 노트북 사용한 적 있다는 분 손 한 번 들어주시겠어요?)]3명 중 1명이나 될 정도로 태블릿 PC나 노트북 PC는 대학 수업에 흔한 도구가 됐습니다.그러다 보니, 아예 전공 서적을 통째로 스캔해 보는 이른바 '북 스캔' 사용자도 늘고 있습니다.[북 스캔 경험 학생 : 일단은 무겁지가 않아서 좋고 언제든지 (스캔한 파일을) 공유를 할 수 있는 점이 가장 좋은 것 같고요.]북 스캔을 대행해주는 업체를 찾아가봤습니다.[이거 두 권 좀 맡길까 해서요.][북 스캔 대행업체 직원 : 예, 비용은 만 원입니다. 2시간 있다가 오시면 제가 드리도록 할게요.]책 한 권 스캔하는데 10분 정도면 되지만 주문량이 워낙 많아 기다려야 한다는 겁니다.그렇다면, 저작권엔 문제가 없을까?저작권법엔 개인적으로 이용하는 경우엔 복사해 쓸 수 있다고 돼 있습니다.대행업체는 개인이 복사하는 것을 도와주는 거라 문제없다고 말합니다.[북 스캔 대행업체 직원 : 제가 해 드리는 건 용역이에요. 용역. 손님이 집에서 하는 걸 제가 대신해 드리는 것 밖엔 없어요.]하지만, 관계부처의 판단은 다릅니다.문화체육관광부는 지난 2011년, 북 스캔 대행 사업이 저작권을 침해할 소지가 있다고 판단했습니다.저작권 협회 역시 같은 의견입니다.[황정용/한국복제전송저작권협회 팀장 : 북 스캔은 어떻게 보면 영리성을 목적으로 하고요. 저작물이 이용되기 때문에 저작권자에 허락을 맡아야 되는 부분이라고 판단됩니다.]최근 일본에선 개인의 북 스캔을 대행해 주는 행위도 불법이라는 판결이 나오기도 했습니다.북 스캔 이용자와 대행업체가 갈수록 늘고 있는 상황에서 저작권 문제에 대한 규정 마련이 필요해 보입니다.(영상취재 : 제 일, 영상편집 : 김호진, VJ : 이준영)엄민재 기자happymj@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
5,2013-11-09,달동네 '연탄 난방' 시작…줄어든 후원에 걱정,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000265437,SBS,"<앵커>날씨가 많이 추워졌습니다. 형편 어려운 가정이 많은 서울 백사마을에서도 연탄 보일러가 돌아가기 시작했는데, 올해는 쌓아놓은 연탄이 많지 않습니다.한승구 기자가 다녀왔습니다.<기자>서울에 몇 안 남은 달동네, 백사마을입니다.아침 저녁 쌀쌀한 날씨 탓에 벌써 골목 곳곳에 타고 남은 연탄재가 눈에 띕니다.85살 원금순 할머니도 며칠 전부터 연탄을 때기 시작했습니다.한두 평 남짓 작은 방은 연탄 하나로 금세 훈훈해집니다.방값, 병원비 떼고 20여만 원으로 한 달을 근근히 버티는 할머니에게 복지 단체에서 보내주는 연탄은 생명줄과 같습니다.[원금순/85세 : 연탄 떨어질 만하면 가서 얘기하면 갖다 주고 그래요. 고맙게 모두 도와주시니까 사는 거예요.]백사마을 1천 가구 가운데 연탄을 쓰는 곳은 600곳 정도입니다.[(하루에 얼마 정도 떼세요?)][임시현/54세 : 하루에 석 장이나 넉 장 정도 들어가요. 금방 타면 한 장이 3시간에도 탈 수 있고….]겨울채비를 위한 도움의 손길도 시작됐습니다.오늘(9일) 하루에만 이 마을 66가구에 1만 장이 넘는 연탄이 들어왔습니다.그러나 지난해 이맘 때 100만 장 정도 확보됐던 연탄은 올해는 절반도 안 되는 40만 장 수준에 그치고 있습니다.[허기복/서울연탄은행 대표 : (지난해) 1천 장 후원했던 분들이 올해 200장 하고 그럴 때마다 가슴이 철렁철렁 내려앉는 마음입니다.]연탄을 쓸 수 밖에 없는 에너지 빈곤층은 전국적으로 25만 가구로 추산됩니다.올해는 유난히 더 추운 겨울이 예보돼 있어, 힘든 이웃들에 대한 배려가 어느 때보다 절실합니다.(영상취재 : 하 륭, 영상편집 : 우기정)한승구 기자likehan9@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
6,2013-11-09,정지선 단속하는 경찰 사라지자…180도 돌변,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000265441,SBS,"<앵커>경찰이 횡단 보도 정지선 위반 차량에 대한 집중 단속에 나선 지 일주일이 지났습니다. 운전자들은 잘 지키고 있을까요?횡단 보도 정지선 연속 기획 두 번째 순서, 김학휘 기자입니다.<기자>서울 흥인지문 사거리입니다.경찰이 지난 1일부터 횡단 보도 정지선 위반 차량을 집중단속하는 곳입니다.횡단 보도마다 경찰이 서 있어서인지 위반 차량은 단 한 대도 없습니다.후진까지 해가며 정지선을 맞추는 차량도 적지 않습니다.[정을규/경기 수원 정자동 : 교통 단속을 하고 있으니까 안 걸리려고 의식은 하고 운전을 하고 있죠.]경찰 협조를 받아 단속 인력이 빠진 뒤 30분간 지켜봤습니다.단속할 때와는 확연하게 구분될 정도로 위반 차량이 속출합니다.정지선을 위반하는 건 다반사고 횡단 보도를 침범하는 차량도 많습니다.오토바이는 무리를 이뤄 횡단 보도를 점령하고, 횡단 보도를 빼앗긴 보행자들은 요리조리 차 사이로 건너야 합니다.[이덕영/서울 망원동 : 횡단 신호가 왔는데도 불구하고 차량이 진입하니까 보행자로서는 그게 조금 불안하죠.]좁은 도로는 더 심합니다.정지선 위반은 보통이고, 신호 위반도 서슴지 않습니다.[운전자 : (정지선을) 지키려고는 하는데 잘 안된다고요. 속도 조절이 (어렵고) 아니면 막히는 길도 많고….]2003년 서울의 정지선 준수율은 33%였지만 이듬해 대대적인 집중 단속을 벌이자 두 배 가까운 64%까지 올라갔습니다.[조준한 교통공학박사/교통안전공단 : 운전자가 마음만 먹으면 바꿀 수 있다는 것을 입증하는 부분인데요. 결과적으로는 운전자에 대한 안전 운전 의식이 가장 중요하다고 얘기할 수 있겠습니다.]지난해 서울의 정지선 준수율은 55%였습니다.반면, 교통신호 준수율은 92%나 됩니다.운전자의 인식 전환과 의지만 있다면 정지선 준수율도 90%를 넘길 수 있다는 얘기입니다.(영상취재 : 제 일·설민환, 영상편집 : 박정삼, VJ : 이준영)김학휘 기자hwi@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
7,2013-11-09,"""아빠는 다 잃었다"" 생이별 4년, 기러기 아빠의 죽음",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000013653,JTBC,"[앵커]자식을 외국에 유학 보내고 가족과 떨어져 혼자 살던 50대 남성이 스스로 목숨을 끊었습니다.이유가 뭔지, 최종혁 기자가 취재했습니다.[기자]인천시 계양구의 한 빌라, 어젯밤 9시 40분쯤 이곳에서 53살 이 모 씨가 스스로 목숨을 끊은 채 발견됐습니다.이 씨는 2009년 아내와 아들 둘을 미국으로 유학을 보내고 혼자 살아온 '기러기 아빠'였습니다.[이웃 주민 : 아저씨가 워낙 조용하셔서 시끄럽거나 그런 분이 아니시라… 원래 말을 잘 안 해요. 편의점에 혼자 앉아서 술 드실 때도 있고….]전기 기사로 일해온 이 씨는 최근 일감이 없어 형편이 넉넉하지 못했습니다.비싼 비행기값을 아끼려 지난 4년 동안 단 한 번도 미국으로 가지 못했고, 아들 유학비용도 대부분 아내가 부담해온 것으로 전해졌습니다.[유가족 : 굉장히 외롭다고 했어요. 괴롭다 외롭다. 애들 보고싶다. 한번 갔다 오면 돈이 삼사백(만원)이 들어간다고….]이 씨는 휴대전화가 꺼져있는 걸 이상하게 여긴 친구가 경찰에 신고해 발견됐습니다.이 씨 집에서는 연탄불을 피운 흔적과 유서가 발견됐습니다.유서에는 ""아빠는 몸 건강, 정신 건강 모두 잃었다. 가족과 모든 분들께 죄송하다""는 내용이 담겨 있었습니다.경찰은 이 씨가 처지를 비관해 스스로 목숨을 끊은 것으로 보고 정확한 사인을 조사하고 있습니다.최종혁Copyright by JTBC & Jcube Interactive. All Rights Reserved."
8,2013-11-09,도서관에 현금인출기까지…공중전화 부스의 재탄생,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=437&aid=0000013654,JTBC,"[앵커]휴대전화가 널리 보급되면서 공중전화 부스엔 발걸음이 끊긴 지 오래인데요. 조금이라도 쓰임새를 찾으려고 공중전화 부스가 변신을 거듭하고 있습니다.위문희 기자입니다.[기자]도서관 열람실 문 앞에 공중전화 부스가 놓여 있습니다.공부하다 전화통화를 하려는 열람생을 위해 방음 공간으로 꾸며 제공한 것입니다.[손수빈/경기도 과천시 부림동 : 이게 있으니깐 바로 앞에서 통화하고 (공부하러) 들어갈 수 있어서 좋더라고요.][남유리/경기도립과천도서관 직원 : 공부하시는데 시간도 단축되고 주위에 시끄럽다는 민원도 들어오지 않고요.]전국 7만 4000여 대 공중전화 중 한 달에 한 번도 이용자가 없는 것만 200여 대.필요 없는 것은 없애고 있지만 저소득층을 위한 보편적 서비스 차원에서 유지할 필요도 있어 다양한 쓰임새를 찾는 노력이 계속 이어지고 있습니다.아파트 단지 안 공중전화 부스, 주민 편의를 위해 현금자동인출기를 함께 놓아 뒀습니다.버스정류장 뒷편에 설치된 공중전화 부스 안엔 책이 가득합니다.버스를 기다리는 동안에 지루함을 달랠 수 있도록 공중전화 부스가 작은 도서관으로 재탄생했습니다.[강숙선/서울 잠실동 : 책장에서 책을 꺼내면서 공중전화 부스에서 통화하는 느낌을 받아요.]정부는 20%인 공중전화 부스 재활용률을 끌어올리는 방안을 마련할 계획입니다.위문희Copyright by JTBC & Jcube Interactive. All Rights Reserved."
9,2013-11-09,촛불든 김한길 대표,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=421&aid=0000545683,뉴스1,"(서울=뉴스1) 손형주 기자 = 9일 오후 서울시청광장에서 민주당 주최로 열린 국가기관 총체적 대선개입 규탄 및 국정원 개혁 9차 국민결의대회에서 김한길 민주당 대표를 비롯한 참석자들이 촛불을 들고 구호를 외치고 있다. 2013.11.9/뉴스1(서울=뉴스1) 손형주 기자저작권자 ⓒ 뉴스1코리아, 무단전재 및 재배포 금지"
