,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2013-11-18,[현장M출동] 수백억 쏟아부은 체육시설 '텅텅'…이용객 없어 먼지만,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000300781,MBC,"[뉴스데스크]◀ＡＮＣ▶최근 지자체들이 고가도로 아래 빈 땅에 주민 체육 시설을 만들고 있는데요.정작 여기서 운동하는 사람은  별로 없고, 먼지만 쌓여가고 있습니다.정동훈 기자가 취재했습니다.◀ＶＣＲ▶5년 전 인천 부평구가 1억 5천만 원을 들여 조성한 외곽 순환도로 고가 아래 체육시설.야외 운동 기구는 페인트가 모두 벗겨졌고, 녹까지 슬어 방치돼 있습니다.실내 배드민턴장에 가봤습니다.비닐하우스 덮을 때 쓰는 가림막이 천장에 흉물스럽게 쳐 있고, 고가도로를 지나는 차량 소음 때문에 대화조차 하기 힘들 정도입니다.소음을 재보니, 75.1 데시벨.건축 공사장 소음과 맞먹습니다.◀ＳＹＮ▶ 고강쇠/이용객""차가 가는 길에 소리는 항상 나서 귀가 따갑고, 사고도 날 수도 있는 자리고, 대단히 나쁜 자리에요.""경기도 부천에 있는 고가도로 아래 체육 시설.21억 원이나 들여 2킬로미터에 걸쳐 족구장과 농구장 등 운동시설 12 곳을 만들어놨지만, 어딜 가든 다 텅 비어있습니다.이처럼 주말 오후 시간에조차도 이용객은 찾아볼 수가 없습니다.◀ＳＹＮ▶ 윤대의/인근 주민""지금 보세요. 소음이 너무 커요. 바람이 굉장히 심하게 불고, 먼지도 나고.. 편의시설 하나도 없지 않습니까.""5년 전부터 지자체마다 경쟁적으로 고가도로 아래 빈 땅을 체육시설로 바꾸고 있지만, 대부분 먼지만 쌓여 있습니다.◀ＳＹＮ▶ 윤세현/부천시청 체육시설담당""체육시설 개보수비가 시 재정도 열악하고 그래서 (보수하기가 어렵습니다.)""고가도로 아래 체육시설은 경기도에만 모두 23곳.주민이 외면하는 이런 시설을 만드느라, 지자체 11곳이 쏟아부은 시민 세금만 1백 21억원에 달합니다.MBC뉴스 정동훈입니다.(정동훈 기자 jdh@mbc.co.kr)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
1,2013-11-18,'혜성 삼각편대' 진귀한 우주쇼…놓치고 싶지 않다면?,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=214&aid=0000300797,MBC,"[뉴스데스크]◀ＡＮＣ▶밝은 혜성 3개가 동시에 새벽 하늘을 비추는 희귀한 천문현상이 나타났습니다.◀ＡＮＣ▶화성과 수성, 토성 등 태양계 행성들도 혜성들의 우주쇼에 빛을 더하고 있습니다.김승환 기자가 취재했습니다.◀ＶＣＲ▶창백한 푸른 빛에 긴 꼬리.국내 아마추어 천문가가 최근 촬영한 '아이손' 혜성입니다.2-3일 전부터 맨눈으로 볼 수 있을 정도로 급격히 밝아졌습니다.이 혜성은 '러브조이'. 지난 9월, 신성처럼 등장한 이 혜성도 '아이손'만큼 밝게 빛나기 시작했습니다.'엔케' 혜성도 모습을 나타냈습니다.내일 새벽 해뜨기 전 동쪽 하늘입니다.하늘 높이 북두칠성 부근에 '러브조이'가 보이고, 지평선 부근에는 '아이손'과 '엔케' 혜성이 여명 속에 빛납니다.화성과 수성, 토성 등 태양계 행성들이 이들 혜성과 더불어 밤하늘을 수놓습니다.◀ＩＮＴ▶ 이강환 박사/과천과학관""눈으로 볼 수 있는 혜성은 10년에 1번 정도 나타나는 것으로  알려져 있는데, 이번에는 3개 혜성을 동시에 볼 수 있기 때문에 굉장히 드문 현상이라고 볼 수 있습니다.""희귀한 혜성 쇼는 이번 주말까지 이어집니다.'아이손' 혜성은 이번 주말 북극성만큼 밝아질 전망입니다.혜성을 더 잘 보려면 도심의 빛을 피한 야외에서 작은 쌍안경만 있으면 충분합니다.MBC뉴스 김승환입니다.(김승환 기자 cocoh@imbc.com)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
2,2013-11-18,[단독] 가시거리 1.1km? 헬기충돌 당시 '안개' 영상 보니…,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000014921,JTBC,"[앵커]서울 삼성동 아이파크 아파트 헬기 충돌의 원인이 아직 오리무중입니다. 그런데, 사고 당일 현장의 안개가 얼마나 심했는지를 보여주는 CCTV를 JTBC가 단독 입수했습니다.임진택 기자입니다.[기자]아이파크와 불과 200미터 떨어진 한 건물의 CCTV에 잡힌 영상입니다.사고 후 6시간 정도 지난 시간. CCTV에 무역센터와 인터컨티넨탈 호텔이 선명하게 보입니다.사고 시점으로 영상을 되돌려보자, 점차 건물들이 안개에 뿌옇게 가려지고 사고 시간인 오전 8시 54분쯤에는 아무것도 보이지 않습니다.[정윤식/중원대 항공운항학과 교수 : 점점 낮아져서 코엑스타워가 가려지죠. 그러나 그 앞쪽 건물은 보이죠. 굉장히 시정거리가 떨어져 있다는 것은 확실한거죠.]무역 센터와 인터컨티넨탈호텔은 촬영 지점에서 각각 1km와 800m.당국은 당일 서울의 가시거리가 1.1km라고 발표했지만 사고 지역의 가시거리는 훨씬 짧았던 것으로 보입니다.주민들의 증언도 CCTV 동영상과 일치합니다.[그 때는 안개가 담배 연기피운 불 난것처럼 꽉 차서 아무것도 보이지가 않았어요.]베테랑 조종사 두명이 이렇게 짙은 안개 속으로 들어간 이유가 무엇인지 의문이 커지고 있습니다.임진택Copyright by JTBC & Jcube Interactive. All Rights Reserved."
3,2013-11-18,"""귀 막고 다니는 셈""…'커널형 이어폰' 위험",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000266091,SBS,"<앵커>길을 걷거나 지하철을 타서 이어폰을 꽂고 음악을 듣는 사람들이 많습니다. 요즘엔 특히 귀에 쏙 들어가서 외부 음을 아예 막아주는 '커널형' 이어폰이 대세입니다. 음악 듣기는 좋은데 자칫 위험할 수 있습니다.조기호 기자가 취재했습니다.<기자>[13일/서울 신촌 : (잠시만요. 저기요. 저기요!)]아무리 불러도 듣지 못합니다.[(안녕하세요. SBS에서 나왔는데요. 안 들리셨어요? 제가 계속 불렀는데.)][임아름/직장인 : 네, 못 들었어요. 계속 (이어폰을) 꽂고 있어서요.][(저기요! 선생님, 저기요!)]바싹 다가가 불러도 눈치채질 못합니다.[(아, 들리세요?)]귓속에 쏙 들어가는 이른바 '커널형 이어폰'을 낀 사람은 대부분 뒤에서 불러도 듣지 못했습니다.한 남성이 건물에서 황급히 뛰쳐나오고 곧이어 경찰이 출동합니다.성범죄를 저지르고 도망가는건데, 피해여성은 한적한 골목길까지 남성이 계속 쫓아 오는걸 눈치채질 못했습니다.커널형 이어폰을 꽂고 있었기 때문입니다.커널형 이어폰을 끼고 외부 소리를 얼마나 들을 수 있는지 실험해봤습니다.이어폰으로 일정한 소리를 듣는 6명에게 먼저 65데시벨의 외부 음을 들려줬습니다.바쁜 사무실 안에서 전화 통화하는 정도의 크기입니다.아무도 반응하지 않습니다.진공청소기를 바로 옆에서 작동할 때 크기인 75데시벨에는 2명이 반응했고, 지하철 소음에 해당하는 80데시벨이 되자 5명이 손을 듭니다.게다가, 소리가 들려도 정확히 어떤 소린지는 알지 못합니다.[너희가. 다리가. 고리가.]들린 대로 쓰라고 했더니 엉뚱하게 씁니다.나중에 확인하고는 모두 황당해합니다.[배명진/숭실대 소리공학연구소 교수: 이렇게 큰 소리가 들려도 무슨 말인지 뚜렷하게 받아적지 못 한다는 것은 아주 위험한 환경 속에서 살고있다는 거죠. 이것은 귀를 막고 사는 것이다라는 거죠.]적어도 차량 통행이 잦은 골목길을 걸을 때, 또는 혼자 한적한 밤길을 갈 때는 이어폰 한 쪽만 끼는 게 바람직하다고 전문가들은 말합니다.(영상취재 : 오영춘, 영상편집 : 김경연)조기호 기자cjkh@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
4,2013-11-18,샌프란시스코가 고담시로…꿈 이룬 '배트맨',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=055&aid=0000266082,SBS,"<앵커>미국에서 백혈병과 싸우고 있는 5살 소년이 배트맨이 돼보는 게 소원이라고 말했습니다. 이 꿈을 이뤄주려고 샌프란시시코가 배트맨 영화의 고담시로 탈바꿈했습니다.조지현 기자의 보도입니다.<기자>망토와 복면에 람보르기니 자동차까지 갖춘 꼬마 배트맨이 나타났습니다.[그렉 서/샌프란시스코시 경찰서장 : 배트맨, 도움이 필요해요. 꼬마 배트맨도 함께 오세요.]꼬마 배트맨은 위기에 빠진 여성과 샌프란시스코 야구팀의 마스코트를 구해내고 악당을 멋지게 체포합니다.[잘했어. 꼬마 배트맨.]배트맨의 활약상은 신문에 담겼고 시장은 배트맨의 날을 선포했습니다.[에드윈 리/샌프란시스코 시장 : 오늘은 이곳 고담시의 영원한 '배트맨의 날'입니다.]대통령까지 응원메시지를 보냈습니다.[버락 오바마/미국 대통령 : 잘했어 마일스. 고담시를 구해줘!]지난 15일 샌프란시스코에서 벌어진 이 대규모 깜짝쇼는 5살 마일스 스콧을 위해 마련됐습니다.[마일스 스콧 : 배트맨이 될 거예요. 제가 제일 좋아하는 영웅이거든요.]생후 18개월부터 지금껏 백혈병과 싸워온 스콧의 꿈을 이뤄주기 위해 메이크어위시 재단이 계획을 세우고, 샌프란시스코시와 시민들이 기꺼이 동참했습니다.[재키 존스턴 : 스콧도 응원하고 샌프란시스코 시민이 모인 것도 보러 왔어요. 굉장합니다.]꿈을 이룬 건 소년 한 명이었지만 소년을 응원한 모두가 행복을 나눠 가졌습니다.(영상편집 : 김선탁)조지현 기자fortuna@sbs.co.kr☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
5,2013-11-18,낙동강 지천에 썩은 물 고여 있지만 지자체 수수방관,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=047&aid=0002039245,오마이뉴스,"[오마이뉴스 조정훈 기자]▲경북 구미시 선산읍 낙동강과 만나는 대망천 하류. 물이 고이면서 악취가 풍기고 ?어 있다.ⓒ 조정훈경북 구미시에 위치한 소하천에서 흘러나오는 물이 낙동강 습지에 고여 녹색을 띠거나 뿌연 색으로 변해 악취를 풍기며 썩어가고 있는데, 구미시는 물론 낙동강을 관리하는 한국수자원공사나 국토교통부가 아무런 조치도 취하지 않고 있어 논란이 일고 있다.구미시 선산읍 원리에 위치한 소하천인 대망천 상류에는 고아산업단지가 있고 축사농가도 여러 채가 있다. 이곳에서 흘러나오는 물이 원동 제1수문을 통해 낙동강으로 흘러 들고 이 물이 고여 약 1km 떨어진 감천 쪽으로도 흘러 낙동강 물줄기와 만나게 되어 있다.지난달 25일 대구환경운동연합과 함께 찾은 대망천 하류에서는 온통 물감을 뿌린 것처럼 녹색을 띠며 썩어가고 있었다. 원동 수문을 통해 나오는 물은 탁한 색을 띠었는데, 이 물이 다시 더 큰 웅덩이에 모이면서 녹색을 띠었다.물에서 악취가 진동했지만 대망천을 관리하는 구미시는 전혀 이 사실을 알지 못했다. 김홍덕 원3리 이장은 ""구미시에 몇 차례 물이 썩어가고 있다는 사실을 알렸지만 아무도 나오지 않았다""며 ""큰 비가 오면 이 물이 낙동강으로 흘러 구미 시민이 다시 마시게 될 것""이라고 우려했다.이어 ""대망천으로 흐르는 물은 공장 폐수이거나 축산 농가에서 흘러나오는 폐수임이 틀림없다""며 ""하수처리장에서 충분히 처리를 하고 내려보내야 하는데 하수관로가 문제이거나 몰래 버리는 폐수일 가능성을 조사해야 한다""고 말했다.현장을 찾은 정수근 대구환경운동연합 생태국장은 ""이렇게 물이 썩어가는데도 관공서에서는 아무런 관심도 두지 않고 있다""며 ""잘 알려지지 않은 소하천에는 물이 썩어있는 곳이 비일비재할 것""이라고 말했다.▲경북 구미시 선산읍 원리 대망천과 낙동강이 만나는 지점의 물이 고여 녹조를 이루고 있다.ⓒ 조정훈▲대망천과 낙동강이 만나는 지점인 원동제1수문 하류에서 정수근 대구환경운동연합 국장이 지난 10월 25일 오후 오염된 물을 체취하고 있다.ⓒ 조정훈<오마이뉴스>가 대망천에서 흐른 물을 채취해 대구환경청에 수질검사를 의뢰한 결과 15일, 물이라고 할 수 없을 정도로 오염돼 있는 것으로 나타났다. 화학적산소요구량(COD)은 320.3ppm이고 생물학적 산소요구량(BOD)은 520ppm에 달했다. 부유물질은 무려 1790ppm에 달했다.보통 수질이 1급수인 경우 COD와 BOD는 각각 1ppm 이하여야 하고 2급수는 3ppm, 3급수는 6ppm 이하여야 한다. 이 기준대로 한다면 대망천에서 흐른 물은 물이라고 할 수 없을 정도이다. 동식물이 아예 살 수 없는 수질이다.이에 대해 대구환경청 관계자는 ""중금속류는 검출이 안됐지만 COD와 BOD가 높게 나왔고 총인이나 부유물질도 높게 나와 이것을 물이라고 할 수 없다""며 ""일반 하천수의 경우 많이 나와도 10ppm 이하로 나와야 하는데 합류부 늪지대여서 물이 고여 있어 높게 나온 것으로 보인다""고 말했다.▲경북 구미시 선산읍 원리 낙동강과 대망천이 만나는 곳의 수질은 COD 320.3PPM, BOD 520PPM으로 물이라고 할 수 없을정도이다.ⓒ 조정훈하지만 구미시는 별다른 대책을 세우지 않고 있다. 구미시 관계자는 18일 <오마이뉴스>와 전화통화에서 ""고아농공단지 폐수처리장에서 나오는 물도 있고 축산폐수가 나오는 물일수도 있다""며 ""준설하고 물을 흘려보내야 하지만 부서가 달라 서로 이야기하는 수준""이라고 말했다.이 관계자는 ""현장에 가보니 물이 썩어 자정작용이 전혀 일어나지 않고 가스가 분출되면서 악취가 나는 것을 확인했다""며 ""관련 부서와 함께 협의하고 있지만 시간이 좀 걸릴 수밖에 없다""고 말했다.대망천으로 흐르는 폐수에 대해 전반적으로 조사가 필요하고 환경부서와 건설부서, 하수관리 부서가 서로 머리를 맞대고 협의해야 하지만 노력하겠다는 입장만 밝힌 채 아직까지 협의가 전혀 이루어지지 않고 있다.낙동강을 관리하는 수자원공사나 국토교통부도 손을 놓고 있기는 마찬가지다. 수자원공사는 구미보 등 수계관리만 할 뿐 지천에서 흘러나오는 물은 지자체가 관리해야 한다는 입장이고 부산국토관리청 관계자도 지자체가 처리해야 할 문제라는 것이다.이에 대해 정수근 대구환경운동연합 국장은 ""큰 비가 내리지 않아 낙동강 본류로 흘러들지 않았지만 대망천에서 흘러내려오는 물이 낙동강으로 흘러들어갈 경우 오염으로 인해 구미시민들의 식수에 영향을 미칠수 있다""면서 ""서로 책임을 미루지 말고 조속히 대책을 강구해야 할 것""이라고 말했다.스마트하게 오마이뉴스를 이용하는 방법!☞ 오마이뉴스 공식 SNS [페이스북] [트위터]☞ 오마이뉴스 모바일 앱 [아이폰] [안드로이드]"
6,2013-11-18,일제 강제동원자료 발견…피해지원 법률정비 시급,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0006603617,연합뉴스,"지난 2005년 2월 공개된 김귀엽씨가 공개한 강제징용자 명단. 남편 홍기동(97년 작고)씨로부터 받은 이 명부에는 강제징용돼 미군 포로소에서 복역한 것으로 보이는 강제징용자 1천706명의 명단이 기재돼 있다. (연합뉴스.자료사진)정부 과거자료 관리 시스템 정비도 과제로 부상(도쿄=연합뉴스) 조준형 특파원 = 도쿄의 주일 한국대사관에서 일제 강점기 강제동원 관련 명부 등이 무더기로 발견됨에 따라 피해자들에 대한 한국 정부의 지원도 새로운 국면을 맞게 됐다.주일대사관에서 발견된 60여권의 강제동원 피해자 명부에는 이제까지 정부가 보상의 근거자료로 삼아온 각종 명부에 포함되지 않은 새로운 이름들이 나올 공산이 크기 때문이다. 이는 결국 징용·징병 피해자 본인 또는 유족 중 입증 자료가 없어서 보상받지 못했던 사람들 중 일부가 새롭게 보상을 받을 수 있는 길이 열림을 의미한다.1965년 한일청구권 협정을 통해 징용 및 징병에 대한 배상이 포함된 청구권 자금 8억 달러(무상 3억달러, 유상 2억달러, 상업차관 3억달러)를 수령한 박정희 정권은 1974년 '대일 민간청구권 보상에 관한 법률'을 제정한 뒤 무상자금 3억달러를 활용, 강제동원으로 인한 사망자 8천552명에 대해 1인당 30만원씩, 총 25억6천560만원을 지급했다.이어 노무현 정부 시절 '대일항쟁기 강제동원 피해조사 및 국외강제동원 희생자 등 지원에 관한 특별법(이하 특별법)'이 제정됨에 따라 정부는 총리실 산하에 조사 및 지원 위원회(이하 위원회)를 설치해 놓고 이제까지 5천억원 이상을 피해자에게 지급했다.그러나 실제 피해를 입고도 입증 자료가 없어 지원금을 받지 못한 피해자 및 유족이 많다. 1957∼1958년 당시 한국 노동청이 강제동원 피해신고를 받아 작성한 약 28만명분의 '왜정시 피징용자 명부'와 한국 정부가 일본 정부로부터 건네받은 약 48만명분의 '피징용사망자연명부' 등 자료가 있지만 이들 기록에 누락된 피해자가 '부지기수'라는게 정부 안팎의 대체적인 인식이다.1950년대작성된 강제동원 관련 명부가 발견된 도쿄의 주일 한국대사관 전경(연합뉴스.자료사진)정부 일각에서는 일제강점기 강제동원 피해자 규모를 300만명으로 잡았을 때 피해조사는 7.7%, 지원금 지급 사례는 3%대에 불과하다고 보고 있다.이런 상황에서 새로운 증거자료가 발견됐지만 지원관련 법률은 만료를 앞두고 있어 법률 정비가 시급해졌다.특별법상 위원회의 존속 시한은 2012년말이지만 국회 동의로 6개월 내 범위에서 2차례 연장할 수 있게 돼 있어 결국 오는 12월31일이면 위원회는 종료될 예정이다.법 개정을 통해 활동시한을 연장하는 방법을 생각할 수 있겠지만 12월말까지 40여일 밖에 시간이 없어 물리적으로 쉽지 않아 보인다. 때문에 여야가 뜻을 모아 새로운 지원 법률을 만드는 것도 방법이 될 수 있다. 한편 뒤늦게 나마 피해자 지원에 도움이 될 자료가 발견된 것은 다행스러운 일이지만 이번 일을 계기로 정부의 문서관리 체계 정비도 시급한 과제로 떠올랐다.1950년대 주일대사관에 건너간 문서가 원본인지 사본인지 아직 분명치 않지만 한국  정부와 주일대사관이 수십년간 이들 자료의 존재를 잊고 있었다는 것은 직무유기라는 지적을 피할 수 없게 됐다. 그 망각의 시간동안 피해 입증을 못한 채 사망한 피해자들이 있을 수 있다는 점에서 기존에 보유한 과거 문서에 대한 대대적인 점검과 함께 문서관리 체계 정비가 필요하다는 목소리가 제기될 전망이다.jhcho@yna.co.kr▶연합뉴스앱▶인터랙티브뉴스▶화보<저작권자(c)연합뉴스 무단전재-재배포금지>"
7,2013-11-18,[그래픽뉴스]안전성 우려… 전국에 '초고층 건물' 몇개?,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003152898,머니투데이,"[머니투데이 강기영 디자이너]본문 이미지 영역[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]강기영디자이너 kykang@<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
8,2013-11-18,"애플, 팍스콘 아이폰5C 생산 중단…제품전략 실패",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=123&aid=0002044935,조세일보,"저가 아이폰을 통해 신흥시장과 저가 스마프 폰 시장에서의 점유율을 확대하려던 애플의 계획이 무산될 위기에 처했다.대만의 IT전문 디지타임즈는 업계소식통을 인용, 애플이 중국 정조우 팍스콘 공장에서의 아이폰5C 생산을 중단할 것이라고 18일 보도했다.아이폰5C는 팍스콘이 30%, 패가트론이 70%를 제조해 왔다. 그러나 지난달 패가트론의 생산량 20% 감축했으며 이번에는 팍스콘 물량까지 생산중단 되게 되었다.15일(현지시간) 중국 IT전문매체 C테크(C科技)는 1일 32만대였던 아이폰5C의 줄어든 수요에 대응하기 위해 패가트론의 1일 생산량은 8만대, 팍스콘은 8000~9000대로 낮췄다고 보도했다.아이폰5C 생산량 줄이기는 지난달부터 시작된 것으로 알려졌다. 월스트리트저널은 지난달 초  애플이 페가트론과 팍스콘에 대해 아이폰5C 주문량을 각각 20%와 33% 줄였다고 보도한 바 있다.중국 모바일 소매점인 D폰에 의하면 중국에서 아이폰5S의 판매비중이 78.6%를 차지하는 반면 아이폰5C 판매비율은 21.4%로 초기의 판매부진을 이어가고 있는 것으로 나타났다.이러한 아이폰5C이 판매부진은 애플의 수요분석 능력에 심각한 의문을 제기하게 만들었다. 지난달 16일 월스트리트저널은 “애플이 아이폰을 고가와 저가로 나눠 출시한지 채 한 달도 못돼 수요예측이 완전히 빗나갔다”고 평가했다.한편 국내에서도 이러한 경향은 그대로 이어져 SK텔레콤과 KT의 오프라인 예약판매에서 아이폰5C의 주문은 거의 없는 것으로 나타났다.중국의 기술 전문 사이트들이 조사한 결과 공식적으로 수입된 아이폰5C의 가격은 4448위안(726달러)이지만 온라인을 통해 공급되는 중국 암시장 가격은 3000~3300위안(489~539달러)에 팔리고 있는 것으로 나타났다.이러한 결과가 초기 아이폰5C의 시장수요를 과대평가해 너무 많은 생산량을 배분한 결과라는 주장과 아이폰5C의 수요부진에서 초래되었다는 주장이 맞섰지만 결국 수요부진이라는 점이 확인된 셈이다.업계관계자는 “보다 저가 제품을 통해 시장점유율을 높이려던 애플의 제품전략이 수포로 돌아가는 것으로 보인다”며 “결국 결코 낮지 않은 아이폰5C의 가격이 발목을 잡았다”고 말했다.★ 네이버 뉴스스탠드에서 조세일보 뉴스를 바로 만나보세요조세일보 / 백성원 전문위원peacetech@joseilbo.com조세뉴스의 리더 ⓒ조세일보(주) www.joseilbo.co.kr - 무단전재 및 재배포 금지"
9,2013-11-18,<르포> 악몽 열흘째…'죽음의 도시' 타클로반을 가다,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0006603549,연합뉴스,"파괴된 도시, 타클로반    (타클로반<필리핀>=연합뉴스) 신준희 기자 = 17일(현지시간) 오전 초대형 태풍 하이옌 강타로 건물의 대부분이 파괴되고 수많은 사상자가 발생한 필리핀 레이테주 타클로반 해안가 건물들이 처참하게 무너져 있다. 2013.11.17     hama@yna.co.kr육로 통금 해제 속 구호물자 속속 집결…구조·방역작업 시급(타클로반<필리핀 레이테주>=연합뉴스) 고상민 기자 = 지난 17일(이하 현지시간) 오전 5시 필리핀 레이테주(州) 올목 시와 주도 타클로반 시를 잇는 국도.지난 12일 발생한 정부와 반군의 총격전 이후 처음으로 뚫린 이 육로는 이른 아침부터 구호물자를 실어나르는 차량으로 붐볐다.공터에 방치된 시신들    (타클로반<필리핀>=연합뉴스) 신준희 기자 = 17일(현지시간) 오전 초대형 태풍 하이옌 강타로 건물의 대부분이 파괴되고 수많은 사상자가 발생한 필리핀 레이테주 타클로반에 아직 처리하지 못한 시신들이 한 건물 앞 공터에 방치돼 있다. 2013.11.17     hama@yna.co.kr국도의 가드레일은 엿가락처럼 휘었고 도로 한가운데로 전신주와 야자수가 어지럽게 쓰러져 차량들은 100㎞ 이상의 구간에서 곡예운전을 하고 있었다.며칠 전만 해도 간선도로 곳곳에서 약탈을 일삼던 반군·탈옥수들은 일시 종적을 감췄다. 적어도 낮 시간만큼은 정부 당국의 치안 기능이 작동했다.지난 9일 초대형 태풍 '하이옌'의 직격탄을 맞은 타클로반에는 열흘새 전세계에서 각종 구호물자와 인력이 모여들고 있지만 아직 '희망'을 말하기는 부족한 모습이었다.타클로반 주민 22만여 명 가운데 공식집계된 사망·실종자만 4천여 명이다.타클로반에 내걸린 희망 메시지    (타클로반<필리핀>=연합뉴스) 신준희 기자 = 17일(현지시간) 오전 초대형 태풍 하이옌 강타로 건물의 대부분이 파괴되고 수많은 사상자가 발생한 필리핀 레이테주 타클로반 시청 인근에 'We will overcome this together'라는 희망의 메시지가 적혀 있다. 2013.11.17     hama@yna.co.kr식량·식수 배급은 그나마 원활해 졌지만 시급한 의료 구호나 방역 작업이 이뤄지지 않아 2차 재앙에 대한 우려가 커 보였다.곡예운전 끝에 진입한 타클로반 시내 곳곳에서는 어른 아이 할 것 없이 오염됐을지도 모를 지하수를 거리낌 없이 마시고 있었다.여기저기 포대에 담긴 시신이 때때로 내리는 소나기 아래 여전히 방치돼 있고 옷소매로 코를 막은 시민들이 시신 주위를 지나고 있었다.피해종합상황실이 마련된 타클로반 시청 주변도 혼란스런 모습은 마찬가지였다. 이날 오전 시청 맞은 편 공터에서는 여태 방치된 시신 30여구가 겨우 수습되고 있었다.구호활동 벌이는 해외긴급구호대    (서울=연합뉴스) 17일 오후 필리핀 타클로반에 파견된 대한민국 해외긴급구호대가 타클로반시에서도 가장 피해가 심한 지역(54-A구역,마칼리니에타)에서  인명구조견과 함께 매몰 실종자 구조 수색을 실시하고 있다 . << 대한민국 해외긴급구호대(KDRT) 제공 >>     2013.11.18종합상황실에는 쌀을 비롯한 각종 구호물자가 쌓여 있지만 배급이 원활하지는 않은 듯했다. 피해 신고 접수대는 실종 가족을 찾는 주민들로 온종일 북새통을 이뤘다.주민 알가노(52)씨는 ""태풍이 오던 날 딸아이를 잃어버렸는데 아직도 찾지 못해 도시를 떠날 수 없다""며 울먹였다. 그는 아이의 인상착의를 손으로 그린 전단을 주민들에게 나눠줬다.한국과 터키, 미국, 일본 등 각국의 NGO들은 시청을 비롯한 시내 중심가에 베이스캠프를 차리고 식량 배급·의료 구호 활동을 펼치고 있다.굿네이버스 관계자는 ""5인 가족이 2주 정도 먹을 수 있는 도시락 2천 키트를 1차 배급했다""며 ""2차 배급 지역은 구호가 집중된 타클로반이 아닌 인근 팔로(Palo) 시 등으로 넓혀 나갈 예정""이라고 말했다.구호활동 벌이는 해외긴급구호대    (서울=연합뉴스) 필리핀 타클로반시에 도착한 대한민국 해외긴급구호대원들이  현지 세인트폴병원에 현장활동본부를 설치하고 16일부터 본격적인 구호활동을 실시했다. 해외긴급구호대는 2차 피해방지를 위한 전염병 예방과 응급환자 진료에 중점을 두고 구호활동을 펼쳤다.  << 대한민국 해외긴급구호대(KDRT) 제공 >>     2013.11.18시청 인근 세인트폴 병원에서는 한국서 파견된 해외긴급구호대(KDRT), 소방방재청 중앙119구조단, 한국국제협력단(KOICA) 직원 수십 명이 의료 구호 및 구조·방역 작업을 진행 중이다.외교부 관계자는 ""하루에 이 병원에서 치료를 받고 돌아가는 타클로반 시민만 400여 명에 달한다""고 말했다.알프레드 로뮤알데스 시장은 이날 오전 운동복 차림으로 시청에 들러 피해 및 구조상황을 보고받았다. 그의 아내는 1층에 있는 NGO 관계자들, 기자단을 찾아 ""죄송하다. 도와줘서 고맙다""며 여러 번 고개를 숙였다.타클로반 공항에는 삶의 터전을 잃은 이재민의 탈출이 이어졌다. 주민 100여 명은 뙤약볕 아래서 언제 올지 모를 마닐라행 비행기를 기다리고 있었다.gorious@yna.co.kr▶연합뉴스앱▶인터랙티브뉴스▶화보<저작권자(c)연합뉴스 무단전재-재배포금지>"
