,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2013-02-09,'北 압박' 동해 이지스함 기동 훈련‥전투력 과시,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=214&aid=0000229737,MBC,"[뉴스데스크]◀ＡＮＣ▶북한이 3차 핵실험을 예고하면서 설 연휴에도 우리 군장병들은 긴장의 끈을 놓지 않고 있습니다.꿈의 전투함이라고 불리는 해군 이지스구축함들이 기동훈련을 벌이고 있는 동해 현장， 정준희 기자가 다녀왔습니다.◀ＶＣＲ▶포항 해군기지에서 헬기로 40분을 날아가자.해군 함정들이 위용을 드러냅니다.선두에서 파도를 가르는 배가 대한민국 최초의 이지스함 세종대왕함입니다.우리 해군은 한미연합훈련을 마친 뒤, 동해에서 자체 기동 훈련을 벌이고 있습니다.◀ＳＹＮ▶""대공 미상 물체 확인! 탄도탄 미사일로 판단됨!""360도 실시간 감시가 가능한 세종대왕함의 스파이레이더에 적의 도발이 포착됩니다.적 전투기와 함정, 잠수함도 출현했습니다.SM2 대공 미사일로 적기를 요격하고 해상의 적함은 5인치 함포가.적 잠수함은 청상어 어뢰가 타격합니다.우리 이지스 구축함은 천여개의 표적을 동시에 탐지,추적하고 그 중 20개를 위험도에 따라 동시 공격하는 전투력을 자랑합니다.◀ＩＮＴ▶ 최윤희 대장/해군참모총장""북한의 핵과 탄도탄 개발에 대비하여 탐지 및 요격 능력을 확충해 나가겠습니다.""해군은 오는 2030년까지 이지스함 6척을 보유한 기동함대 건설을 목표로 하고 있습니다.MBC뉴스 정준희입니다.(정준희 기자 rosinante@imbc.com)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
1,2013-02-09,입던 속옷까지 팔고 사고…중고 전성시대,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=055&aid=0000245123,SBS,"<앵커>불황에 중고품 시장이 호황을 누리고 있죠. 심지어는 중고 속옷까지 활발하게 거래되고 있습니다.이호건 기자입니다.<기자>주부 조 모 씨는 임신 뒤 중고속옷을 입고 있습니다.임부용 속옷을 모두 새로 사는 게 부담스럽기 때문입니다.[조 모 씨 : 1만 5천 원에서 2만 원 정도하면 총 20만 원 정도 들어가거든요. 깨끗하게 사용하셨고요.]임부용 속옷만이 아닙니다.인터넷 중고장터에는 일반 속옷을 사고파는 글이 넘쳐납니다.[중고 속옷 판매자 : 전 어제 처음 (중고품) 올린 건데, 입었던 것도 올리는 사람도 있던데요.]실제로 한 인터넷 쇼핑몰의 경우 지난해 중고 속옷 판매 실적이 전년대비 24%나 늘었고, 휴대전화 583%, 여행용 가방 747%, 귀걸이 720% 등 다른 중고품 판매도 폭발적인 성장을 기록했습니다.한 포털의 중고거래 카페 회원수는 무려 1천만 명을 돌파했습니다.중고 가전제품과 가구를 파는 전문매장입니다.이곳의 지난달 매출도 전년 동기 대비 20% 정도 늘었습니다.[김태수/중고 가구매장 본부장 : 주말에는 최소 200분 이상 오시는 거 같아요. 직원들이 영업하기가 많이 힘든 상황입니다.]끝없이 계속되는 불황에, 저렴하고 품질 좋은 중고제품을 찾는 사람들이 늘고 있습니다.바야흐로 중고 전성시대입니다.(영상취재 : 김찬모·강동철, 영상편집 : 최진화)이호건 기자hogeni@sbs.co.kr관/련/정/보◆ '바퀴에 뭐가 걸려 봤더니'…도로에서 참변◆ 타이어 점검 안 했다가…달리던 차 '산산조각'◆ 새 총리 후보 정홍원…아들 병역·재산 검증 쟁점◆ ""곶감 990상자 달라"" 통 큰 주문 뒤…'날벼락'◆ 박지성, ""QPR 이적 후회 없느냐"" 질문에…☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
2,2013-02-09,"노벨상 수상 작가 네루다, 사후 40년 만에 시신 발굴",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0006086280,연합뉴스,"노벨문학상 수상 칠레 시인 파블로 네루다(1904~1973)칠레 정부, 암살의혹에 수사 착수…사인 규명키로(산티아고 AFP=연합뉴스) 칠레를 대표하는 시인 파블로 네루다(1904∼1973)가 암살됐다는 의혹이 제기돼 당국이 수사에 착수한 가운데 사법부가 시신 발굴을 명령을 내렸다.파블로 네루다 재단은 8일(현지시간) 성명을 내 사법부의 결정 내용을 전하면서 ""발굴 과정에서 가능한 최상의 예우를 갖춰주길 바란다""고 밝혔다.또 이번 발굴을 계기로 네루다의 죽음을 둘러싼 모든 의혹이 해소되길 바란다고 강조했다.네루다의 시신은 수도 산티아고에서 서쪽으로 120km가량 떨어진 이슬라 네그라 지역에 매장돼 있다. 발굴 날짜는 아직 정해지지 않았다.1971년 노벨문학상 수상자이자 칠레의 대표적 좌파 인사로 알려진 네루다는 지난 1973년 절친한 친구였던 사회주의자 살바도르 아옌데 대통령이 아우구스토 피노체트 장군이 주도한 군부 쿠데타로 정권에서 축출돼 자살한 지 12일 만에 숨을 거뒀다.네루다는 당시 69세의 노령에다 전립선암을 앓는 상태에서 쿠데타의 충격으로 사망했다는 것이 정설이었다.하지만 일각에서는 암살 의혹이 끊이지 않았다. 그가 계획했던 출국을 불과 24시간 앞두고 사망했기 때문에 군부가 골치 아픈 장애물을 서둘러 제거했다는 설이 파다했다.한동안 잠잠했던 암살설은 네루다의 운전사 겸 비서였던 마누엘 아라야가 2011년 한 잡지 인터뷰에서 문제를 제기하면서 재점화했다.그는 인터뷰에서 네루다가 항암 치료를 위해 입원한 병원에서 피노체트 정권의 요인들에게 독살당했다고 주장했다.정확한 사인 규명을 요구하는 칠레 공산당의 청원으로 정부는 네루다가 사망한 지 40년 만인 지난해 진상 조사에 착수했다.공산당은 앞서 아옌데 전 대통령의 자살 여부를 확인하기 위해 시신을 꺼냈던 것처럼 네루다 역시 시신을 발굴해 의혹을 해소해야 한다고 주장했다.정작 네루다 재단은 이같은 살해 의혹에 부정적이다. 네루다는 암으로 사망한 것이 확실하다는 것이 재단의 공식 입장이다.minaryo@yna.co.kr[이 시각 많이 본 기사]☞귀성길 강추위…서울 -12.3도ㆍ철원 -20.7도☞<'혼자남'을 아시나요..MBC '남자가 혼자 살 때'>☞제주도, 해녀 생활환경 면접조사☞<프로농구> '벤슨효과' 못살린 모비스, 해결사가 필요해☞설 맞아 울주군 구제역·AI 차단방역 강화<연합뉴스 모바일앱 다운받기><포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>"
3,2013-02-09,"신이 인간에게 내린 선물, 지리산에 있었네",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002018195,오마이뉴스,"[오마이뉴스 한만송 기자]▲지리산 장터목 산장에서 천왕봉에 오르는 길에 발견한 눈꽃. 이 구간에는 이런 눈꽃을 쉽게 발견할 수 있다.ⓒ 한만송대한민국 명산으로 꼽히는 지리산 해발 1500m 이상에는 특유의 화려한 눈꽃이 만발했다.지리산은 겨울이면, 언제나 순백의 세계로 치장한다. 남한 내륙 1위 고봉답게 하늘을 향한 천왕봉 주변은 하나의 눈꽃이다. 지리산은 경남-전남·전북을 아우르는 산으로 국내 첫 국립공원으로 지정됐다. 지리산은 한량없이 크고 우람하고 골이 많은 명산으로 알려져 있다. 특히 대부분 산들이 남자를 상징한 반면, 지리산은 여자 산이다. 반야봉이 여성의 가슴을 상징할 뿐 아니라, 산 형세가 여성의 치마의 주름을 형상하고 있기 때문이다.""지리산, 한량없이 크고 우람하고 골이 많은 산. 명산의 산신령들은 다 남자 형상인데 어찌 하필 지리산만 여자일까. 천왕봉 다음으로 높으면서 백 리가 넘는 거리를 두고 서로 마주고 있는 반야봉이 바로 그 여신령을 상징하고 있다. '반야'라는 말에는 불교적 의미 말고도 귀녀라는 뜻도 있는 것이다그 전설대로 하자만 지리산은 여신령이 폭넓은 치마를 펼치고 앉은 형상이 되었고, 수 없이 많은 골짜기들은 그 치마의 주름이라고도 할 수 있었다. 그런데 왜 옛날부터 세상을 바로 잡으려던 사람들은 형편이 여의치 못하면 그 때마다 이 산으로 밀려들어 그 최후를 마쳤던 것인가.""(태백산맥 '지리산 동계대공세' 중)▲장터목 대피소~천왕봉 사이 통천문에서 바라본 지리산.ⓒ 한만송▲구름으로 덮힌 지리산 천왕봉. 천왕봉은 내륙에서 백두산 다음으로 높은 명산이다.ⓒ 한만송지난 7일 오른 지리산에서 만난 온갖 종류의 화려한 눈꽃은 신이 인간에게 내린 선물로 밖에 표현할 방법이 없었다.특히 장터목산장에서 천왕봉정상에 오르는 길에 핀 온갖 종류의 눈꽃과 눈으로 치장한 산하의 풍경은 지리산 산행 중 백미다.3대가 덕을 쌓아야 볼 수 있다는 천왕봉 일출을 보고 싶은 분들은 최소한 1박 2일의 코스를 잡아야 하지만, 눈꽃만이라도 보고 싶은 분들은 서울에서 출발하는 새벽 차편을 이용해도 무난하다.장터목산장-천왕봉정상-중산리 코스에서 만나는 맑은 하늘은 도심에서는 도저히 볼 수 없는 풍경이다. 특히 이 구간은 형형색색의 눈꽃을 고개만 돌려도 쉽게 볼 수 있다. 특히 눈으로 치장한 다양한 고목의 모습은 조물주가 아니고서는 만들 수 없는 모습이라 디지털 카메라에 담아 두고두고 볼만하다.▲지리산 천왕봉에서 바라본 지리산. 소설 태백산에서 나오듯 형세가 여성의 치마의 주름을 형상하고 있다.ⓒ 한만송▲지리산에서 천왕봉 다음으로 높으면서, 백 리가 넘는 거리를 두고 서로 마주고 있는 반야봉.ⓒ 한만송▲천왕봉에 오르기 직전에 펼쳐진 지리산의 설경.ⓒ 한만송▲천왕봉에서 중산리로 10여분 정도 내려가면, 폭포(?)가 강추위로 인해 얼어버렸다.ⓒ 한만송[최근 주요기사]☞ 정홍원 아들, 1급현역 →'허리 디스크' 면제☞ 한국사회 여론영향력최강자는 KBS☞ 가까이 하기엔 너무 먼 문재인과 안철수☞ 폭발물 탐지견, 박근혜 '밀봉인사' 아이콘 됐다☞ ""정규직은 홍삼, 비정규직은 식용유""오마이뉴스 아이폰 앱 출시! 지금 다운받으세요."
4,2013-02-09,달리던 차에서 남자가 '쿵'…의문의 죽음,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000245134,SBS,"- 교통 사고냐 살인 사건이냐 의문 일어 -<앵커>고속도로를 달리던 차에서 50대 남성이 차 밖으로 던져지듯 떨어져서 뒤따라오던 차에 치였습니다. 결국 목숨을 잃었는데, 차에 치여 숨진 건지, 아니면 숨진 뒤에 차 밖으로 던져진 건지 의문이 일고 있습니다.강청완 기자입니다.<기자>어제(8일) 저녁, 신공항 고속도로 CCTV 화면입니다.흰색 승용차가 속도를 줄이는가 싶더니 조수석 쪽에서 한 남성이 튕겨 나옵니다.10분 뒤, 갓길에 차를 세우고 전화로 신고하는 또 다른 운전자.앞서 차에서 튕겨 나온 남성을 친 겁니다.차에서 튕겨 나와 뒤따르던 차에 치였던 57살 김 모 씨는 그 자리에서 숨졌습니다.사고가 난 인천 신공항고속도로 공항 방면 15.4km 지점입니다.차들이 쌩생 달리는 차도 바로 옆에 사고 당시 흔적이 아직도 이렇게 남아 있습니다.숨진 김 씨가 타고 있던 흰색 승용차 운전자는 55살 임 모 씨.임 씨는 동업자인 김씨가 돈 문제로 말다툼 끝에 자기 발로 내렸다고 경찰에 진술했습니다.[담당 경찰 : 너무 먼 곳까지 왔지 않느냐, 자기는 돌아가겠다고 하니까 내려줬다는 거예요. 갓길에다.]반면, 김 씨를 치고 난 뒤 신고한 신 모 씨는 김 씨가 고속도로 위에 쓰러져 있었다고 말합니다.[사고 당시 운전자 : 운전하고 가고 있는데 뭐가 쿵 하더라고요. 서 있지 않았어요. 못 봤어요.]숨진 김 씨의 유족은 황당할 뿐입니다.[김 씨 유족 : 운동복 바람으로 불러내서 인천 고속도로까지 와서 사고를 당했는데….]숨진 김 씨가 스스로 차에서 내렸는지 여부에 따라 단순 교통 사고사인지 살인 사건인지 달라질 수 있습니다.경찰은 김 씨의 시신을 부검하기로 했습니다.(영상취재 : 김명구, 영상편집 : 이정택)강청완 기자blue@sbs.co.kr관/련/정/보◆ '바퀴에 뭐가 걸려 봤더니'…도로에서 참변◆ 타이어 점검 안 했다가…달리던 차 '산산조각'◆ 새 총리 후보 정홍원…아들 병역·재산 검증 쟁점◆ ""곶감 990상자 달라"" 통 큰 주문 뒤…'날벼락'◆ 박지성, ""QPR 이적 후회 없느냐"" 질문에…☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
5,2013-02-09,신형 ‘카렌스’ 스파이샷! 을 벗다,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=112&aid=0002392810,헤럴드POP,"［헤럴드경제=윤병찬 기자］ 기아차동차 신형 ‘카렌스’ 스파이샷이 공개됐다.지난 6일 자동차 커뮤니티 보배드림에 올라온 스파이샷은 울산 현대자동차 4공장 앞에 주차된 신차를 촬영한 것으로 전해졌다.기아자동차가 올해 상반기에 선보일 다목적차량인 신형 카렌스가 네티즌에 의해 포착됐다. 카렌스 후속모델인 신형 카렌스는 지난해 9월 파리모터쇼에서 선 보인바 있다.자동차 쇼핑몰 보배드림에는 신형 카렌스가 주차되어 있는 모습을 찍은 사진이 올라왔다. 신형 카렌스는 기존 카렌스의 외관을 크게 바꿔 날렵하고 스포티한 느낌을 준다.전면부 디자인에 패밀리룩 라디에이터 그릴을 장착해 강렬한 인상을 주고, LED 주간 주행등과 LED 리어 콤비네이션 램프를 적용해 세련된 스타일을 보였다.신형 카렌스는 기존 카렌스에 비해 휠베이스가 50㎜ 길어져 실내공간도 더 넓고 내부에 다양한 수납공간이 마련돼 있다.기아차는 올해 상반기에 1.7ℓ 디젤 엔진과 2.0ℓ LPI 엔진을 적용한 모델을 선보일 예정이다.사진을 본 네티즌들은 “그저 짐차일뿐이라고 생각했던 카렌스가 저렇게 멋지게 변하다니…”라며 호응을 보였다.또 “뒷태가 왜 골프를 닮아가죠”라는 반응과 함께 “도대체 특징도 없고 개성도 없고 여러 차종을 갖다 붙여놓은듯한 애매한 디자인”이라는 지적도 나왔다.yoon4698@heraldcorp.com[오늘의 인기기사]◆ 女교도관, 사형수와 성관계로 임신까지…◆ 3개월째 차에서 먹고자던 40대, 결국…◆ 사람 얼굴 강아지, ‘깜짝 놀랄 생김새’◆ 티파니 ‘핑크색 경차’, 어떤 차인지 봤더니…◆ 재벌2세는 강남, 父는 강북, 거주지 보니- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -[바로가기]▶ 헤럴드경제 모바일 웹 바로가기▶ 모바일앱 다운로드- [아이폰 용] | [안드로이드 폰 용]"
6,2013-02-09,[종합]부천서 YTN 취재 헬기 불시착,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=003&aid=0004972110,뉴시스,"【부천=뉴시스】정일형 기자 = 설 연휴 귀성길 취재를 마치고 회항하던 언론사 헬기가 불시착했다.9일 부천 원미경찰서에 따르면 이날 오전 11시30분께 원미구 중동 부곡초등학교 운동장에 YTN 언론사 헬기 1대가 불시착했다.당시 헬기에는 조종사 천모(49)씨와 기자 시모(35)씨가 타고 있었으며 다행히 인명피해는 없었다.헬기는 설 연휴 귀성길 취재를 마치고 김포공항으로 회항 중이었으며 비상 착륙 과정에서 꼬리날개가 바닥에 부딪혀 일부 파손됐다.경찰과 소방당국은 정확한 경위를 조사 중이다.jih@newsis.com[뉴시스 이시간 핫 뉴스]ㆍ 엄마를 빌린다? 한 여성의 ´가슴 아픈 사연´ㆍ ´같이 죽자´…여자친구 묶고 불지른 30대ㆍ 고속道 교통량 점차 감소…서울→부산 5시간10분ㆍ ´부부관계 거부´ 아내 살해 징역 8년ㆍ ""2013시즌 전력, 신시내티 3위·다저스 5위""★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
7,2013-02-09,말춤 추는 팔레스타인 청년들,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=003&aid=0004972157,뉴시스,"【가자=신화/뉴시스】팔레스타인 청년들이 8일 가자시티의 해변에서 한국 가수 싸이의 강남스타일 노래에 맞춰 말춤을 추고 있는(130208) -- GAZA, Feb. 8, 2013 (Xinhua) -- A group of Palestinian young men dance as Gangnam style at Gaza beach in Gaza City on Feb. 8, 2013. (Xinhua/Wissam Nassar)[뉴시스 이시간 핫 뉴스]ㆍ ""동해에 핵잠수함이 떴다!"" 그곳에선 무슨 일이?ㆍ 엄마를 빌려? 한 여성의 가슴 아픈 사연ㆍ ´같이 죽자´…여자친구 묶고 불지른 30대ㆍ ´부부관계 거부´ 아내 살해 징역 8년ㆍ ""MLB 2013시즌, 신시내티 3위·다저스 5위""★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
8,2013-02-09,[스타킹] '경상도 김경호' 폭발적 가창력으로 무대 장악,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=115&oid=416&aid=0000013765,SBS funE,"[SBS E! 연예뉴스 | 김지혜 기자] '경상도 김경호'라는 애칭으로 유명한 원킬 씨가 폭발적인 가창력으로 '스타킹' 스튜디오를 달궜다.9일 오후 방송된 SBS '놀라운 대회-스타킹'은 '모창의 달인'으로 꾸며졌다. '경상도 김경호'라는 별명으로 출연한 원킬 씨는 김경호의 히트곡'나를 아프게 하는 사람들'로 오프닝을 열었다.김경호의 목소리는 많은 가수들이 흉내를 내지만, 워낙 고음이 많아 제대로 소화하기 어려운 모창으로 알려져있다. 그러나 원킬은 모창 만큼이나 돋보이는 가창력으로 무대를 장악했다.자신을 '경상도 김경호'라고 소개한 원킬은 ""무리한 연습으로 목 상태가 좋지 않다""고 너스레를 떨었다. 이어 ""2주전에 '여자같은 목소리'로 스타킹의 섭외를 받았는데 김경호 씨와 목소리와 같다고 탈락한 경험이 있다""고 말해 웃음을 자아냈다.스튜디오에 출연한 케이윌은 ""나도 예전에 김경호 선배님 모창에 도전했었는데 워낙 힘들어서 포기했다. 그러나 원킬 씨는 원키로 노래를 부르니 놀라울 따름이다""고 소감을 전했다.원킬 씨는 김경호와의 놀라운 인연을 소개하기도 했다. 그는 ""현재 '소울 하모니'라는 그룹으로 활동하고 있는데, 2012년 김경호 선배님의 콘서트에 고정 게스트로 무대에 선 경험이 있다""고 밝혔다.이날 방송에서는 붐이 김경호의 제스추어를 흉내내고, 원킬 씨가 무대 뒤에서 립싱크로 노래해 큰 웃음을 자아내기도 했다.[관련기사]▶ 런닝맨 동물화, 소름돋는 싱크로율에 '화들짝'▶ 이정신 다리 길이에 강민혁 질투 폭발…모델 뺨치는 비율▶ 우유가 쓰러지면 아파한다?…한글의 우수성? '폭소'▶ 이종석 대기실 사진, 애교섞인 투정에 '女心 흔들'▶ 햄버거 사러 간 내 모습 '공감'…""메뉴판 외울 기세""저작권자 SBS E! & SBS콘텐츠허브 무단복제-재배포 금지"
9,2013-02-09,체크 무늬?  전통 창호 무늬로 관객들 매료,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=353&aid=0000012799,중앙SUNDAY,"7일(현지시간) 뉴욕 링컨센터에서 열린 ‘컨셉 코리아 2013 FW’. 국내 디자이너 5명의 합동 패션쇼는 해외 언론과 패션계 인사들의 호평을 받았다. 왼쪽부터 최복호·계한희·김홍범·이상봉·손정완의 의상들. [사진 한국콘텐츠진흥원]세계 4대 패션 컬렉션 중 하나인 뉴욕 패션위크가 개막한 7일(현지시간) 오후 링컨센터 ‘더 스테이지(The Stage)’. 한국 디자이너들이 합동 패션쇼를 꾸미는 ‘컨셉코리아’ 현장은 뉴욕 패션계 인사와 셀레브리티는 물론 취재에 나선 현지 언론 등 700여 명이 몰려 발 디딜 틈이 없었다. ‘컨셉코리아’는 문화체육관광부·한국콘텐츠진흥원·대구광역시·한국패션산업연구원이 함께 주관하는 ‘글로벌 패션 프로젝트’. 한국의 패션 문화를 세계에 알리고 국내 디자이너 브랜드의 해외 진출을 지원하는 행사다. 2009년 가을 첫발을 뗀 뒤 이번이 일곱 번째다.이날 행사에는 계한희·김홍범·손정완·이상봉·최복호(가나다순) 등 한국을 대표하는 디자이너 5명이 참여했다. 이들은 ‘한국의 문화가 흐르다’(流, Rhythm of Korea)라는 주제로 옴니버스 형식의 런웨이를 꾸몄다.특히 이번 패션쇼에서는 퓨전 국악과 어우러진 무대가 마련됐다. 개막과 함께 울려 퍼진 경쾌한 북소리에 맞춰 5명의 한국 디자이너가 작품을 만드는 과정이 오버랩됐다. 장면이 바뀌면서 퓨전 국악 리듬에 맞춰 모델들이 캣워크를 시작했다.첫 무대는 검정과 흰색 바탕 위에 주술적인 문양으로 시선을 잡아 끈 최복호의 작품. 그의 작품은 늘 화려한 색상과 과감한 표현으로 보는 이의 시선을 붙들었다. 지나치게 무거워지는 분위기를 빨간색 포인트가 살려줬다.이어진 김홍범의 무대는 튀지 않는 무채색이 주를 이뤘다. 세련되고 도시적인 디자인으로 심플하지만 디테일이 돋보이는 작품을 선보였다. 자칫 무료해질 수 있는 실루엣에 가죽과 모피로 포인트를 줘 신비로운 느낌을 살려냈다.바이올렛 색상과 여성스러운 실루엣은 손정완 패션의 ‘공식’이다. 올해는 추상화가 칸딘스키의 구성 시리즈와 캐서린(예카테리나) 궁전에서 얻은 영감을 세련되게 표현했다. 음악을 작곡하듯 그림을 그렸던 칸딘스키의 느낌을 패션 속에 녹여냈다.주최 측과 디자이너들이 행사 뒤 기념촬영을 하고 있다. 왼쪽부터 계한희·이상봉·홍상표(한국콘텐츠진흥원장)·손정완·김홍범·최복호 디자이너.국민 디자이너 이상봉은 한국 전통 창호를 패션 디자인에 접목했다. 서양의 체크 무늬와는 다른 동양적인 선에 관객들이 매료됐다. 작곡가이자 가수 니온 히치는 “지금 내가 입고 있는 옷도 이상봉 선생 작품”이라며 “오늘 작품은 무늬와 색상이 독특해 인상적이었다”고 말했다.마지막 무대를 장식한 계한희는 20대 디자이너답게 실험정신이 돋보였다. 버려지는 포장용지를 재해석한 이미지, 노숙자 패션에서 볼 수 있는 통 큰 실루엣, 얼핏 보면 어울리지 않을 것 같은 옷을 여려 겹 겹친 부조화를 통해 20~30대 젊은 세대의 불안한 심리를 포착해 냈다. 서울(Seoul)이란 글자를 그래피티화한 것이나 서울역과 해골을 이용한 엠블럼에서도 젊은 감각이 엿보였다. 계씨는 “청년실업이란 주제는 주변 친구들한테서 영감을 얻은 것인데 지금 뉴욕에서도 큰 사회적 문제로 부각되고 있다”며 “이런 무거운 주제를 재미있고 밝게 풀어보고 싶었다”고 작품을 설명했다.이에 대해 뉴욕 패션계 마당발로 통하는 말릭사 시크는 “청년실업 문제를 패션 디자인의 주제로 삼은 건 도발적이면서도 재미있다”며 “그의 옷을 보면 돈이 없어도 얼마든지 옷을 잘 입을 수 있다는 걸 보여준다”고 말했다. 그는 “스트리트패션을 하이패션으로 승화한 솜씨가 20대라곤 믿기지 않을 정도로 세련됐다”며 “요즘 뉴욕에선 옷을 몸에 꼭 맞게 입는 게 유행인데 거꾸로 헐렁한 박스형 디자인을 과감하게 도입한 게 신선했다”고 덧붙였다.이날 패션쇼엔 영화 ‘악마는 프라다를 입는다’와 드라마 ‘섹스 앤 더 시티’에서 의상 스타일링을 맡았던 패트리샤 필드와 뉴욕 패션위크 창시자 펀 맬리스, 미국 언론 왕 윌리엄 허스트의 증손녀이자 패션모델인 리디아 허스트도 다녀갔다. 허스트는 “한국 패션이 이처럼 다이내믹한 줄은 몰랐다”며 “톡톡 튀면서도 세련된 작품에 매료됐다”고 말했다. 패트리샤 필드의 수석 스타일리스트 리오 쿠쿠는 “이번 쇼는 아주 개념적(conceptual)이었다”며 “늘 새로운 것에 목말라하는 뉴요커들에게 ‘컨셉코리아’의 신선한 감각은 청량제 같다”고 평했다. 그는 “컨셉코리아가 한국 디자이너들의 뉴욕 진출에 교두보가 되고 있다”며 “한국 디자이너가 뉴욕에서 얼마든지 통할 수 있다”고 강조했다.패션쇼가 진행되는 동안 무대 앞은 국내외 언론의 취재 열기로 뜨거웠다. CNN과 CNBC 방송은 사전 인터뷰에 이어 현장 취재까지 했고 월스트리트저널과 로이터통신도 이틀에 걸쳐 관계자를 인터뷰했다. 패션잡지 보그와 스타일 등의 취재진도 현장에서 쇼를 지켜봤다. 공식행사가 끝난 뒤에는 행사장 인근의 스탠더드 호텔에서 ‘애프터파티’가 열려 그 열기를 이어갔다. 디자이너 이상봉은 “패션쇼도 패션쇼지만 해외 유명 언론과 바이어, 패션업계 종사자들이 한데 모인 이번 파티를 통해 디자이너와 뉴욕 현지 관계자들의 자연스러운 만남이 이루어졌다”며 “뉴욕 현지 네트워킹 강화는 물론 현지 정착에 도움이 될 수 있는 뜻깊은 자리였다”고 밝혔다.행사를 기획한 한영아 총괄 감독은 “요즘 뉴욕 패션가 어디를 가도 싸이의 강남스타일을 모르는 사람이 없다”며 “여기다 자동차·휴대전화 등 한국 상품도 고급품 대열에 끼면서 한국 패션과 문화에 대한 관심이 높아지고 있다”고 설명했다. 그는 “패션과 문화는 한번 익숙해지면 한국과 한국 기업에 대한 관심을 증폭시키는 폭발력이 있다”며 “한류 바람이 불 때 한국 패션을 더 알리는 노력이 필요하다”고 강조했다.이 같은 관심은 실제 구매로도 이어지고 있다. 이번 패션쇼에 참가한 김홍범씨는 “과거엔 우리가 뉴욕 바이어들을 찾아 다니며 만나 달라고 사정해야 했지만 ‘컨셉코리아’ 참가 이후엔 먼저 연락해 오는 바이어가 생기기 시작했다”며 “벌써 약속 스케줄이 줄줄이 잡혀 눈코 뜰 새 없다”고 말했다. 이번에 참가한 5명의 디자이너는 지난해 봄 시즌 패션쇼 후 각기 현지 세일즈 쇼룸에 입점했다. 계씨는 지난봄 시즌 참가 후 뉴욕 디자이너의 등용문이자 대표적인 편집매장인 ‘오프닝세리머니’에 입점하기도 했다. 오프닝세리머니는 미국의 퍼스트레이디 미셸 오바마의 무도회 드레스를 두 번씩이나 만들어 화제가 된 제이슨 우 등이 거쳐간 곳이다.뉴욕=정경민 특파원 jkmoo@joongang.co.kr[ⓒ 중앙선데이 & Jcube Interactive Inc., 무단 전재 및 재배포 금지]"
