,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2009-11-28,"조수미, 지방에 간 까닭은?‥""지방이 더 좋아요""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=214&aid=0000125484,MBC,"[뉴스데스크]◀ＡＮＣ▶조수미와 장한나 등 해외에서 활동 중인 음악가들이 최근 고국 팬들을 찾아와 공연을 갖고 있는데요.올해는 대부분 서울이 아닌 지방에서 공연을 갖는다는데, 그 이유가 뭘까요?김재용 기자가 취재했습니다.◀ＶＣＲ▶세계적인 소프라노 조수미 씨입니다.지난해 내놓은 자신의 음반에서듣기 편하고 친숙한 곡을 골라이달 중순부터 전국 순회공연을 하고 있습니다.그런데 이번엔 서울 공연은 아예 없고목포와 청주, 포항, 구미, 수원, 광주,성남 등 7개 지방도시 무대에만 섭니다.◀ＩＮＴ▶ 조수미/성악가""시설이나 문화적인 혜택이 빈약할지는 몰라도제가 그런 곳을 찾아가서 노래를 할 때마다얼마나 좋아하시고 기뻐하시는지...""다음 달 열릴바이올리니스트 사라 장의 전국순회 연주회도10번 중 9번이 지방공연이고,첼리스트 장한나 씨도 마찬가지로지방 공연에 주력하고 있습니다.◀ＩＮＴ▶ 장한나/첼리스트""연주생활을 시작했을 때와 지금이랑...얼마나 지방팬 여러분과 더 많은 교류를할 수 있는지, 그래서 순회연주가 설레요.""평소 접하기 어려웠던수준 높은 공연이 자주 열리면서지방 관객들도 공연장으로 몰리고 있습니다.◀ＩＮＴ▶ 송현수 이사/유니버설 클래식마케팅팀""지방도 인프라 많이 구축됐고,지방팬들의 요구도 많고,또 수익도 담보할 수 있기 때문에기획사들이 행사를 늘리고 있습니다.""중앙의 큰 무대를 마다하고굳이 지방의 작은 무대를 찾아 나서는예술가의 열정에관객의 마음이 움직이고 있습니다.MBC 뉴스 김재용입니다.(김재용 기자 kjy2625@imbc.com)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
1,2009-11-28,아이폰 직접 써보니 디자인·편의성 '굿',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002047087,전자신문,"[쇼핑저널 버즈]애플 아이폰이 드디어 국내에 정식으로 출시됐다. KT(www.kt.com)는 오늘 서울 잠실 실내체육관에서 아이폰 예약 접수를 받은 1,000명에게 현장 개통 행사를 펼쳤다. 아이폰을 사용하기까지 걸리는 시간은 KT측은 20분 정도라고 하지만 실제로는 1시간 가까이 기다려야 실제 개통이 가능했다.이날 현장에서 직접 아이폰을 개통한 사람들은 한결같이 아이폰의 직관적인 터치 인터페이스와 디자인에 칭찬을 아끼지 않았다. IT기기에 관심이 많은 얼리어댑터 뿐 아니라 소문을 듣고 온 일반 사용자도 꽤 많았다.아이폰을 개통한 한 사용자는 “이미 아이팟 터치를 써왔기 때문에 터치 인터페이스의 편리함은 익히 알고 있다”면서 “배터리가 내장돼 있다는 점도 큰 불편이 아니며 어차피 기존 휴대폰도 배터리가 떨어지면 새로 제품을 구입하지 않느냐”며 제품에 큰 만족을 표했다.다른 개통자는 “아이폰을 구입하기 위해 휴대폰 교체를 오랫동안 미뤄왔는데 잠깐 사용해보니 그만한 가치가 있는 것 같다”면서 “국산 휴대폰에서 맛볼 수 없는 터치 인터페이스가 인상적이며 무선 인터넷도 마음에 든다”고 말했다.한편 현장에서는 아이폰 개통자를 위한 무료 무선랜도 지원되고 있으며 KT가 보유하고 있는 1만 3,000여개 네스팟존에서도 무료 이용이 가능하다.[ 관련기사 ]▶주인 기다리는 아이폰▶아이폰으로 가는 문▶대한민국 아이폰 1호 개통자 탄생▶아이폰 출시 열기 ‘후끈’이버즈 트위터에 추가하기이수환 기자(shulee@ebuzz.co.kr)'IT 제품의 모든것'-Copyright ⓒ ebuzz.co.kr, 무단전재 및 재배포 금지"
2,2009-11-28,"[인터뷰] 데뷔 20주년, 영원한 어린왕자 이승환",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000172163,SBS,"<8뉴스><앵커>'어린왕자'고 불리는 40대 중반의 중견 가수 이승환씨가 데뷔 20주년을 맞았습니다.그의 끝없는 꿈과 도전에 대한 이야기를 주말인터뷰에서 남주현기자가 전해드립니다.<기자>가수 이승환.이름 석 자를 알린 곡이 '텅 빈 마음'과 '세상에 뿌려진 사랑만큼'이라면, '천일동안'은 그를 최고의 발라드 가수 반열에 올렸습니다.90년대는 그에게도, 가요계에도 르네상스 시대였습니다.[이승환/가수 : 무엇을 하든 대중들이 좋아해줄 거라는 믿음과 자신감이 있었던 시기였기 때문에, 실험적인 시도들도 많았고, 거기에 부응하는 대중들의 환호도 있었고, 판매량도 따라줬고.]그 후 록음악으로의 끊임없는 '외도'에, 예상치 못했던 결혼과 이혼, 아이돌 그룹 중심의 가요계 재편까지 겹쳐 절정의 순간은 흘려보냈지만, '라이브의 황제' 자리만큼은 굳건합니다.[이승환/가수 : 들국화 선배님들의 음악을 듣고 영향을 받아서 가수를 시작하게 됐고. 그래서 콘서트 위주의 활동을 하게 됐고요.]탄탄한 음악에 볼거리도 많은 U2, 마이클 잭슨, 데이빗 보위의 공연 실황에 자극받아서일까, 대규모 쇼 같은 최고의 무대만을 연출해왔습니다.[이승환/가수 : 음악이 물론 기본이 되어야겠지만 그 위에 또 재미가 얹어지고, 같은 장소에 있는 사람들만이라도 똑같은 즐거움을 공유하는 것, 만끽하는 것이 공연이 갖는 가장 큰 매력이라고 생각했거든요.]스러져가는 음반 시장에 대한 안타까움에 더 이상 정규 앨범 CD를 내지 않겠다는 협박 아닌 협박도 해봤지만, 흐름을 되돌릴 순 없었습니다.[이승환/가수 : 다양한 음악을 접하기 힘든 것 같아요. 우리 스트리밍 사이트는 50위 안에 아이돌 음악 외에 다른 음악을 찾으려면 굉장히 힘들거든요. 음악적으로 편식을 하고 있다라는….]그렇게 20년이 흘러, 40대 중반의 중견 가수가 됐지만, 여전히 익숙한 것보다는 새로운 것을 꿈꿉니다.[이승환/가수 : 20년 후면 예순 다섯인데요. 록페스티벌에서 종횡무진 무대를 누비면서 노래하고 싶은 마음, 그러고 싶고 아마 그러고 있을 거예요.](영상취재 : 임우식, 영상편집 : 오광하)남주현burnett@sbs.co.kr관/련/정/보◆ [인터뷰] '인디 음악의 전도사' 평론가 최규성◆ [인터뷰] ""몸을 깎아서""…'영원한 지젤' 문훈숙◆ [인터뷰] 장동건, ""명배우로 남고 싶다.""◆ [인터뷰] 한국 사상 첫 올림픽 피겨심판 이지희◆ [인터뷰] 서양 오페라와 판소리의 만남 '판페라'[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']저작권자 SBS&SBSi 무단복제-재배포 금지"
3,2009-11-28,지스타에 메이저리그의 스타 추신수가 떴다,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=020&aid=0002095965,동아일보,"[동아닷컴]지난 26일(목)부터 부산 벡스코에서 진행 중인 지스타 2009에 메이저리거 추신수가 나타났다.CJ인터넷의 온라인 야구 게임 마구마구 부스에서 팬들과 이벤트 매치를 펼치고 팬 사인회를 가진 것이다.추신수 선수가 현장을 찾는다는 소식에 CJ 인터넷 부스 앞은 추신수 선수를 만나기 위한 팬들로 가득 찼다. 무대에 오른 추신수 선수가 인파를 보고 깜짝 놀랐을 정도.추신수 선수는 이번 지스타 2009의 현장에서 유소년 야구 육성 기금 500만원을 기부하고, 팬들과 CJ인터넷의 온라인 야구게임 '마구마구' 이벤트 매치를 펼쳤다.팬들과의 이벤트 매치 후, 소감을 묻는 사회자의 질문에 추신수 선수는 ""야구 못지 않게 집중을 해야 방망이에 공을 맞출 수 있었다""라며, ""아무래도 앞으로 야구에만 전념해야 할 것 같다""고 농담을 던지기도 했다.이후에 이어진 사인회에서 추신수 선수는 팬들의 기념품에 사인을 해주는 것은 물론, 팬들의 악수와 사진 촬영 요청을 혼쾌히 받아들이는 등, 메이저리그 스타다운 면모를 보였다.추신수 선수를 만나기 위해 지스타 2009를 찾았다는 한 관람객은 ""이번 시즌 메이저리그에서 뛰어난 성적을 거둔 선수를 직접 만나볼 수 있어 기뻤다. 추신수 선수가 다음 시즌에서도 좋은 성적을 거두길 바란다""고 말했다.김한준 기자 endoflife81@gamedonga.co.kr게임에 관한 모든 것,게임동아(www.gamedonga.co.kr)ⓒ게임동아 & GameDonga.co.kr, 무단 전재 및 재배포 금지"
4,2009-11-28,세종시 원안 추진하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0002998278,연합뉴스,"(연기=연합뉴스) 양영석 기자 = 세종시 민관합동위원회가 충남 연기군 행복도시건설청을 찾은 27일 행정중심복합도시(세종시) 원안 수정방침에 화난 연기 군민들이 민관위 가 탄 버스에 계란을 던지고 있다.2009.12.27youngs@yna.co.kr<뉴스의 새 시대, 연합뉴스 Live><연합뉴스폰><포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>"
5,2009-11-28,"日, 다섯번째 정찰위성 발사 성공",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0002998159,연합뉴스,"일본 정찰 위성 '광학 3호기'(AP Photo/Kyodo News)(도쿄 AP.교도=연합뉴스) 일본 우주항공연구개발기구(JAXA)와 미쓰비시 중공업은 28일 오전 가고시마(鹿兒島)현 다네가시마(種子島) 우주센터에서 정찰위성 '광학 3호기'를 실은 H2A 로켓을 발사했다.정찰 위성은 로켓으로부터 분리돼 예정된 궤도에 안착했다.광학 3호기는 2003년 3월에 발사한 광학 1호기를 대체할 예정이다. 광학 1호기의 설계 수명은 5년이다.지금까지 일본이 쏘아올린 정찰 위성은 지상 약 1m 크기의 사물을 분간할 수 있었지만, 광학 3호기는 수십센티미터 크기까지 구별할 수 있다.광학 3호기 연구개발에 약 487억엔(한화 6천686억원), 로켓 제작과 발사에 약 94억엔(한화 1천290억원)이 들어갔다.일본은 1998년 북한의 미사일 발사를 계기로 2003년부터 이번 광학 3호기까지 모두 다섯차례에 걸쳐 정찰위성을 우주 궤도에 안착시켰다.2007년 3월 정찰위성 중 1기가 고장났고, 이번에 쏘아 올린 광학 3호기가 광학 1호기를 대체하는 점을 고려하면 결국 정찰위성 3기를 운용하는 셈이다.일본은 2012년까지 정찰 위성 4기 체제를 갖춰 지구 상의 원하는 지점을 하루 1회 이상 촬영한다는 구상이다. 이에 따라 2011년에도 정찰위성 2기를 추가로 쏘아 올릴 예정이다.H2A 로켓은 일본의 주력 로켓으로 10회 연속 발사에 성공했다.한편 위성 발사에 박차를 가하는 일본은 2020년까지 두 다리로 걷는 로봇을 달에 실어 보낼 계획이다.chungwon@yna.co.kr<뉴스의 새 시대, 연합뉴스 Live><연합뉴스폰><포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>"
6,2009-11-28,“어찌하오리까?” 3등석 탄 비만男 논란,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=081&aid=0002049287,서울신문,"[서울신문 나우뉴스]비좁은 비행기 3등석 좌석에 간신히 앉아 있는 비만 남성의 모습이 담긴 사진 한 장이 인터넷에서 뜨거운 논란이 일으켰다.비행기 블로그에 올라온 이 사진은 미국의 아메리칸 항공사의 보잉747기에서 포착한 것으로, 뚱뚱한 승객들을 서비스에 대한 고충을 회사 측에 설명하려고 승무원이 찍은 것으로 알려졌다.이 사진이 공개되자 인터넷에는 비만 승객의 안전을 고려하지 않은 처사라는 맹비난이 이어졌다.이에 대해 항공사 측은 “우리 항공사는 승객의 안전과 안락을 최우선으로 고려한다.”면서 “사진 속 남자 승객이 자리를 하나 더 달라고 요구했으면 분명히 줬을 것”이라고 해명했다.사진을 본 네티즌 중 일부는 “비만 인구는 계속 증가하는데 항공사에서 합리적인 규정을 제대로 마련하지 않아 인권 침해나 차별을 유발할 요소가 있다.”면서 대책을 요구했다.한편 비만 인구 비율이 세계에서 가장 높은 미국에서 사우스웨스트(Southwest) 등 항공사 일부는 뚱뚱한 승객에게는 좌석을 추가로 구매해야 하는 규정을 만들어 실시하고 있다.사진=텔레그래프서울신문 나우뉴스 강경윤기자newsluv@seoul.co.kr[ 관련기사 ]☞ “뚱뚱한 사람만 오세요”… ‘팻 클럽’ 유행☞ 몸무게가 무려 ‘445kg’ 세계 최고 비만男☞ 140kg 뚱보여성 “건강식 먹게 지원금 더 달라”☞ 샤워하다 ‘욕조’에 끼인 140kg 여성 구조돼☞ 총 520kg 뚱보가족 “지원금 더 달라” 빈축재미있는 ‘물 건너 온 뉴스’ 나우뉴스(nownews.seoul.co.kr)[☞ 서울신문 구독신청] [☞ 나우뉴스TV 바로가기] [☞ 나우뉴스 연예 프리랜서 기자 모집]- Copyrights ⓒ서울신문사. 무단 전재 및 재배포 금지 -"
7,2009-11-28,<주말 포커스>‘모바일 오피스 혁명’ 일하는 패턴 바뀐다,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=021&aid=0002016812,문화일보,"스마트폰 예찬론자인 김인 삼성SDS 사장은 최고경영자(CEO) 곁을 지키는 수행비서가 없다. 그 대신 허리에 찬 스마트폰(삼성 T옴니아)으로 e메일을 점검하고, 스케줄을 관리하며, 자사의 모바일 인트라넷(인터넷에 연결된 사내전산시스템)인 ‘모바일 데스크’에 직접 접속해 결재한다. 또 집무실 문 앞엔 결재를 받기 위해 사장을 기다리는 임원이나 간부를 찾아볼 수 없다. e메일로 보고서를 제출하면 김 사장이 달리는 차안에서도 사무실과 마찬가지로 스마트폰으로 즉석 결재를 한다.28일 관련업계에 따르면 스마트폰의 대명사인 미국 애플사의 아이폰이 KT를 통해 이날 마침내 국내에 출시되면서 스마트폰에 대한 주변의 관심이 그 어느때보다 높아지고 있다. 이런 가운데, 기업에 먼저 도입된 스마트폰이 이처럼 CEO는 물론이고 일반사원에 이르기까지 소통·결재·출퇴근·출장 등의 일하는 방식이나 조직문화를 구석구석 바꿔놓고 있어 주목된다.미국 모토로라사가 1983년 단순히 음성통화만 되는 최초의 휴대전화를 탄생시킨 이래 채 30년도 안돼 생긴 변화의 물결이다. 그 후 휴대전화는 카메라·MP3·TV·영상통화 등 멀티미디어 기능을 속속 흡수하고, 이어 2007년 아이폰 등장을 계기로 무선인터넷으로 e메일·문서·콘텐츠 등을 주고받거나 인트라넷에 접속, 업무까지 처리하는 ‘손안의 컴퓨터’ 스마트폰으로 진화를 거듭해가고 있다. 시장조사기관 스트래티지애널리틱스(SA)는 세계 스마트폰 시장규모가 2012년에 이르면 4억6000만대로 급격히 늘어날 것으로 예상하고 있다.이제는 휴대전화 주류 자리까지 넘보는 스마트폰의 출현은 CEO와 직원 간의 소통문화 자체까지 바꿔놓고 있다. 해외출장중에도 아이폰으로 ‘트위터(Twitter·최대 140자의 짧은 메시지를 집단적으로 주고받는 인터넷 사이트)’에 접속, 직원들과 소탈하게 대화를 나누고 순식간에 지시까지 내리는 박용만 ㈜두산 회장이 대표적인 사례. 박 회장이나 직원들이나 140자 이내로 의사를 전달해야 하기 때문에 격식을 차릴 새가 없다.또 간부들은 스마트폰으로 인트라넷에만 접속하면 해외에 나가서도 언제든지 부하직원이 올린 문건을 처리할 수 있게 됐다. 출퇴근 방식도 자유로워졌다. 최근 임직원 1700여명에게 스마트폰(삼성 미라지폰)을 지급한 삼성증권의 경우가 그렇다. 기업금융 담당 직원은 예전엔 퇴근 전 사무실에 들러 영업일지를 작성하고 나가야 했으나, 지금은 스마트폰으로 현장에서 전송한 뒤 바로 퇴근한다. 또 일반 영업사원의 경우 예전엔 고객을 만나기 전에 회사로 전화를 걸어 추천 주식의 시세를 확인해야 했으나, 이제는 즉석에서 스마트폰으로 보여주면서 설명한다. 한편 김 사장은 “모바일 오피스 열풍이 국내에서도 빠르게 확산되고 있다”며 “기업환경에 PC가 도입될 때만큼의 큰 변화가 초래될 것”이라고 말했다.이관범기자 frog72@munhwa.com[Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
8,2009-11-28,이 초겨울에… 때아닌 해파리 극성,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=021&aid=0002016813,문화일보,11~12월 국내 연근해에서 대부분 소멸하는 것으로 알려진 ‘노무라입깃해파리’가 동해에서 대량 서식하고 있는 것으로 확인됐다. 노무라입깃해파리는 연중 수온이 가장 높은 7~9월  국내 연근해에서 가장 번성하는 유해성 해파리종이다.국립수산과학원은 지난 9일부터 20일까지 동해 심해생태계 자원 조사중 강원 삼척 연안에서 대량의 노무라입깃해파리가 다른 어획물과 함께 잡혔다고 27일 밝혔다.이번에 잡힌 해파리는 직경이 70㎝ 정도의 대형으로 트롤어획시험 조사 때 한번에 잡히는 전체 어획량을 240㎏으로 봤을 때 60％ 이상이 해파리였을 정도로 개체 수도 많았다고 국립수산과학원은 설명했다. 11월이면 소멸하는 것으로 알려져 있는 해파리가 대량 어획된 것은 매우 이례적인 일로 지속적인 수온상승 등 해양이변 현상 때문으로 추정되고 있다. 국립수산과학원측은 “이번 여름에 노무라입깃해파리 개체 수가 워낙 많았기 때문에 초겨울까지 살아 있는 대형 해파리가 상당수 존재할 것으로 추정된다”고 밝혔다.올해 해파리가 번성하면서 지난 여름 고급어종의 어군을 흩어지게 하거나  어획물을 상하게 하는 등 3000억원의 사상 최대 피해를 입은 것으로 추산됐다.부산=김기현기자 ant735@munhwa.com[Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]
9,2009-11-28,<김승현의 文化데이트>“평생을 첼로 50곡만? 제 남은 삶은 길어요”,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=021&aid=0002016819,문화일보,"사진=정하종기자 maloo@munhwa.com한국이 낳은 세계적 첼리스트 장한나(27)씨가 전국순회 마라톤 리사이틀을 화제속에 이어가고 있다. 18일 경북 구미 문예회관대극장에서 시작한 장씨의 리사이틀은 고양, 서울, 경남 창원을 거쳐 28일 군포 문예회관 대극장, 12월1일 서울 꿈의숲 아트센터 콘서트홀, 3일 부산 문화회관대극장, 그리고 5일 서울 예술의전당 콘서트홀에서 계속된다. 3년 만의 국내 리사이틀이고, 첼로 시작 20년 기념 무대여서 더욱 정성스럽게 준비, 팬들의 박수가 이어지고 있다. 26일 창원공연을 마치고 서울로 올라온 장씨를 27일 서울 강남구 삼성동 그랜드인터컨티넨탈호텔 26층 클럽라운지에서 만났다. 검은색 타이트 원피스를 입고 나온 장씨에게서 이제 소녀티를 찾기 힘들었다. ‘천재소녀’가 어느덧 ‘매혹적인 거장’이 됐다. 몰라보게 예뻐진 이유를 묻자 특유의 ‘까르르’하는 웃음소리와 함께 “모르겠다”고 답하는데 나이만 들었지 마음은 여전히 소녀였다.만으로 스물일곱이면 우리 나이로 스물여덟이다. 아홉수를 피하니 전통적으로 스물여덟이 20대에 결혼하는 마지막 기회로 여겨진다. 마지막 불꽃을 피우기 위해 예뻐 보이려는 본능이 작용한 것 아니냐고 농반으로 물어보니 그는 또 한참을 ‘까르르’하고는 “정말 마음은 아직 10대인데 벌써 스물여덟이라니 그동안 뭐했나 모르겠다”고 자못 진지한 표정이다.말이 나온 김에 미혼여성에게 금기인 질문부터 시작했다. 언제 결혼할 생각이냐고. 그는 “원래 서른일곱쯤 하려고 생각했다. 하고 싶은 일, 할 일이 많기 때문”이라고 망설이지 않고 답했다.늘씬하게 몸매 관리도 하는 것을 봐서는 ‘청춘사업’에 대한 관심이 많다는 증거인데 믿을 수 없다고 짓궂게 달려들자 손사래를 치며 “운동도 안 하고, 먹는 것도 다 잘 먹는다. 연습을 하며 땀을 많이 흘리는데 그래서 그런가 보다”고 말했다.그런데 손이 좀 이상하다. 약지와 식지가 거의 장지의 길이와 같다. 끝도 동그랗게 뭉쳐 있어 만화에 나오는 개구리의 손과 영락없이 닮았다. 장씨는 또 ‘까르르’하며 손가락을 쫙 펼치면서 “내 별명이 원래 ‘개구리 왕눈이’”라고 ‘자수’했다. 용불용설(用不用說)이라더니 하도 연습을 해서 정말 그런가 보다.본론으로 들어가 지난번 리사이틀과 이번 리사이틀의 차이를 물었다. 장씨는 “최근 지휘공부를 시작했다”며 “지휘공부를 통한 음악의 깊이의 차이일 것”이라고 답했다.“지휘공부는 음악의 지평을 넓히는 일입니다. 솔리스트는 외로운 존재입니다. 자기 혼자만 책임지면 되지요. 그러나 지휘자는 다릅니다. 전부를 책임져야 합니다. 음악을 새롭게 발견하고 있는 중입니다.”같은 레퍼토리를 연주해도 아는 것이 달라진 만큼 내용이 달라졌다는 말이다. 그러나 일부에서 첼로와 지휘, 두 마리 토끼를 쫓다가 하나도 잡지 못한다는 우려도 없지 않다.“첼로는 축복입니다. 저의 재능을 발견하신 부모님들이 모든 환경을 만들어 주셨습니다. 어려움이라고는 하나도 모르고 행복하게 지금까지 올 수 있었습니다. 그러나 지휘는 철들 무렵 제 의지로 선택한 길입니다. 두 가지 모두 제 삶입니다.”첼로는 바이올린과 달리 레퍼토리가 적다. 바흐와 베토벤, 하이든, 드보르자크 등 50여곡이 주요 레퍼토리의 전부다. 그래서 첼리스트들은 음악적 한계를 넘기 위해 지휘공부를 많이 했다. 토스카니니, 로스트로포비치 등이 첼리스트 출신인 세계적인 지휘자들이다.“사실 그런 부분이 있습니다. 모든 첼로곡을 10대 때부터 꾸준히 연주했습니다. 지금도 1시간만 주면 연주 전에 다 맞출 수 있습니다. 물론 모두 깊은 의미와 내용이 있는 작품들입니다. 하지만 평생을 50개의 곡에 한정하기에 (제) 삶은 너무 긴 것 같습니다. 위대한 교향곡을 연주하면 제 첼로도 더욱 깊어질 것으로 생각합니다.”장씨는 “음악은 소통이며 조화”라고 강조했다.“내가 멜로디를 연주할 때 누가 나를 반주하고 있습니다. 다른 사람이 연주할 때 내가 반주해야 하는 거지요. 결론적으로 멜로디는 중요하지 않다는 겁니다. 가장 중요한 것은 서로의 소리에 귀를 기울이고 주고받는 것입니다. 서로 다른 마음들이 한 마음이 돼야 하는 거지요.”장씨는 “이를 위해 중요한 것은 나 자신을 버리는 것”이라며 “콤플렉스와 함께 두려움도 비우고 오직 음악에만 초점을 맞춰야 한다”고 지적했다. 그는 “그래야 내가 감히 생각할 수 없었던 것이 나올 수 있다”면서 “나는 할 수 있다, 더 잘 할 수 있다는 믿음을 갖고 나를 응원하는 것, 그것이 (좋은 음악을 할 수 있는) 열쇠인 것 같다”고 덧붙였다.지휘에서 음악 자체로 이야기를 돌렸다. 이번 레퍼토리가 브람스다.“브람스가 10년을 기울여 작곡한 것이 교향곡 1번입니다. 브람스를 알아가며 너무 많은 게 보여 행복했습니다. 2번 첼로소나타와 3번 교향곡은 연년생처럼 닮아 있습니다.”흔히 베토벤 다음에 브람스를 한다.“모차르트가 (음악의) 천사였다면, 베토벤은 프로메테우스예요. 베토벤이 죽으면서 교향곡 10번이 머릿 속에 다 있다고 했습니다. 새로운 음악이지요. 만일 그 작품이 완성됐다면 이후 200년의 음악이 무효가 됐을 겁니다. 베토벤의 현악4중주는 지금 해도 너무 현대적입니다.”장씨는 “청력을 잃고 내면의 소리에 집중한 베토벤은 진정 새로운 음악을 창조해낸 프로메테우스”라고 지적했다.“브람스는 (베토벤) 이후 모든 음악가들이 유행처럼 새로운 형식을 만들어낼 때 거꾸로 간 음악가입니다. 모차르트도, 베토벤도 이미 만들어진 클래식 구조를 통해 자신이 원하는 음악을 그려냈습니다. 브람스는 그들도 했는데 굳이 새로운 형식이 필요없다는 거지요.”그래서 브람스의 음악을 신고전주의라고 부른다.세계적으로 클래식 음악은 위기다. 한국 역시 그렇다. 그러나 아직 젊은 관객을 많이 갖고 있는 한국으로서 이것은 위기이며 동시에 기회로도 생각된다.“(세계적으로) 클래식의 위기는 10년 전부터 시작됐습니다. ‘누가 클래식 음악을 죽였느냐’는 직설적인 비평도 나왔지요. 하지만 누가 뭐래도 음악의 감동은 지울 수 없습니다. 200년 이상을 살아온 저력이 있습니다. 베토벤 교향곡 9번 ‘합창’ 70분, 5번 ‘운명’ 35분, 이만한 시간으로 이만한 감동을 느낄 수 있는 것은 없습니다. 특히 지금같이 건조하고 빠른 시대에 어린이, 청소년에게 가장 필요한 것이 클래식입니다. 이런 감동을 배우고 느껴야 커서 더욱 창조적이고, 정신적으로 풍요로운 인생을 살 수 있을 겁니다. 어쩌면 이것이 음악가가 사회적으로 꼭 해야 하는 일이라고 생각합니다.”장씨는 “한국에서 클래식 음악은 이제 시작”이라며 “한 나라의 수준은 얼마나 유명한 단체가 (공연하러) 오느냐에 있는 것이 아니라 상주단체”라고 목소리를 높였다.“지금 세계 유명 학교나 컨서버토리는 물론 오케스트라에도 뛰어난 한국 연주자들이 많습니다. 그러나 이들이 한국에 와서 음악에 기여할 부분이 매우 적어요. 이런 연주자들이 기량을 뽐낼 수 있는 무대가 많이 생겨야 합니다.”문득 장씨가 이제 한국으로 들어와 정착하고 싶은 게 아닌지 물었더니 그는 “생각해본 적 없다”면서 “그런 일에 기여하고 싶은 것”이라고 잘라 말했다.“말씀하신 대로 한국 클래식은 위기이면서 동시에 좋은 기회입니다. 음반시장이 무너지면서 세계 클래식은 변화하고 있어요. 어떤 형태로든 (과거 음반시장을) 넘어서는 연구가 필요합니다. 베를린필은 인터넷을 이용한 디지털 콘서트를 시도하고 있습니다. 디지털은 우리가 강하잖아요. 어쩌면 이제 우리는 처음으로 그들과 동등한 출발선에 있는지 몰라요. 결국 콘텐츠의 싸움입니다.”편집국 부국장 hyeon@munhwa.com장한나는…▲1982년 경기 수원 출생 ▲2002년 하버드대 철학과 입학 ▲1994년 로스트로포비치 첼로콩쿠르 최우수상, 현대음악상 ▲1995년 EMI서 최연소 첼리스트 데뷔앨범 로스트로포비치와 런던심포니와 함께 녹음.(1997년 에코음반상 올해의 영아티스트 상 수상) ▲2000년 세번째 앨범 ‘백조’ 세계적 권위의 클래식 음악전문잡지 독일 그라모폰의 ‘에디터스 초이스(Editor’s Choice)’ 음반 선정, 미국 빌보드차트 클래식 부문 8위 ▲2002년 네번째 앨범 프로코피예프 그라모폰 ‘2003년도 최고의 협주곡 음반’ 선정, 독일음반협회 2003년도 에코 클래식 ‘올해의 협주곡 최고음반상(Concerto of the Year)’ 수상, 제10회 프랑스 칸어워드 우승 ▲2006년 그라모폰, 미래의 음악계를 짊어지고 나갈 세계의 젊은 연주인 ‘내일의 클래식 슈퍼스타’ 20인 선정[Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
