,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2013-07-01,"서울시, 세운초록띠공원 투자금 968억원 날렸다",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002355212,경향신문,"1일 오후 서울 종로 세운상가 한복판에 위치한 세운초록띠공원에 벼와 기장 등 농작물이 심어져 있다. | 박민규 기자 parkyu@kyunghyang.comㆍ녹지축 사업 백지화… 벼농사 공원으로 탈바꿈서울시가 종로 세운상가 철거를 전제로 만든 세운초록띠공원 투자금 968억원을 날리게 됐다. 최근 세운상가 전면 철거 개발이 백지화되면서 이곳에는 현재 벼가 심어져 있다.세운초록띠공원은 오세훈 전 서울시장이 재임 시절 북악산과 남산을 잇는 서울 녹지축을 만든다면서 종로 세운상가 중 현대상가를 철거한 자리에 조성했다. 그러나 지난달 서울시가 사업성 등을 분석해 세운상가를 전면 철거하는 대신 보존하고, 상가 주변 구역은 소규모 분할 개발을 하는 것으로 변경하면서 녹지축 사업은 공식적으로 백지화됐다.결과적으로 서울시는 4393㎡ 규모의 벼농사 짓는 공원을 만들기 위해 상가 1동을 철거하는 등 968억원을 투자한 셈이 됐다.1일 오후 벼와 기장이 자라고 있는 이 공원 양쪽에는 주상복합건물과 대형 녹지축 등 세운상가의 미래상을 담은 예전 조감도와 언론 보도 자료가 여전히 게시돼 있었다.세운상가에서 만난 상인들은 애초의 개발 계획이 상인들의 바람과 거리가 먼 헛발질이었다고 입을 모았다. 시장이 바뀔 때마다 논의 없이 정비계획이 뒤바뀌는 데 지친 이들은 세운상가 존치계획에도 “누가 무슨 돈으로 리모델링을 하겠냐”며 별다른 기대를 하지 않았다.40여년간 장사해 온 이웅재씨(62)는 “애초부터 여기는 사업성이나 토지주 문제를 보면 재개발이 될 곳이 아니다. 상인들은 다 아는데, 공무원들이 전문가 연구용역을 맡긴다 어쩐다 하며 우리 의견을 묻지도 않고 상가를 휘저어 놓았다”며 “상권은 외부 환경이 바뀌면 망가지고 인위적으로 되살릴 수 없는데 그 보상은 누가 해주나”라고 말했다.또 다른 상인도 “30여층짜리 건물이 들어선다 했지만 현실적으로 맞지 않는 이야기”라며 “여기는 역사가 있는 곳이니 잘 보존해서 우리나라 대표 전자상가로서 브랜드를 만들고, 지저분하지 않게 리모델링해 살면 될 것”이라고 말했다.서울시는 녹지축 개발이 본격 진행돼 이익이 나면 세운초록띠공원 조성에 쓴 968억원을 사업자로부터 회수할 계획이었다. 그러나 세운재정비촉진지구 6개 구역 중 유일하게 정비계획이 추진 중인 4구역도 문화재인 종묘 때문에 층수가 제한돼 사업성이 크게 떨어져 투자금을 회수할 길이 막막해졌다.4구역 개발을 맡은 서울시 SH공사는 이미 보상비, 설계·감리비 등으로 1231억원을 투입했지만 수익성을 기대하기 어려운 실정이다. 주민들을 이주시킨 터라 사업을 그만둘 수도 없다.예산 낭비라는 지적을 받고 있는 서울시는 뚜렷한 활용 방안이 없는 상태다. 서울시 관계자는 “연말 전까지는 주민 여론을 수렴해 공원의 활용 방안을 새로 확정할 계획이지만 어떤 용도로 이용할지에 대해서는 검토 중”이라며 “변경 과정에 드는 비용 등을 서울시가 부담을 할지, 주민들에게 부담하게 할지도 아직 미정”이라고 말했다.<김여란 기자 peel@kyunghyang.com>경향신문 [오늘의 인기뉴스]▶[단독]“명성황후, 을미사변 때 시해 안 당하고 살아있었다”"
1,2013-07-01,구치소로 향하는 이재현 CJ회장,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=079&aid=0002486635,노컷뉴스,"[CBS노컷뉴스 송은석 기자]해외비자금 조성 의혹 사건으로 구속영장이 발부된 이재현 CJ그룹 회장이 1일 밤 서울 서초동 중앙지방검찰청을 나오고 있다.raphacondor@cbs.co.kr[네티즌 많이 본 기사]●싸이 '강남스타일'이후 내한스타 관심사 바꿔...톰 크루즈 ""구절판 맛있어""●LA타임스, 격하게 인정한 '류현진의 진가'●최고의 내한배우VS.진상배우는●'정치깡패' 용팔이, 모 교회에 석유 뿌리고 난동●[Why뉴스] ""남북정상회담 발췌록, 누가 왜 만들었을까?""(대한민국 중심언론 CBS  뉴스FM98.1 / 음악FM93.9 / TV CH 412)<저작권자 ⓒ CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지>[노컷뉴스 모바일웹][스마트한 영상뉴스 '노컷V'][뉴스 속 속사정, 'Why뉴스']"
2,2013-07-01,소비자 우롱? 6월 구입 제품 제조일자가 11월,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0000005068,KBS,"<앵커 멘트>오늘 산 식료품의 제조일이 5개월 뒤로 표시돼 있다면 얼마나 황당할까요?인터넷 소셜커머스를 통해 구입한 소시지 얘깁니다.강나루 기자가 취재했습니다.<리포트>충북 청주에 사는 안 모씨는  지난달, 한 소셜커머스 사이트를 통해 시중가보다 4천 원가량 저렴한 소시지 한 세트를 구입했습니다.일주일 뒤 안 씨는 소시지 업체로부터 '제조일자'가 잘못 표기됐다는  문자를 받았습니다.무심코 지나쳤던 소시지의  제품 겉표지를 확인해 보니 제조일자는 2013년 11월 25일!제조일자는 고사하고  유통기한과 비슷합니다.안 씨는 이미  주문한 제품 대부분을  가족들과 함께 먹은 뒤였습니다.<인터뷰> 안OO(소비자) : ""180133-38 지금은 6월인데 11월에 할 수가 있느냐. 이걸 어떻게 믿고 먹어도 되냐 저희가 반문을 했어요. 제품은 괜찮다는 거에요. 더 황당한 거죠. 제품 괜찮은지는 모르는 건데 우리는.""해당 제품을 만든 육가공업체는  제품 자체에는 문제가 없지만 공정상의 실수로 제조일자를 실제 '5월'이 아닌 '11월'로 표기했고,  잘못 표기된 750개의 제품 중에, 3백여 개가 소셜커머스를 통해 시중에 유통됐다고 밝혔습니다.<인터뷰> 업체 관계자 : ""리콜에 대한 고지를 문자로 고객님들한테 다 일일이 드렸습니다. 이중에서 35분께서는 연락을 주셔가지고요 환불하고 교환조치를 해드렸고.""하지만, 최근 밥상을 위협하는  부정.불량식품이 눈만 뜨면 나타나는 요즘, 표기 실수도 의심의 눈길을  받지 않을 수 없습니다.감독 기관은  해당 업체의 '표시사항' 위반 여부를 조사해 처벌 여부를 결정하기로 했습니다.KBS 뉴스 강나루입니다.강나루[관련기사]▶ 무료앱 이용 미국에 ‘총기 난사’ 협박 전화▶ 박인비 “엄마가 끓여준 감잣국이 도움”▶ “美, 38개 나라 대사관 도청…한국도 포함”▶ 어린이 고객시장 ‘VIP 지고 VIB 뜬다’▶ ‘브라질에 참패’ 스페인 아성 ‘휘청’▶  KBS뉴스 SNS -[트위터][페이스북][미투데이][저작권자ⓒ KBS(www.kbsnews.com) 무단복제-재배포 금지]"
3,2013-07-01,결혼식장서 친인척 행세하며…축의금 '슬쩍',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000255886,SBS,"<앵커>혼잡하고 정신없는 결혼식장에서 신랑 신부 친·인척 행세를 하면서 축의금을 받아서 가로채는 범죄, 아직도 흔합니다. 또 붙잡혔습니다.노동규 기자가 취재했습니다.<기자>축하객으로 붐비는 결혼식장.혼잡한 축의금 접수대에 한 남성이 슬그머니 다가옵니다.축의금 봉투를 받고는 여유 있게 식권까지 나눠주지만 혼주와는 아무 관련도 없는 사람입니다.정신없고 바쁜 틈을 노려 친인척인양 축의금 봉투를 받아 챙긴 겁니다.68살 임 모 씨는 지난 2011년 2월부터 서울 시내 예식장을 돌며 축의금 봉투를 빼돌렸습니다.이런 식으로 훔친 봉투만 85개, 710만 원 상당에 이릅니다.[피해 혼주 : 가족사진을 찍은 사람이 방명록에 접수가 안 돼 있어요. 품앗이인데 내가 30만 원, 50만 원 넣어 준 사람들이 3만원 넣는다는 게 납득 안 가 도둑맞은 걸 직감했죠.]임 씨는 혼주가 의심스럽게 쳐다볼 땐 미리 3만 원 정도 넣어 준비한 봉투로 바꿔치게 해 전달하기도 했습니다.[김계동/서울 광진경찰서 강력6팀장 : 나이도 들고 양복을 점잖게 입고 있다 옆에서 도와주는 척하면서 축의금을 가로채기 때문에 친인척으로 오인하는….]경찰은 임 씨에게 당한 사실조차 모르는 경우도 많을 것으로 보고 수사를 확대하고 있습니다.(영상취재 : 박진호, 영상편집 : 박진훈, 화면제공 : 서울 광진경찰서)노동규 기자laborstar@sbs.co.kr관/련/정/보◆ ""화물차 360도 돌더니…"" 빗길 속 헌 타이어 위험◆ ""총기 난사""…한국인이 건 장난전화에 美 발칵◆ 스마트폰, 포맷하고 팔았는데…자료 유출 무방비◆ 내일부터 전국 장맛비…언제까지 내리나?◆ ""깜짝 선물""…中 '박근혜 사랑' 결정적 증거☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
4,2013-07-01,"신형 지하식 소화전, 비싼값 할까 ""땅에 묻혀 못찾겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000249472,MBC,"[뉴스데스크]◀ＡＮＣ▶길에 돌출돼 있는 소화전.불을 끌 때 꼭 필요한데, 통행을 방해하거나 동파된다는 이유로  이렇게 땅속에 묻는 소화전이 늘고 있습니다.그런데 최신식 소화전으로 불이 잘 꺼질까요?정동훈 기자입니다.◀ＶＣＲ▶맨홀 뚜껑을 열고 밸브를 돌리자, 지하에 있던 소화전이 지상으로 올라옵니다.소화전 마개를 열자,  물이 콸콸 쏟아져 나옵니다.평소엔 땅 속에 숨겨져 있다가 유사시 사용할 수 있는 신형 '지하식' 소화전입니다.기존 소화전은 대부분 땅 위로 나와 있는 '지상식'인데, 최근 지자체들이 이런 '지하식'으로 앞다퉈 교체하고 있습니다.◀ＳＹＮ▶ 지자체 공무원""(지상식 소화전은) 통행에 많은 불편을 초래하고 미관상으로 많이 안 좋았던 것이 사실입니다.""일선 소방서와 함께 지하식 소화전이 설치된 도로를 점검해 봤습니다.◀ＳＹＮ▶ 소방관""지하식 소화전 차량 주정차 금지구역입니다. 차량 이동주차하세요.""소화전 대부분을 불법 주정차 차량들이 덮고 있습니다.◀ＩＮＴ▶ 주정차 위반 운전자(소화전 있는 곳에 주차하시면 안 되는 것 혹시 아셨어요?)""몰랐어요. 전혀.""신형 지하식 소화전의 개당 가격은 8백만 원. 지상식보다 4배나 비싸지만, 정작 필요할 때 무용지물이 될 수도 있다는 얘기입니다.화재 현장에서 소방관들이 지하식 소화전을 찾기 어렵다는 점도 단점으로 꼽힙니다.◀ＩＮＴ▶ 소방관""'지상식' 같은 경우는 돌출돼 있기 때문에 식별하기가 좋죠. 그런데 '지하식' 같은 경우는  바닥에 있기 때문에 (찾기가 어렵습니다.)""전국의 지상식 소화전은 약 7만개.이 가운데 이미 8백여 개가 신형 지하식으로 교체됐습니다.MBC뉴스 정동훈입니다.(정동훈 기자)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지][관련기사]▶ 박인비, 원하는 곳에 정확히 쏙쏙…'컴퓨터 스윙' 비결은▶ '취업시험 문제 훔쳐드립니다'…면접관 비밀과외 알선▶ '무적함대' 스페인 축구 침몰…삼바축구의 부활 外▶ '안전자산' 金 전성기 끝? 국제금값 93년 만에 대폭락▶ '억' 소리나는 호텔결혼…꽃장식 끼워팔기 제동 효과는?"
5,2013-07-01,한자리에 모인 한미일 외교장관,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0006346903,연합뉴스,"(반다르 세리 베가완<브루나이>=연합뉴스) 서명곤 기자 = 윤병세 외교부 장관(왼쪽에서 세번째)이 1일 오전 브루나이 반다르 세리 베가완 국제컨벤션센터에서 열린 한미일 외교장관회담에서 존케리 미국 국무부 장관(가운데), 기시다 후미오(岸田文雄) 일본 외무상과 함께 포즈를 취하고 있다.     2013.7.1seephoto@yna.co.kr[이 시각 많이 본 기사]☞'1조원 클럽' 안에 드는 우리나라 거부 28명☞유준상 ""시청자와 만나는 순간이 가장 소중해요""☞브라질, 금융위기 가능성 대두…채권 투자 '위험'☞-US여자골프- 박인비, 메이저 3연승…63년만의 대기록 수립(종합2보)☞<'문열고 냉방' 과태료 단속 첫날…""효과 괜찮네"">▶ 연합뉴스 모바일앱 다운받기▶ 인터랙티브뉴스<저작권자(c)연합뉴스. 무단전재-재배포금지.>"
6,2013-07-01,"아이폰5S, 조립라인 완제품 사진 최초 공개",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=123&aid=0002031560,조세일보,"◆…사진:아이테크공장 조립라인에서 조립중인 아이폰5S 실물 사진이 공개되었다.중국의 마이크로 블로그인 아이테크(itech)는 조립라인을 따라 움직이고 있는 아이폰5S와 소문으로만 알려진 A7프로세서의 사진을 최초로 공개해 출시가 임박했음을 알렸다.이번에 유출된 사진은 흰색상의 아이폰5S 제품으로 전작인 아이폰5와 외관에서 큰 차이점을 발견하기 어렵지만 듀얼(2개)의 LED플래시를 탑재하고 있다.변화는 내부에서 크게 일어날 것으로 보인다. 우선 최근 발표한 새로운 운영체제인 iOS7을 채택함으로써 산뜻함과 신선감을 심어주고 더 빨라진 프로세서를 탑재함으로써 전작의 단순한 복제품이 아님을 소비자들에게 호소할 것으로 보인다.또한 1GHz대의 A6 듀얼코어를 가진 아이폰5와 달리 1.4GHz(기가헤르츠)A7 쿼드코어 프로세서를 탑재함으로써 보다 많은 용량이 필요한 앱을 실행하는데 수월하고 지문인식 센서를 통해 보안성도 강화한다.특이한 것은 칩의 제품 일련번호가 APL0598(A6)에서 APL0698(A7)로 바뀌고 칩의 식별번호 첫 문자가 K로 시작해 아이폰5S용 A7 칩은 삼성전자가 아닌 대만의 TSMC에서 생산했을 가능성을 보여줘 주목된다.그동안 소문은 TSMC는 차기작인 아이폰5에 탑재될 A8프로세서부터 생산할 것이라고 알려졌다. 그러나 지난달 28일 애플과 TSMC가 20nm(나노미터, 1nm는 10억분의1미터) 프로세서 생산계약을 체결했다는 외신이 전해지면서 사실일 가능성이 높아졌다.업계관계자는 “그동안 애플은 1GHz대의 듀얼코어 프로세서를 가지고도 안드로이드 진영의 쿼드코어 못지않은 성능을 보였다”다면서 “아이폰5S는 iOS7과 A7프로세서를 탑재한다면 디자인은 유사할지라도 전혀 새로운 성능을 가진 제품이 될 것”이라고 말했다.★ 네이버 뉴스스탠드에서 조세일보 뉴스를 바로 만나보세요▶[프로필]전국 111개 세무서장 현황(7․1 전보인사 반영)▶'법마을' 떠난 세무사 김종봉…""새로운 출발선에 서다""▶백수 아들에게 준 '생활비', 증여세 과세됐다면?▶'가짜석유' 뿌리 뽑겠다더니…'뒷돈' 챙긴 국세공무원▶열심히 일한 당신, 퇴직연금 주목하라조세일보 / 백성원 전문위원peacetech@joseilbo.com조세뉴스의 리더 ⓒ조세일보(주) www.joseilbo.co.kr - 무단전재 및 재배포 금지"
7,2013-07-01,[취재파일] 금연 확대에 흡연 비지니스가 뜬다?!,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=096&aid=0000248199,SBS(text),"오늘(1일)부터 150㎡ 이상 규모의 술집·음식점·커피숍·제과점 등에서 본격적인 금연구역 단속이 실시됩니다. 영업장 안에서 흡연이 전면 금지되는 겁니다. 다만, 흡연자를 위한 '흡연실'을 설치할 수 있습니다. 흡연실에는 오직 환기시설과 재떨이만 놓을 수 있습니다. 영업이 가능한 의자나 테이블은 놓을 수 없습니다. 의자나 테이블이 완전히 불가능하지는 않지만, 영업용으로는 설치할 수 없다는 겁니다.통유리로 막은 뒤  그 안에서 술과 커피를 즐기는 '흡연석'은 2014년 말까지 허용됩니다. 커피전문점의 흡연실은 사실상 '흡연석'이죠. 하지만, 2015년 이전에 아예 없애던지 아니면 흡연실로 바꿔야 합니다. 그 안의 소파와 테이블을 없애야 하죠.내년에는 100㎡ 이상의 영업장이 모두 금연 구역으로 지정됩니다. 그리고, 2015년에는 크기와 상관없이 모든 술집과 식당 등에서 담배를 피울 수 없습니다. 흡연 손님은 가게 밖으로 나가든지, 아니면 가게 측에서 마련한 소형 흡연실(재떨이 환기시설만 설비)로 들어가야 합니다. PC방은 이미 전면 금연이 됐죠. 이쯤 되면 우리나라의 흡연 규제는 세계 상위권 수준으로 올라갈 겁니다. 담뱃갑 경고문구 부착이나 담뱃값 인상은 아직 이뤄지지 못했지만, 금연 구역 확대에 있어선 속도가 매우 빠릅니다.그래서...뜨는 것이 바로 흡연 비지니스입니다. 국내뿐이 아닙니다. 전세계에서 일어나는 현상입니다. 자, 우선 이 사진을 한 번 보시죠. 2010년 초쯤 부터 '일본에 있는 흡연 카페'라는 제목으로 인터넷에 올라온 사진입니다.우리 숯불구이 환풍기 같은 것에 대형 유리 컵을 거꾸로 달아 개인용 흡연실을 만들었군요. 담배 연기는 곧바로 윗쪽 환풍기로 빨려 나가겠죠? 하지만, 이 사진의 진위 여부는 확인되지 않았습니다. 사실이라면 아마 이 카페를 방문한 다른 사람들의 다양한 사진들이 인터넷에 올라왔을 텐데, 다른 사진을 찾을 수 없군요. 아마 실존하지 않는 단순한 광고 사진인 듯 합니다.그런데, 이 광고(?)사진에는 다양한 경제적 demand, need, desire 등이 담겨 있습니다. 우선 1) 실내에서 마음놓고 담배를 피우고 싶은 흡연자들의 욕구 2) 비흡연 손님을 늘리면서 흡연 손님도 놓치고 싶지 않은 사장님의 욕구 3) 이런 상황을 만들어낸 정부나 지자체의 금연 정책 욕구 등이 있겠죠. 이런 욕구들은 점차 비지니스로 변합니다. 위에 나온 smoking bell, smoking bubble 이란 것을 발명한 개발자와 디자이너, 생산자, 인테리어 설비업자들이 보이시나요?당장 우리 흡연실을 살펴볼까요? 통계청 '2011년 도소매업 조사보고서'를 살펴보면 전국 음식점(식당, 구내식당, 출장뷔페, 제과점, 치킨 피자 분식집 등)은 43만9794개, 주점은 13만1137개입니다. 비알코올 음료점업(커피전문점 등 찻집)이 3만6249개입니다. 전국 PC방 갯수도 1만7000여개 정도는 것으로 알고 있습니다. 그냥 흡연 손님을 영업장 밖으로 내보내는 곳도 많겠죠. 그래도 2,3층 음식점이나 술집들은 흡연실을 설치할 겁니다. 간단한 흡연부스의 경우 설치 비용은 150만-300만원 정도라고 합니다. 영업장 안에 인테리어 디자인 식으로 멋지게 설비를 하려면 1000만원 이상도 듭니다. 전문가는 아니지만, 흡연실 시장만 해도 6천억원 이상이 되지 않을까 추측해봅니다.흡연실뿐이 아닙니다. 외국에는 흡연카도 등장했군요. 이동식 화장실처럼 운영되는 일본의 이동식 흡연실들을 보시죠.인도에는 달리는 흡연실도 있군요...그런데...저 흡연실들은 과연 무료일까요? 유료일까요? 잘 모르겠습니다. 그런데...이런 질문이 가능하다는 것 자체가...흡연실의 유료화가 불가능한 것은 아니라는 의미가 포함돼 있죠? 즉, 자기 차량을 갖고 주차할 때 주차장에서 주차비를 내는 것처럼, 내 담배를 갖고 들어가 내 담배를 소비할 장소에서 흡연비를 내야 하는 시대가 온 겁니다. 실제 지난해 일본 도쿄에 유료 흡연실이 등장했더군요. 1회 입장료 50엔(우리돈 550원 정도).흡연 비지니스의 가장 큰 축은 역시 '전자담배'입니다. 미국 등 일부 선진국에서조차 전자담배는 애매한 규정으로 규제 대상에 들어가기도, 또 빠지기도 한다고 하네요. 우리나라에서는 답배사업법에 따라 전자담배도 담배로 분류하고 있습니다. 즉, 각종 규제의 대상입니다. 그래도 최근 한국의 흡연 비지니스 시장을 보고, 해외 전자담배 업체들이 직접 진출을 고려하고 있다는 소문도 들립니다.금연 단속이 시작되는 시점을 맞아 이런 저런 이야기를 적어봤습니다. 자, 오늘부터 흡연자 분들은 '단속 조심하세요---..."" 아니, 이제 우리 모두 Shall we quit? ^^최호원 기자bestiger@sbs.co.kr관/련/정/보◆ ""화물차 360도 돌더니…"" 빗길 속 아찔한 헌 타이어◆ 한국에 재산 1조 넘는 '슈퍼부자' 28명, 누구?◆ ""총기 난사""…한국인이 건 장난전화에 美 발칵◆ 스마트폰, 포맷하고 팔았는데…자료 유출 무방비◆ 2일부터 전국 장맛비…언제까지 내리나?☞[SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지"
8,2013-07-01,"뜨거운 여름, 불붙는 머리....모발 두피 관리법",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000015449,코메디닷컴,"주부 김은정 씨(45)는 여름이 무섭다. 3, 4년 전부터 머리카락이 쑹쑹 빠지는 느낌이 들어 고민인데, 미용실 원장으로부터 ‘열’이 머리카락 건강에 특히 해롭다고 들어왔기 때문이다. 여름에 뜨거운 햇볕이 직접 머리에 닿는 것도 걱정이지만, 모자를 쓰면 열 때문에 머리카락이 빠지지 않을까 궁금하다. 그리고 땀범벅이 되기 일쑤인데 머리를 자주 감아야 하나, 몰아서 감아야 하나, 걱정이 한두 가지가 아니다.'머리털 박사'로 불리는 오준규 모(毛)리치피부과 원장은 “두피와 머리카락이 걱정인 사람이 여름에 걱정인 것은 당연하다”면서 “여름에는 직사광선 때문에 두피에 일광화상이 생겨 탈모가 심해지거나 온도와 습도가 올라가서 두피 염증이 악화될 수 있으므로 두피와 모발 건강에 신경 써야 한다”고 말했다.오 원장은 “모발과 두피의 원리를 알고 생활에서 원칙을 잘 지키면 여름이라고 탈모가 더 진행되지는 않는다”고 덧붙였다. 오 원장으로부터 여름철 모발 및 두피 관리법을 들어봤다.①적절한 모자를 쓰라=머릿살이 보일 정도로 탈모가 있다면 꼭 모자를 써야 한다. 직사광선이 두피에 닿아 일광화상이 생기면 탈모가 악화되기 때문이다. 햇빛이 완전히 가려지는 모자가 좋으며 밀짚모자처럼 구멍이 많이 나 있는 모자는 자외선의 70~80%가 투과하므로 별 소용이 없다. 머리에 딱 맞는 캡을 쓸 때에는 두피의 염증이 악화될 수 있으므로 30분~1시간 마다 시원한 곳에서 모자를 벗어 환기를 시켜줘야 한다.②머리는 언제 감을까?=머리카락이 쑹쑹 빠져 걱정이라면 저녁에 감아서 하루 중에 묻은 먼지와 공해물질 등을 깨끗이 씻고 자는 것이 좋다. 두피 염증과 비듬 때문에 고생인 사람은 아침에 감는 것이 좋다. 저녁에 감고 머리카락이 완전히 마르지 않은 상태에서 자면 수면 중에 두피의 온도와 습도가 올라가서 곰팡이가 번식하고 지루피부염이 악화될 수 있다. 아침에 감으면 집을 나가서 저절로 마르기 때문에 이런 걱정을 할 필요가 없다.③너무 자주 감으면 두피 건강에 안 좋는데?=꼭 그렇지는 않다. 샴푸를 자주 한다고 해서 탈모가 더 심해지지 않는다. 땀이 많이 나는 여름에는 자주 감는 것이 좋다. 특히 두피에 염증이 있다면 자주 샴푸할수록 좋다. 다만 샴푸할 때 머리를 심하게 문지르거나 손톱으로 긁는 버릇이 있는 사람은 하루에 한 번만 하는 것이 좋다. 머리를 감을 때에는 가볍게 두피와 머리카락 전체를 골고루 문지르는 것이 좋다.④샴푸, 린스, 트리트먼트 등 특징을 알고 써라=샴푸는 해로운 물질을 씻어내는 것이 목적이다. 샴푸의 독성에 대해서는 논란이 있다. 일부 학자들은 샴푸가 독성이 강하므로 샴푸 자체를 멀리하는 것이 좋다고 주장하지만 아직 정설은 아니다.샴푸를 자주 하면 모발 표면이 손상되므로 모발 표면에 막을 만들어 머리카락을 보호하고 머릿결을 부드럽게 만드는 것이 린스다. 영어로는 컨디셔너라고 한다. 요즘에는 샴푸에 컨디셔너가 포함된 ‘컨디셔닝 샴푸’가 대세다. 남성들은 머리 감은 느낌이 나지 않는다고 별로 좋아하지 않는 경향이 있다.트리트먼트는 린스 성분을 농축해서 머릿결을 더 좋아지게 만드는 제품이다. 액상 형태와 크림 형태가 있다. 크림 형태는 머리에 바른 뒤 20~30분 뒤 씻어내는 것이 대부분인데 ‘트리트먼트 팩’이라고도 부른다.헤어 에센스는 파머나 염색, 탈색 때문에 머리카락이 빗자루처럼 갈라지는 것을 보호하기 위해서 쓰는 제품이다. 오일 성분이 가장 많고 요즘에는 실리콘 제품도 나오고 있다.헤어 토닉은 모근과 두피에 쓰는 액상영양제다. 용도에 따라 성분이 다양하다. 아로마가 포함된 두피 영양제, 발모제 등이 포함된다.⑤샴푸가 해로우니 비누로 감는다고?=비누는 강알칼리여서 모발 표면을 손상시키므로 약산성의 샴푸를 쓰는 것이 오히려 좋다. 다만 샴푸도 피부에 자극성이 있고 일부 샴푸 성분은 알레르기 반응을 일으키므로 깨끗이 헹궈야 한다. 샴푸를 덜 씻으면 남은 물질 때문에 두피가 가렵고 염증이 생길 수가 있다.⑥머리에 비를 맞았다면?=빗물이 탈모를 유발한다는 의학적 근거는 없다. 그러나 요즘 비는 먼지와 중금속 등이 섞여 있을 가능성이 크므로 두피 염증을 유발할 가능성이 크다. 따라서 비를 맞은 날 저녁에는 머리를 깨끗이 감는 것이 좋다.[관련 기사]☞무서운 샴푸 광고, 따뜻한 샴푸 광고☞왜 하루에 수십개씩? 머리털의 미스터리☞맥클레인의 탈모, 그리고 ‘다이하드’☞“맥 라이언 얼굴이 왜 이래?” 팬들 충격☞딱한 ‘휴먼졸림체’...수면부족의 엉뚱한 행태홍희관 기자  (kormedi@kormedi.com)저작권ⓒ  '건강을 위한 정직한 지식' 코메디닷컴 / 무단전재-재배포 금지"
9,2013-07-01,美 애리조나 산불 참사···소방대원 19명 전원 사망,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=008&aid=0003074989,머니투데이,"[머니투데이 하세린 기자]30일(현지시간) 애리조나주 주도인 피닉스에서 북서쪽으로 약 130km 떨어진 야넬에서 발생한 산불을 진압하던 소방관 19명이 사망했다. /사진=BBC 동영상 캡처미국 애리조나주 산불이 걷잡을 수 없이 번지고 있는 가운데 산불 진압을 위해 투입됐던 소방관 19명이 숨지는 사건이 일어났다.30일(현지시간) 애리조나주 주도인 피닉스에서 북서쪽으로 약 130km 떨어진 야넬에서 발생한 산불을 진압하던 소방관 19명이 사망했다고 뉴욕타임스(NYT) 등이 전했다.이날 희생된 소방대원들은 중부 프레스콧에서 파견된 산불 진압 전문부대 '그라넷 마운틴 핫샷' 대원들로, 부대원 전원이 숨졌다. 2002년 창설돼 최근 애리조나주와 뉴멕시코주 등에서 산불 진화 작업을 벌여왔다.소방당국은 희생자 가족 모두에게 연락이 닿을 때까지 이들의 구체적 신원을 밝히지 않기로 했다. 이 중엔 여성 소방대원들도 다수 포함된 것으로 알려졌다.해당 산불은 지난달 30일 번개를 맞은 나무가 불에 타면서 시작됐다. 현재까지 여의도 면적에 가까운 8.1㎢의 산림이 탔고, 500가구가 살고 있던 야넬 마을 절반이 불길에 휩싸였다.사고 당일 200여 명의 소방관들이 투입됐지만, 산불 진압은 거의 불가능한 상태인 것으로 알려졌다. 소방당국은 산불 진압률이 0%라고 밝혔다.소방당국은 1일부터 산불 진압 인력을 2배로 늘린다고도 덧붙였다. 산불이 계속해서 번짐에 따라 주민 대피령을 확대해 임시 대피소도 늘릴 계획이다.[머니투데이 핫뉴스]☞'개콘' 네가지 폐지..마지막회 허경환 실제 키 공개☞8년전 '사망간주' 죽은 동생이 전화해…☞김영희, 엄마도 경악시킨 원피스 자태...""아찔""☞지세희, 12kg 감량 반전 비결?...""소식·금주 안해""☞이광수, 서현진에게 사심...""보고 있으면 기분 좋아""하세린기자 iwrite@<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
