,날짜,기사 제목,기사 링크,기사 출처,기사 내용
0,2018-05-25,美인디애나주 중학교서 총격…2명 부상·용의자 체포,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=003&aid=0008616578,뉴시스,"【서울=뉴시스】25일(현지시간) 미국 인디애나주 인디애나폴리스에 위치한 노블스빌웨스트 중학교에서 총격사건이 발생해 2명이 부상했다. 사진은 학교 당국이 학생들이 안전을 위해 학생들을 스쿨버스로 이동시키는 장면이다. 이들은 스쿨버스를 타고 인근 고등학교 체육관으로 이동했다.(사진출어: 미 abc 방송 영상 캡처) 2018.05.26.【노블스빌(인디애나 주)=AP/뉴시스】김혜경 기자 = 미국에서 또 다시 교내 총격사건이 발생했다. 텍사스 고등학교 총격사건 발생 1주일 만이다.25일(현지시간) 아침 미 중부 인디애나주 인디애나폴리스에 위치한 한 노블스빌웨스트 중학교에서 총격사건이 발생해 2명이 다쳐 병원으로 이송됐다. 용의자 1명은 현장에서 체포됐다.아직까지 부상자 및 용의자 등에 대한 신원 등에 대해서는 알려진 바가 없다. 경찰은 총격 용의자가 1명인 것으로 보고 있다.사건 직후 학교당국은 안전을 위해 교내 학생들을 스쿨버스에 태워 인근 노블스빌웨스트 고등학교 체육관으로 이동시켰다. 소식을 들은 학부모들은 체육관으로 와 자녀들을 데려간 것으로 전해졌다.미국에서 교내 총격사건이 발생한 것은 1주일 만으로, 앞서 지난 18일 텍사스주에 위치한 산타페 고등학교에서 총격사건이 발생해 학생 8명 및 교사 2명이 사망했다.chkim@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기▶ 뉴시스 SNS[페이스북][트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
1,2018-05-25,어둠 속 자전거 주행 '아찔'…났다 하면 대형사고,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=057&aid=0001253288,MBN,"【 앵커멘트 】요즘같이 선선한 밤에 자전거 타시는 분들 꽤 많죠.그런데 최소한 야간등만큼은 갖추셔야겠습니다.그 이유를 김영현 기자가 현장 취재했습니다.【 기자 】신호를 받고 교차로를 지나려는 승합차가 자전거와 부딪힙니다.어두운 골목이나 횡단보도에서 자전거가 불쑥 나타나기도 합니다.자전거에 불빛 하나 없다 보니 부딪히기 직전까진 보이질 않습니다.▶ 인터뷰 : 강항식 / 대전 유성구- ""나가려고 하면 쌩하니 지나가는 그런 모습이 사고를 유발하게 하는 거죠.""자전거를 타다 숨진 사람은 한 해 250여 명이나 됩니다.자전거 전체 사고 중 33%는 야간에 일어났습니다.자전거 이용이 많은 도심 일대를 둘러봤습니다.대부분 야간등을 달지 않았습니다.▶ 스탠딩 : 김영현 / 기자- ""이렇게 가로등이 있는 골목길이나 자전거 도로도 위험하기는 마찬가지입니다.""속도가 붙은 자전거는 보행자들에게도 큰 위협입니다.▶ 인터뷰 : 이관응 / 대전 서구- ""실제로 부딪히는 사람도 많이 봤고 그런 것 피하기 힘들고 조치가 많이 필요한 거 같아요.""야간등이 없으면 얼마나 위험한지 실험해봤습니다.야간등이 없는 자전거를 5m 이내에서 측정해봤더니 야간등이 설치된 자전거보다 밝기가 100배나 낮았습니다.차량이 시속 60km 이내로 달릴 때 야간등이 설치된 자전거를 발견하는 시점은 30m 이내입니다.바로 급제동을 해야 사고를 피할 수 있는 거리입니다.▶ 인터뷰 : 이호근 / 대덕대학교 자동차학과 교수- ""어떤 밝은 빛이 비치면서 시선을 집중시킬 수 있어야 사고위험을 피할 수 있는데….""현행법상 야간에는 야간등을 장착하도록 돼 있지만, 처벌 규정은 없습니다.자전거 이용자는 본인의 안전을 위해서라도 밝은색 옷을 입거나 반드시 야간등을 설치해야 합니다.MBN뉴스 김영현입니다. [ yhkim@mbn.co.kr ]영상취재 : 박인학 기자영상편집 : 전민규영상출처 : 보배드림< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
2,2018-05-25,교환 받은 침대도 '라돈' 기준 초과…대진은 묵묵부답,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0010580016,KBS,"[앵커]이렇게 라돈이 검출된 제품에 대해 대진 침대에서 교환을 진행하고 있는데요.교환 받은 매트리스에서도 라돈이 검출돼 불안이 커지고 있습니다.류란 기자입니다.[리포트]최근 대진침대에서 새 매트리스를 받은 이 가정은 또 깜짝 놀랐습니다.['모젤' 매트리스로 교환받은 피해자 : ""솔직히 이거 측정을 잘못한 거 아닌가 싶어서 앞뒤로 다 창문 열어놓고, 선풍기 두 대를 계속 회전으로, 만 하룻동안 했어요. 24시간 동안 환기를 하고.""]24시간 가까이 침대가 있는 안방을 환기시키고 1시간 동안 측정한 결과 방사성 물질 라돈이 최고 39.3 피코큐리.안전기준치 4 피코큐리의 10배 농도가 나왔습니다.거실은 기준치 이내인 것으로 보아 새 매트리스가 원인으로 보입니다.['미쳤구나 생각을 했죠. 제대로 검수나 해서 내보내는 건지 의심이 되고, 그냥 바꿔주라고 행정처분 내려오니까 바꿔주는 것만 능사인 것처럼...""]취재진이 다른날  6시간 환기를 시키고 측정한 농도도 거실은 안전 수치인 1.21피코큐리, 반면 매트리스는 안전치의 7배인 30.2 피코큐리가 나왔습니다.대진침대 피해자 인터넷 카페에는 새 매트리스 농도도 높다는 글이 잇따라 올라오고 있습니다.[최예용/가습기참사특조위 위원장 : ""교체한 침대마저 저런 식이 된다면 누가 믿을 수 있겠습니까? 국무조정실 산하에 그런 종합대책반을 마련해서 하나하나 더이상 착오 없도록 그렇게 대책을 마련해야 한다고 생각합니다.""]원자력 안전위원회는 KBS의 의뢰로  문제의 매트리스를 수거하고 공식 조사에 들어갔습니다.대진 측은  현재 생산되는 '모젤'엔 모나자이트가 들어있지 않다고 말하고, 취재진의 구체적 질문엔 ""답변하지 않겠다고"" 밝혔습니다.KBS 뉴스 류란입니다.류란기자 (nany@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ [클릭! 취재후] KBS 기자들의 생생한 취재 뒷이야기▶ 네이버 채널에서 ‘KBS 뉴스’를 구독해주세요."
3,2018-05-25,'북미정상회담 취소'…빛바랜 北 핵실험장 폐기,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=214&aid=0000840239,MBC,"[뉴스데스크]◀ 앵커 ▶이렇게 보신 것처럼 북한은 어제(24일) 행사에 많은 공을 들였지만, 북미 정상회담이 갑자기 취소되면서 핵실험장 폐기 행사는 빛이 바래고 말았습니다.손병산 기자입니다.◀ 리포트 ▶북한은 원산에서 풍계리까지 국제기자단을 위한 전용열차를 운행했습니다.기차 안에선 넉넉한 식사와 침대칸도 제공했습니다.풍계리에서도 전망대에서 내려와 갱도 내부 촬영까지 허가했습니다.한반도 비핵화의 첫 걸음이라는 의미를 살려 세계가 주목하는 행사로 만들려고 애쓰는 모습이었습니다.[강경호/북한 핵무기연구소 부소장]""핵실험들을 즉시 단행할 수 있도록 만반의 준비가 되었던 갱도들입니다.""하지만, 갑작스런 북미 정상회담 취소 발표에, 북한이 선제적으로 발표하고 실행한 핵실험장 폐기는 빛이 바랬습니다.백악관 관계자는 ""전문가들을 초청하겠다는 약속을 깨뜨렸다'며 북한을 비판하기도 했습니다.핵실험장 갱도가 완전히 폐기됐는지도 검증해 봐야 합니다.북측은 갱도 입구만 폭파하는 게 아니라고 주장했지만, 갱도 수 킬로미터 안쪽, 핵폭발을 일으키는 '기폭실'까지는 폭파되지 않은 것 같다는 추정도 있습니다.[이춘근/과학기술정책연구원 박사]""3번, 4번 갱도의 경우에 기폭실이 살아있죠. (재사용도) 마음만 먹으면, 시간이 걸리겠죠.""정상회담 취소로 북미 관계가 이대로 경색되면 다른 곳에 새로 핵실험장을 만들 수도 있습니다.그만큼 풍계리 핵실험장 폐기는 북미 회담을 통해 추가적인 비핵화 조치가 이뤄져야 의미를 가질 수 있다는 분석입니다.MBC뉴스 손병산입니다.손병산 기자 (san@mbc.co.kr)[저작권자(c) MBC (http://imnews.imbc.com) 무단복제-재배포 금지]▶ [선택2018] 心부름X랩 부르기 이벤트 참여하기Copyright(c) Since 1996,MBC&iMBCAll rights reserved."
4,2018-05-25,'주 52시간 근무' 서두르는 은행권…부작용 우려도,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=022&aid=0003276298,세계일보,"정부 ‘모범 보여라’ 요청 받고 준비 분주 / 기업은행, 앞장서 “조기 도입” /  3월부터 TF 꾸려 방안 연구 /  농협도 “7월 전체직군 적용 노력” /  우리·씨티 등도 세부논의 진행 / ‘워라밸’ 기대속 부작용 우려금융권에도 ‘주 52시간 근무’ 시행이 코앞에 닥쳤다. 고용노동부가 최근 은행권을 상대로 주 52시간 근무제도의 선제적 도입을 촉구하자 시중은행들이 연내 시행을 목표로 발 빠른 행보를 보이고 있다.지난 2월 법정 근로시간을 현행 주 68시간에서 주 52시간으로 단축하는 내용의 근로기준법 개정안이 국회를 통과함에 따라 특례업종에서 제외된 금융업은 당초 내년 7월부터 단계적으로 근로시간을 줄이는 것으로 예정돼 있었다. 하지만 김영주 노동부 장관이 지난달 19일 은행업종 간담회에서 “은행이 노동시간 단축의 모범사례가 되어야 한다”고 지적하면서 상황이 달라졌다.정부가 지분을 갖고 있는 IBK기업은행이 주 52시간 근무제를 7월부터 전격 도입하겠다고 밝히면서 선제적으로 움직였다. 그러자 은행권 내에서는 올 하반기 내로 주 52시간 근무제 도입을 서두르는 분위기가 확산하고 있다.지난 3월 ‘근로시간 단축 대응 태스크포스(TF)를 꾸린 기업은행은 ‘탄력근로제’ 및 ‘유연근무제 확대’ 실시 등을 위한 인사제도 개편과 조직문화 개선작업에 나섰다. 김도진 기업은행장은 취임 초부터 “야근이 더 이상 미덕이 아닌, 우대받지 못하는 기업문화를 만들어 나가야 한다”고 지적한 바 있다. 우리은행도 지난주부터 관련 TF를 꾸려 ‘전산팀’, ‘국제협력’ 등 초과근무가 불가피한 부서들의 인력운영 방안을 고심하고 있다. NH농협은행 측은 이날 “이르면 올 7월부터 모든 직군에 대해서 예외 없이 주 52시간 근무제를 적용하기 위한 다양한 방안을 검토 중”이라고 밝혔다. KEB하나은행은 “주 52시간 정착을 위해 지난해 채용인원(250명)보다 훨씬 더 많은 인원을 연내 채용할 계획”이라고 발표했다.한국씨티은행은 “PC오프제도(퇴근시간이 되면 PC가 자동적으로 꺼지는 제도)가 이미 노사 합의하에 단계별로 진행 중이고, 이번 근로기준법 개정과 관련하여 세부적으로 준비를 하고 있다”며 “현재 진행 중인 금융권 산별협상 논의 결과에 따라 진행을 검토할 예정”이라고 언급했다.은행권에서는 주 52시간제 근무가 바람직하다는 평가를 내놓으면서도 속도를 조절해야 한다는 현실론을 펴고 있다. 직원들의 ‘워라밸’(Work and life balance) 증진과 고용 확대를 위해 필요한 제도이기는 하지만 서둘러 추진하면 고객 서비스의 질을 낮추고, 직원 복지를 해칠 수 있다는 측면에서 우려스럽다는 것이다.이날 금융권 관계자는 “예외직무(자본시장, 전산부서, 외국인 상대 부서)를 두고 상황에 맞게 내년까지 순차적으로 진행하면 좋을 텐데 서로 먼저 도입한 것을 자랑하기 위해 무리하려는 경향이 있다”고 유감을 표했다. 이어 “오히려 회사 PC가 꺼진 상태에서 근로자 개인 PC로 초과업무를 하고, 초과근무수당은 제대로 받지 못하는 등 부작용이 생길 수 있다”고 말했다.공항 지점처럼 업무시간에 은행을 찾지 못하는 고객을 위해 운영시간을 늘린 지점들도 운영 차질이 불가피해졌다. 장기적으로 인력 충원을 통해 문제를 해결할 수 있겠지만 채용 이후에도 적어도 6개월~1년의 훈련기간이 필요한 상황이다. 은행권 관계자는 “지금은 각 지점들에서 업무 마감시간(오후 4시) 넘어서 찾아오는 고객들의 편의를 봐줬지만 근로시간이 단축되면 이런 탄력적 운영은 힘들 것”이라고 말했다.김라윤 기자 ryk@segye.comⓒ 세상을 보는 눈, 글로벌 미디어세계일보"
5,2018-05-25,버스 훔쳐 도심 8km 내달린 중학생…접촉사고로 덜미,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000182783,JTBC,"[앵커]경기도 의정부에서는 중학생이 버스를 훔쳐 친구들을 태우고 다녔습니다. 버스를 몬 거리가 8km도 넘습니다. 접촉 사고도 났지만, 인명 피해는 없었습니다.조보경 기자입니다.[기자]우산을 쓴 남자가 교회 주차장으로 들어옵니다.잠시 후 25인승 흰색 버스가 주차장을 빠져 나옵니다.운전자는 13살 중학생 박모 군입니다.차 안에 열쇠가 놓인 걸 발견하고 그대로 훔쳐 달아난 겁니다.박 군은 3km 떨어진 인근 중학교까지 가서 친구들을 태운 뒤 다시 2km 떨어진 야외 운동 시설로 차를 몰고 갔습니다.박 군과 친구들은 이 곳에서 차를 세우고 담배를 피웠습니다.그러다 직원이 다가오자 차에 다시 올라타 도주했습니다.버스는 아슬아슬하게 직원을 스쳐 지나간 뒤 빠른 속도로 출입구를 빠져 나갔습니다.이 과정에서 주차된 차량 뒷 범퍼가 파손됐지만, 인명 피해는 발생하지 않았습니다.이후 박 군은 다시 교회로 돌아가 차량을 돌려 놓았지만 접촉 사고 조사에 나선 경찰의 추적으로 범행이 들통났습니다.경찰 관계자는 ""박 군이 얼마 전에도 오토바이 무면허 운전을 했다 적발됐다""며 ""조사를 마치는 대로 가정법원 소년부로 송치할 방침""이라고 말했습니다.조보경(cho.bokyung@jtbc.co.kr) [영상취재: 김미란 / 영상편집: 이휘수]▶ 라이브 시청은 유튜브로,제보는 뉴스룸으로!▶ 스토리, 라이브, 비하인드! JTBC 소셜스토리Copyright by JTBC(http://jtbc.joins.com)and JTBC Content Hub Co., Ltd. All Rights Reserved. 무단 전재 및 재배포 금지"
6,2018-05-25,편지에 '위임 담화'로 응답…북미 정상 글 속에 담긴 의미,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=055&aid=0000643470,SBS,"<앵커>어젯(24일)밤 트럼프의 공개편지와 오늘 아침 김정은의 위임을 받은 북한 담화는 사실상 두 정상이 간접적으로 회담을 한 거나 마찬가지라는 분석입니다.두 정상의 글 속에 담긴 그 의미를 최재영 기자가 짚어봤습니다.<기자>김정은 위원장에게 회담 취소를 알리는 트럼프 대통령의 편지입니다.핵무기 언급 때문에 좀 위협적으로 보이는 면도 있지만 친애하는 위원장님께로 시작된 이 편지는 대체로 정중했다는 평가를 받고 있습니다.북한 반응은 약 8시간 반 만에 나왔습니다. 김계관 외무성 부상 명의의 담화기는 한데 담화에 보면 '위임에 따라' 즉, 내용은 김정은의 말이라는 겁니다.사실상 북·미 정상 간 첫 대화가 글로 오간 셈입니다.내용을 들여다보면 더 그렇습니다. 내용을 한번 보겠습니다. 트럼프 대통령이 북한의 분노와 적대감 때문에 이 시점에서는 못 만나겠다고 하자 김 위원장은 이렇게 얘기했습니다. 한번 보실까요.미국이 지나친 언행으로 핵 폐기를 압박해서 반발한 데 지나지 않는다며 너무 심각하게 보지 말라는 듯 얘기합니다.또 트럼프 대통령이 당신과 싱가포르에 있기를 매우 고대했다고 심정을 밝힌 데 대해서도 김 위원장은 트럼프 대통령과 만나면 좋은 시작을 뗄 수 있을 거라고 주변에 말했고 준비에 모든 노력을 기울여 왔다면서 나도 그랬었다는 식으로 호응합니다.트럼프 대통령이 인질 석방에 대해서 아름다운 제스처라고 평가한 데 화답하듯이 김 위원장은 그 어느 대통령도 못 내린 용단을 내려서 내심 높게 평가했었다고 했습니다.마지막으로요, 마음을 바꾸면 내게 전화나 편지해달라는 트럼프 대통령에게 김정은 위원장은 나도 아무 때나 어떤 방식으로든 마주 앉을 용의가 있다고 답을 보낸 상황입니다.싱가포르 만남은 현재로서는 무산됐습니다. 하지만 두 사람 사이 오간 첫 필담이 앞으로 어떤 역할을 할지 주목됩니다.최재영 기자(stillyoung@sbs.co.kr)☞ [다시 뜨겁게! 러시아월드컵 뉴스 특집] 바로가기☞ [나도펀딩] 한효주가 인스타그램에 올린 그림※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지"
7,2018-05-25,"부산서 폭발물 오인 신고, 확인결과 굴착용 코어드릴",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=003&aid=0008616449,뉴시스,"【부산=뉴시스】 하경민 기자 = 25일 오후 2시 10분께 부산 수영구 노인복지관 신축 공사장에서 폭발물로 추정되는 물체가 발견됐다는 신고가 112에 접수돼 경찰과 군이 현장을 통제한 채 정밀분석을 벌인 결과, 해당 물체는 공사현장에서 사용하는 굴착용 코어드릴로 확인됐다. 2018.05.25. (사진=부산경찰청 제공)yulnetphoto@newsis.com【부산=뉴시스】 하경민 기자 = 25일 오후 2시 10분께 부산 수영구 노인복지관 신축 공사장에서 폭발물로 추정되는 물체가 발견됐다는 신고가 112에 접수됐다.폭발물 의심 물체는 길이 0.7~1m, 둘레 12㎝이며 포탄과 비슷한 모양이다.신고를 받고 출동한 경찰과 군은 현장을 통제한 채 정밀분석을 벌인 결과, 해당 물체는 공사현장에서 사용하는 굴착용 코어드릴로 확인됐다.【부산=뉴시스】 하경민 기자 = 25일 오후 2시 10분께 부산 수영구 노인복지관 신축 공사장에서 폭발물로 추정되는 물체가 발견됐다는 신고가 112에 접수돼 경찰과 군이 현장을 통제한 채 정밀분석을 벌인 결과, 해당 물체는 공사현장에서 사용하는 굴착용 코어드릴로 확인됐다.2018.05.25. (사진=부산경찰청 제공)yulnetphoto@newsis.com경찰 등은 곧바로 상황을 해제했고, 해당 물체는 군에서 수거했다.yulnetphoto@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기▶ 뉴시스 SNS[페이스북][트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
8,2018-05-25,우버 자율차 사망사고는 '人災',https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=015&aid=0003947309,한국경제,"자율주행 시스템은 '정지' 명령우버가 비상브레이크 꺼놔 충돌[ 김현석 기자  ]우버 자율주행차가 지난 3월 미국 애리조나주(州)에서 보행자를 치어 숨지게 한 사고는 인재(人災)로 드러났다. 자율주행차 시스템은 보행자를 미리 인식하고 정지하려 했지만 우버가 비상브레이크 시스템이 작동하지 않도록 해놓는 바람에 사고가 난 것으로 파악됐다. 자율주행 기술을 더 빨리 개발하려는 경쟁이 참사를 낳았다는 지적이 나온다.미 연방교통안전위원회(NTSB)는 24일(현지시간) 자율주행차에 의한 보행자 사망사고 예비조사 보고서를 발표했다. 지난 3월18일 오후 10시께 템페 인근을 주행하던 우버 자율주행차 볼보 XC-90가 길을 건너던 엘레인 허츠버그(49)를 치어 숨지게 한 사건이다.보고서에 따르면 자율주행차의 센서는 충돌 약 6초 전, 115m 전방에서 보행자를 감지했고 몇 초 뒤 자전거라고 인지했다. 또 충돌 1.3초 전, 24m 전방에서 멈추려고 시도했다. 하지만 우버 측이 자율주행 상태에선 비상브레이크 시스템이 작동하지 않도록 해놓는 바람에 충돌을 막을 수 없었다.NTSB는 “우버 엔지니어들이 차량의 잠재적 오작동을 줄이기 위해 비상브레이크 시스템을 작동하지 않도록 해놓았다”고 밝혔다. 우버는 길가의 비닐봉지 같은 물건 때문에 차량이 갑자기 서는 일을 막기 위해 이렇게 한 것으로 알려졌다. 대신 운전자를 탑승시켜 비상 상황에 대비토록 했으나, 운전자가 딴짓을 하는 바람에 사고가 발생했다. NTSB는 우버의 시스템 자체는 정상적으로 작동했다고 밝혔다.이 사고는 자율주행차에 의한 최초의 보행자 사망사고로 기록됐다. 우버 측은 사고 직후 자율주행차 시험 운행을 중단했다. 월스트리트저널은 우버가 알파벳의 웨이모나 제너럴모터스(GM)의 크루즈 오토메이션 같은 경쟁 상대를 따라잡기 위해 맹렬히 테스트를 해왔다고 지적했다. 토드 험프리스 텍사스대 교수는 “차량의 자동브레이크 시스템을 작동시키지 않고 안전을 운전자에게 맡기도록 한 우버의 결정은 실수”라고 말했다.뉴욕=김현석 특파원 realist@hankyung.com[한경닷컴 바로가기] [글방] [모바일한경 구독신청]ⓒ 한국경제 &hankyung.com, 무단전재 및 재배포 금지"
9,2018-05-25,"북미회담 무산…기로에 선 文대통령 중재외교, 앞으로 쓸 카드는",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=014&aid=0004027776,파이낸셜뉴스,"靑 ""'북·미 정상 간 직접적인 소통이 필요하다'는 점 확인""""실낱 같은 희망이 있다면 포기하지 않을 것""문재인 대통령이 25일 오전 청와대에서 김용 세계은행 총재를 만나 얘기를 나누던 중 잠시 생각에 잠겨 있다. 연합뉴스문재인 대통령의 북·미 중재외교는 지속되는가. 여기서 멈추는 것인가.문 대통령이 북·미 정상회담 성사를 위해 워싱턴까지 날아가 도널드 트럼프 미국 대통령과 회담(22일 현지시간)을 하고, 귀국한 지 채 24시간도 안되는 시점에 나온 북·미 정상회담 취소 통보였다. 게다가 미국 측이 사전에 우리 측에 북·미 정상회담 취소 사실을 통보해줬다고는 하나, 백악관 발표 시점과 거의 동시에 이뤄졌다. 청와대 대미외교라인으로선 뼈아픈 실책이다. 노벨 평화상 수상을 위한 트럼프 대통령의 전략상 후퇴이든 승부수이든 문 대통령의 중재외교는 고비를 맞이한 상황이 아닐 수 없다.25일 청와대는 간밤 트럼프 미국 대통령의 전격적인 북·미 정상회담 취소 결정으로 인해 상당한 충격을 받았으나 다시 전열을 가다듬는 분위기다. 청와대 내부 분위기는 트럼프 대통령의 6.12 북·미 정상회담 취소 결정이 현재로선 완전히 판을 깨겠다는 것이 아닌 만큼 ""한 번 해볼만 하다""며 ""북·미 대화의 불씨를 살려나가겠다""는 기류가 감지된다. 청와대 고위 관계자는 북·미 정상회담 성사와 관련 ""실낱 같은 희망이 있다면 저희는 포기하지 않고 노력할 것""이라고 밝혔다.윤영찬 청와대 국민소통수석은 이날 오후 ""청와대 정의용 국가안보실장 주재로 열린 국가안보회의(NSC)상임위원회에선 '북·미 정상 간 직접적인 소통이 필요하다'는 점을 확인했으며, 이를 위해 필요한 노력을 계속하기로 했다""고 발표했다. 또 ""판문점 선언에 따라 남북관계 개선 노력을 계속해 나가는 것이 중요하다는 데 상임위원(외교안보라인)의견을 같이 했다""고 밝혔다. 이는 이날 새벽 ""지금의 소통방식으로는 민감하고 어려운 외교 문제를 해결하기 어렵다. 정상간 보다 직접적이고 긴밀한 대화로 해결해 가기를 기대한다""고 한 문 대통령의 입장에 따른 것이다.이에 따라 청와대가 북미 정상간 직접 소통 중재에 나설 것이란 관측이 나온다. △대북·대미 특사 파견 및 남북간 비공식 접촉 △남북정상간, 한·미 정상간 핫라인 통화 △중·일·러 등 중재그룹 확대 등이 그 방안으로 거론된다. 청와대 고위관계자는 ""현재 여러가지 방안이 논의되고 있으나 공개할 단계는 아니다""고 말했다. 난관에 봉착한 중재외교 국면을 타개하기 위해 다양한 카드를 검토 중인 것으로 파악된다. 양무진 북한대학원 대학교 교수는 ""김정은 북한 국무위원장과는 핫라인을 연결하고, 미국엔 대미특사 파견을 시도할 것""이라고 내다봤다. 나아가 북·미 정상회담 개최에 대한 중국, 일본, 러시아 등 주변국들의 목소리를 담아 곤경에 빠진 중재외교 불씨를 살려나가야 한다는 조언도 나왔다.다만 분명한 건 트럼프 대통령의 북미정상회담 취소 발표를 기점으로 문 대통령의 '중재외교'는 지금까지와 다른 난코스로 접어들었다는 것이다. 우정엽 세종연구소 연구위원은 ""북·미간 인식차가 심했다는 점을 제대로 파악하지 못한 채 한·미 정상회담을 진행한 것은 상황을 너무 낙관적으로 봤기 때문""이라고 지적했다.특히, 동맹국 정상에 대한 최소한의 신의까지 저버린 트럼프 대통령의 '거래주의'와 '변칙적 외교'에 대한 대응 문제, 문 대통령 중재외교에 대한 트럼프 대통령의 불편한 심기 노출 등은 우리로선 전략의 수정을 요하는 부분이다.문재인 대통령이 22일 오후(현지시간) 백악관 오벌오피스에서 열린 한·미 정상 단독회담에서 도널드 트럼프 미 대통령과 환담하고 있다. 연합뉴스트럼프 대통령은 지난 22일(현지시간)백악관에서 진행된 문 대통령과의 단독 정상회담에 앞서 ""북·미 정상회담을 안할 수도 있다""는 작심발언을 미국 언론에 공개하며, 예정보다 길게 기자들과의 문답을 주고받는데 시간을 할애하는 바람에 문 대통령과의 단독회담을 21분만에 끝내버렸다. 문 대통령은 핵포기에 대한 체제 보장 문제를 우려하는 북한의 입장을 이해해야 한다는 취지에서 트럼프 대통령을 설득할 작정이었다. 당초 통역 외에 모든 배석자 없이 두 정상간 대화시간으로 내밀한 대화가 오갈 것이며,이번 정상회담의 백미가 될 것이라는 게 청와대 정의용 국가안보실장의 판단은 트럼프 대통령의 무례한 변화구에 보기좋게 빗나갔다.회담 시간이 길면 길수록 문대통령의 중재외교 성과와 트럼프 대통령의 북·미 회담 성공에 대한 공(功)이 반비례하기 때문이다. 문 대통령이 당시 트럼프 대통령 앞에서 ""내 역할은 미국과 북한 사이의 중재를 하는 그런 입장이라기보다는 북·미 정상회담의 성공을 위해서, 또 그것이 한반도와 대한민국의 운명에 지대한 영향을 미치기 때문에 미국과 함께 긴밀하게 공조하고 협력하는 관계""라고 설명한 것도 이런 분위기를 의식했던 것으로 해석된다.ehcho@fnnews.com 조은효 기자▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
